name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-13065.6,0.273843,11.7523,-13085.9,-13065,-13047.1,1841.81,0.0204683,1.00018
"accept_stat__",0.866173,0.0241597,0.170649,0.540579,0.919867,0.997369,49.8915,0.000554452,1.0282
"stepsize__",0.18031,0.0231066,0.0283209,0.159524,0.161058,0.220349,1.50225,1.66948e-05,2.47666e+13
"treedepth__",4.17317,0.325352,1.04707,2,4,5,10.3573,0.000115102,1.08196
"n_leapfrog__",22.0988,5.38482,9.46481,5,26,31,3.08945,3.43335e-05,1.35061
"divergent__",0.265167,0.0104886,0.441459,0,0,1,1771.52,0.0196872,1.00829
"energy__",13194.6,0.380457,16.3792,13168.7,13194.3,13222.1,1853.42,0.0205973,1.00005
"r[1]",0.91,0.0038,0.29,0.49,0.88,1.4,5641,0.063,1.00
"r[2]",0.24,0.0021,0.14,0.072,0.22,0.51,4627,0.051,1.00
"r[3]",2.8,0.0086,0.64,1.8,2.7,3.9,5567,0.062,1.00
"r[4]",1.4,0.0064,0.46,0.72,1.3,2.2,5239,0.058,1.0
"r[5]",1.4,0.0085,0.54,0.61,1.3,2.3,3948,0.044,1.0
"r[6]",0.74,0.0050,0.34,0.26,0.69,1.4,4651,0.052,1.0
"r[7]",1.1,0.0047,0.34,0.60,1.1,1.7,5443,0.060,1.0
"r[8]",0.53,0.0032,0.23,0.21,0.50,0.96,5285,0.059,1.00
"r[9]",0.38,0.0027,0.20,0.13,0.35,0.75,5382,0.060,1.00
"r[10]",0.75,0.0040,0.28,0.35,0.72,1.2,4706,0.052,1.0
"r[11]",1.1,0.0057,0.38,0.52,1.0,1.8,4564,0.051,1.0
"r[12]",2.3,0.0076,0.58,1.5,2.3,3.3,5787,0.064,1.00
"r[13]",0.90,0.0061,0.40,0.34,0.85,1.6,4275,0.048,1.00
"r[14]",3.0,0.010,0.71,1.9,2.9,4.3,4717,0.052,1.0
"r[15]",0.77,0.0060,0.40,0.22,0.71,1.5,4502,0.050,1.0
"r[16]",6.3,0.016,1.2,4.6,6.2,8.3,5382,0.060,1.00
"r[17]",0.68,0.0053,0.33,0.22,0.64,1.3,3799,0.042,1.0
"r[18]",0.70,0.0054,0.33,0.23,0.65,1.3,3759,0.042,1.00
"r[19]",7.0,0.019,1.3,5.0,6.9,9.4,5221,0.058,1.00
"r[20]",1.1,0.0075,0.50,0.40,1.1,2.0,4511,0.050,1.00
"r[21]",1.6,0.0065,0.44,0.96,1.6,2.4,4549,0.051,1.00
"r[22]",1.7,0.0072,0.46,1.1,1.7,2.6,4108,0.046,1.00
"r[23]",2.1,0.0062,0.47,1.4,2.0,2.9,5750,0.064,1.0
"r[24]",0.26,0.0023,0.16,0.070,0.23,0.57,5306,0.059,1.0
"r[25]",0.75,0.0040,0.30,0.32,0.72,1.3,5601,0.062,1.00
"r[26]",0.54,0.0038,0.26,0.19,0.49,1.0,4548,0.051,1.0
"r[27]",0.89,0.0050,0.36,0.38,0.84,1.5,5155,0.057,1.00
"r[28]",0.46,0.0038,0.28,0.12,0.40,0.98,5423,0.060,1.0
"r[29]",2.4,0.0087,0.61,1.5,2.3,3.4,4910,0.055,1.0
"r[30]",0.45,0.0035,0.26,0.13,0.40,0.96,5605,0.062,1.00
"r[31]",0.85,0.0047,0.34,0.37,0.81,1.5,5096,0.057,1.00
"r[32]",2.6,0.0088,0.59,1.7,2.5,3.6,4466,0.050,1.00
"r[33]",8.0,0.021,1.4,5.9,7.8,10,4412,0.049,1.0
"r[34]",0.84,0.0073,0.43,0.24,0.78,1.6,3561,0.040,1.0
"r[35]",0.94,0.0074,0.47,0.27,0.88,1.8,4127,0.046,1.00
"r[36]",0.63,0.0043,0.31,0.20,0.59,1.2,5280,0.059,1.0
"r[37]",0.48,0.0040,0.28,0.12,0.43,1.0,5087,0.057,1.0
"r[38]",7.9,0.018,1.4,5.9,7.8,10,6008,0.067,1.00
"r[39]",0.61,0.0038,0.27,0.23,0.58,1.1,5101,0.057,1.00
"r[40]",1.5,0.0057,0.42,0.91,1.5,2.3,5344,0.059,1.0
"r[41]",0.59,0.0047,0.34,0.15,0.54,1.2,5080,0.056,1.00
"r[42]",0.51,0.0046,0.31,0.13,0.45,1.1,4419,0.049,1.0
"r[43]",20,0.13,6.6,13,19,33,2708,0.030,1.0
"r[44]",0.60,0.0059,0.37,0.14,0.54,1.3,3843,0.043,1.00
"r[45]",2.0,0.0066,0.50,1.3,1.9,2.9,5754,0.064,1.0
"r[46]",1.2,0.0051,0.38,0.60,1.1,1.8,5628,0.063,1.0
"r[47]",2.3,0.0071,0.51,1.5,2.2,3.2,5239,0.058,1.00
"r[48]",0.79,0.0041,0.31,0.34,0.76,1.4,5823,0.065,1.00
"r[49]",1.0,0.0052,0.38,0.48,0.97,1.7,5320,0.059,1.00
"r[50]",1.1,0.0058,0.43,0.50,1.1,1.9,5362,0.060,1.00
"r[51]",0.60,0.0046,0.31,0.18,0.56,1.2,4337,0.048,1.0
"r[52]",0.53,0.0047,0.29,0.15,0.49,1.1,3895,0.043,1.0
"r[53]",3.1,0.012,0.77,1.9,3.0,4.4,4186,0.047,1.0
"r[54]",1.2,0.0083,0.55,0.41,1.1,2.2,4460,0.050,1.00
"r[55]",1.3,0.020,0.99,0.23,1.0,3.3,2596,0.029,1.0
"r[56]",12,0.037,2.5,8.3,11,16,4675,0.052,1.0
"r[57]",3.1,0.022,1.2,1.1,3.1,5.1,3127,0.035,1.0
"r[58]",0.59,0.0040,0.28,0.21,0.54,1.1,5032,0.056,1.00
"r[59]",0.30,0.0027,0.19,0.076,0.26,0.67,5133,0.057,1.0
"r[60]",0.79,0.0071,0.42,0.21,0.73,1.6,3521,0.039,1.0
"r[61]",0.49,0.0034,0.25,0.16,0.44,0.96,5590,0.062,1.0
"r[62]",0.39,0.0031,0.23,0.11,0.34,0.82,5496,0.061,1.00
"r[63]",3.5,0.014,0.92,2.1,3.4,5.1,4134,0.046,1.00
"r[64]",6.8,0.019,1.4,4.7,6.6,9.3,5431,0.060,1.00
"r[65]",1.4,0.0050,0.38,0.84,1.4,2.1,5638,0.063,1.00
"r[66]",0.31,0.0024,0.17,0.089,0.27,0.63,5109,0.057,1.00
"r[67]",0.77,0.0057,0.38,0.26,0.70,1.5,4444,0.049,1.0
"r[68]",1.1,0.011,0.64,0.28,1.0,2.3,3634,0.040,1.0
"r[69]",5.0,0.015,1.1,3.5,4.9,6.9,5218,0.058,1.00
"r[70]",3.7,0.013,0.91,2.4,3.6,5.4,4946,0.055,1.0
"r[71]",0.89,0.0039,0.30,0.46,0.86,1.4,6059,0.067,1.0
"r[72]",0.70,0.0038,0.28,0.31,0.66,1.2,5404,0.060,1.0
"r[73]",0.95,0.0067,0.43,0.34,0.89,1.7,4163,0.046,1.0
"r[74]",0.99,0.0085,0.56,0.26,0.89,2.1,4252,0.047,1.0
"r[75]",0.83,0.0069,0.48,0.22,0.74,1.7,4839,0.054,1.00
"r[76]",1.6,0.0094,0.63,0.67,1.5,2.7,4443,0.049,1.00
"r[77]",0.54,0.0062,0.35,0.12,0.47,1.2,3118,0.035,1.0
"r[78]",1.1,0.0074,0.43,0.46,1.1,1.9,3436,0.038,1.0
"r[79]",3.3,0.0099,0.72,2.2,3.2,4.6,5297,0.059,1.0
"r[80]",0.61,0.0048,0.32,0.18,0.55,1.2,4458,0.050,1.0
"r[81]",1.2,0.0082,0.58,0.37,1.2,2.3,4893,0.054,1.00
"r[82]",11,0.038,2.4,7.9,11,15,3862,0.043,1.0
"r[83]",2.6,0.0094,0.64,1.6,2.6,3.7,4678,0.052,1.00
"r[84]",1.00,0.0060,0.44,0.38,0.95,1.8,5254,0.058,1.0
"r[85]",0.19,0.0015,0.11,0.056,0.17,0.40,5005,0.056,1.0
"r[86]",0.26,0.0018,0.14,0.086,0.24,0.51,5909,0.066,1.00
"r[87]",6.0,0.018,1.3,4.1,5.9,8.3,5073,0.056,1.0
"r[88]",2.3,0.014,0.88,1.0,2.2,3.9,4053,0.045,1.0
"r[89]",1.6,0.011,0.74,0.50,1.5,2.9,4284,0.048,1.0
"r[90]",0.63,0.0064,0.42,0.14,0.53,1.5,4404,0.049,1.0
"r[91]",0.97,0.0075,0.48,0.32,0.90,1.9,4118,0.046,1.0
"r[92]",4.4,0.014,1.0,2.9,4.3,6.2,4910,0.055,1.0
"r[93]",9.7,0.028,1.9,6.9,9.4,13,4598,0.051,1.0
"r[94]",3.6,0.013,0.88,2.3,3.5,5.1,4445,0.049,1.00
"r[95]",0.71,0.0050,0.33,0.25,0.67,1.3,4464,0.050,1.0
"r[96]",1.6,0.0069,0.45,0.93,1.6,2.4,4338,0.048,1.0
"r[97]",1.0,0.0081,0.53,0.33,0.95,2.0,4281,0.048,1.0
"r[98]",0.52,0.0059,0.38,0.11,0.43,1.3,4116,0.046,1.0
"r[99]",4.6,0.011,0.85,3.3,4.5,6.1,5449,0.061,1.0
"r[100]",0.81,0.0047,0.33,0.34,0.77,1.4,4890,0.054,1.00
"r[101]",1.9,0.0068,0.45,1.2,1.8,2.7,4456,0.050,1.0
"r[102]",0.48,0.0034,0.24,0.16,0.44,0.94,4858,0.054,1.00
"r[103]",1.0,0.0055,0.37,0.50,0.98,1.7,4564,0.051,1.00
"r[104]",0.62,0.0046,0.34,0.19,0.56,1.3,5362,0.060,1.00
"r[105]",0.44,0.0035,0.26,0.12,0.38,0.95,5522,0.061,1.00
"r[106]",4.7,0.015,1.0,3.2,4.6,6.5,4688,0.052,1.00
"r[107]",1.0,0.0062,0.41,0.42,0.99,1.8,4327,0.048,1.00
"r[108]",0.68,0.0061,0.36,0.20,0.62,1.3,3426,0.038,1.00
"r[109]",1.2,0.0066,0.47,0.50,1.1,2.0,5055,0.056,1.0
"r[110]",2.9,0.0095,0.70,1.9,2.9,4.2,5478,0.061,1.0
"r[111]",0.81,0.0079,0.54,0.18,0.69,1.9,4664,0.052,1.0
"r[112]",4.3,0.015,1.0,2.8,4.3,6.1,4565,0.051,1.00
"r[113]",1.2,0.0067,0.46,0.55,1.2,2.1,4748,0.053,1.0
"r[114]",2.6,0.0087,0.63,1.6,2.5,3.7,5244,0.058,1.00
"r[115]",0.83,0.0045,0.32,0.38,0.80,1.4,4966,0.055,1.0
"r[116]",0.93,0.0049,0.34,0.45,0.88,1.5,4926,0.055,1.0
"r[117]",1.7,0.0070,0.52,0.90,1.6,2.6,5569,0.062,1.00
"r[118]",1.7,0.0087,0.57,0.87,1.7,2.7,4343,0.048,1.0
"r[119]",0.71,0.0057,0.41,0.18,0.64,1.5,5076,0.056,1.00
"r[120]",6.2,0.021,1.4,4.1,6.1,8.7,4590,0.051,1.0
"r[121]",0.80,0.0060,0.42,0.24,0.74,1.6,4760,0.053,1.0
"r[122]",0.58,0.0039,0.30,0.18,0.53,1.1,5871,0.065,1.0
"r[123]",1.1,0.0064,0.45,0.48,1.1,1.9,4967,0.055,1.00
"r[124]",0.70,0.0058,0.39,0.20,0.64,1.4,4463,0.050,1.0
"r[125]",0.60,0.0050,0.34,0.17,0.53,1.2,4763,0.053,1.00
"r[126]",1.2,0.0062,0.44,0.57,1.2,2.0,5160,0.057,1.0
"r[127]",2.9,0.0083,0.61,2.0,2.9,4.0,5328,0.059,1.00
"r[128]",0.98,0.0044,0.31,0.55,0.95,1.5,4815,0.054,1.0
"r[129]",0.45,0.0026,0.19,0.19,0.43,0.82,5547,0.062,1.0
"r[130]",0.59,0.0031,0.22,0.28,0.56,0.98,4903,0.054,1.00
"r[131]",0.42,0.0027,0.19,0.16,0.38,0.78,5328,0.059,1.0
"r[132]",0.26,0.0019,0.15,0.077,0.23,0.53,5854,0.065,1.00
"r[133]",1.5,0.0052,0.42,0.94,1.5,2.3,6490,0.072,1.0
"r[134]",0.80,0.0041,0.29,0.38,0.77,1.3,5235,0.058,1.00
"r[135]",7.2,0.019,1.3,5.2,7.1,9.6,5051,0.056,1.0
