name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-13532.6,0.272927,11.4236,-13552.1,-13532.4,-13514.5,1751.91,0.0131377,1.00121
"accept_stat__",0.834395,0.0112418,0.230741,0.25066,0.933385,0.998161,421.288,0.00315926,1.01682
"stepsize__",0.0972738,0.0105391,0.0129174,0.0795255,0.102407,0.109889,1.50225,1.12655e-05,2.38287e+13
"treedepth__",4.77467,0.189282,1.11,2,5,6,34.3897,0.00025789,1.04236
"n_leapfrog__",34.9648,9.10509,16.8111,7,31,63,3.40897,2.5564e-05,1.31714
"divergent__",0.284333,0.0485539,0.451134,0,0,1,86.3303,0.000647394,1.0258
"energy__",13661.4,0.373794,16.0789,13635.7,13661.3,13688.1,1850.33,0.0138757,1.00068
"r[1]",0.34,0.0034,0.19,0.10,0.30,0.69,2973,0.022,1.0
"r[2]",1.5,0.0069,0.39,0.90,1.4,2.2,3143,0.024,1.00
"r[3]",4.0,0.016,0.80,2.7,3.9,5.4,2465,0.018,1.0
"r[4]",1.0,0.0072,0.43,0.41,1.00,1.8,3532,0.026,1.0
"r[5]",1.4,0.011,0.59,0.59,1.4,2.5,2788,0.021,1.0
"r[6]",1.9,0.011,0.57,1.0,1.8,2.9,2780,0.021,1.0
"r[7]",1.1,0.0062,0.36,0.55,1.0,1.7,3392,0.025,1.0
"r[8]",3.3,0.012,0.68,2.3,3.2,4.5,3301,0.025,1.0
"r[9]",0.35,0.0030,0.20,0.10,0.30,0.73,4468,0.034,1.0
"r[10]",6.5,0.019,1.1,4.9,6.4,8.5,3504,0.026,1.0
"r[11]",0.66,0.0057,0.31,0.23,0.62,1.2,3092,0.023,1.0
"r[12]",0.32,0.0031,0.19,0.092,0.28,0.68,3537,0.027,1.0
"r[13]",1.7,0.012,0.63,0.74,1.6,2.8,2814,0.021,1.0
"r[14]",0.97,0.011,0.57,0.23,0.88,2.0,2680,0.020,1.0
"r[15]",2.9,0.013,0.71,1.8,2.8,4.1,2985,0.022,1.00
"r[16]",2.9,0.013,0.72,1.8,2.8,4.1,3136,0.024,1.0
"r[17]",2.4,0.014,0.69,1.3,2.3,3.6,2368,0.018,1.0
"r[18]",1.5,0.012,0.60,0.63,1.5,2.6,2460,0.018,1.0
"r[19]",3.4,0.016,0.86,2.1,3.3,4.9,2944,0.022,1.00
"r[20]",1.3,0.010,0.57,0.47,1.2,2.3,3216,0.024,1.0
"r[21]",1.9,0.015,0.71,0.84,1.9,3.1,2208,0.017,1.0
"r[22]",4.9,0.021,1.1,3.4,4.8,6.8,2408,0.018,1.0
"r[23]",2.0,0.0085,0.49,1.3,2.0,2.9,3343,0.025,1.0
"r[24]",0.54,0.0047,0.26,0.19,0.50,1.0,3028,0.023,1.0
"r[25]",0.81,0.0070,0.37,0.30,0.75,1.5,2758,0.021,1.0
"r[26]",2.3,0.015,0.76,1.2,2.2,3.6,2571,0.019,1.0
"r[27]",0.42,0.0059,0.27,0.10,0.35,0.96,2171,0.016,1.0
"r[28]",0.80,0.0079,0.44,0.22,0.72,1.7,3158,0.024,1.0
"r[29]",1.2,0.013,0.67,0.32,1.1,2.5,2832,0.021,1.0
"r[30]",5.5,0.027,1.3,3.6,5.3,7.9,2414,0.018,1.0
"r[31]",1.3,0.0064,0.37,0.74,1.3,2.0,3401,0.026,1.00
"r[32]",0.87,0.0052,0.30,0.44,0.83,1.4,3373,0.025,1.0
"r[33]",0.43,0.0033,0.19,0.16,0.40,0.79,3363,0.025,1.0
"r[34]",0.59,0.0043,0.24,0.26,0.56,1.0,3036,0.023,1.0
"r[35]",1.8,0.0079,0.46,1.1,1.7,2.6,3468,0.026,1.0
"r[36]",0.33,0.0034,0.19,0.091,0.29,0.70,3179,0.024,1.0
"r[37]",0.82,0.0049,0.28,0.42,0.78,1.3,3271,0.025,1.0
"r[38]",0.54,0.0041,0.24,0.21,0.51,0.97,3293,0.025,1.00
"r[39]",1.2,0.0088,0.45,0.56,1.1,2.0,2560,0.019,1.00
"r[40]",3.0,0.012,0.68,2.0,3.0,4.2,3530,0.026,1.00
"r[41]",1.6,0.0090,0.52,0.82,1.5,2.5,3343,0.025,1.0
"r[42]",0.57,0.0047,0.28,0.19,0.53,1.1,3506,0.026,1.0
"r[43]",0.41,0.0046,0.24,0.11,0.36,0.88,2790,0.021,1.0
"r[44]",1.8,0.0087,0.48,1.0,1.7,2.6,3112,0.023,1.0
"r[45]",0.37,0.0033,0.18,0.13,0.34,0.71,3011,0.023,1.0
