name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-13485.9,0.270381,11.7376,-13506,-13485.3,-13467.7,1884.56,0.0169567,1.00093
"accept_stat__",0.814879,0.0626688,0.243355,0.16931,0.914594,0.997344,15.0792,0.000135679,1.06043
"stepsize__",0.147622,0.0132627,0.0162556,0.125095,0.154923,0.162848,1.50225,1.35168e-05,1.1065e+13
"treedepth__",4.65683,0.0305378,0.864404,3,5,5,801.231,0.00720924,1.00681
"n_leapfrog__",28.1882,0.23786,7.07543,9,31,31,884.837,0.00796151,1.00628
"divergent__",0.182333,0.0105835,0.386151,0,0,1,1331.24,0.0119781,1.00513
"energy__",13614.7,0.380444,16.4396,13588.7,13614.2,13642.4,1867.23,0.0168008,1.0018
"r[1]",7.0,0.016,1.2,5.3,6.9,9.1,5387,0.048,1.0
"r[2]",0.29,0.0023,0.17,0.083,0.26,0.61,5019,0.045,1.0
"r[3]",0.94,0.0040,0.30,0.52,0.90,1.5,5357,0.048,1.0
"r[4]",0.83,0.0040,0.27,0.44,0.80,1.3,4612,0.041,1.0
"r[5]",0.36,0.0027,0.19,0.12,0.32,0.72,5041,0.045,1.0
"r[6]",0.42,0.0030,0.21,0.15,0.40,0.82,4680,0.042,1.00
"r[7]",1.2,0.011,0.64,0.29,1.2,2.3,3451,0.031,1.0
"r[8]",15,0.050,3.4,11,15,21,4548,0.041,1.00
"r[9]",2.1,0.0078,0.57,1.3,2.0,3.1,5341,0.048,1.0
"r[10]",5.1,0.015,0.96,3.6,5.0,6.8,4327,0.039,1.0
"r[11]",0.56,0.0045,0.32,0.15,0.50,1.2,5249,0.047,1.0
"r[12]",1.1,0.011,0.63,0.23,1.0,2.2,3261,0.029,1.0
"r[13]",0.34,0.0026,0.20,0.092,0.30,0.72,6006,0.054,1.00
"r[14]",0.55,0.0032,0.23,0.23,0.52,0.97,4939,0.044,1.00
"r[15]",3.8,0.013,0.90,2.4,3.7,5.4,4717,0.042,1.00
"r[16]",8.4,0.023,1.6,6.1,8.2,11,5014,0.045,1.0
"r[17]",5.1,0.014,0.96,3.6,5.0,6.8,4656,0.042,1.0
"r[18]",1.2,0.0074,0.46,0.48,1.1,2.0,3867,0.035,1.0
"r[19]",0.46,0.0044,0.31,0.10,0.39,1.1,5100,0.046,1.00
"r[20]",0.55,0.0061,0.40,0.12,0.45,1.3,4328,0.039,1.00
"r[21]",0.72,0.0062,0.43,0.18,0.63,1.6,4910,0.044,1.00
"r[22]",8.6,0.023,1.7,6.3,8.4,12,5121,0.046,1.00
"r[23]",0.46,0.0031,0.22,0.17,0.43,0.86,4812,0.043,1.00
"r[24]",0.85,0.0039,0.29,0.43,0.81,1.4,5627,0.051,1.0
"r[25]",1.2,0.012,0.72,0.25,1.1,2.5,3773,0.034,1.0
"r[26]",1.2,0.011,0.71,0.25,1.1,2.5,3912,0.035,1.0
"r[27]",17,0.11,5.6,11,16,26,2825,0.025,1.0
"r[28]",2.7,0.021,1.2,0.67,2.7,4.7,3512,0.032,1.0
"r[29]",1.5,0.021,1.1,0.22,1.2,3.7,2671,0.024,1.0
"r[30]",0.47,0.0038,0.25,0.14,0.43,0.94,4422,0.040,1.0
"r[31]",1.2,0.0043,0.33,0.70,1.2,1.8,5743,0.052,1.00
"r[32]",0.31,0.0023,0.16,0.10,0.28,0.60,4644,0.042,1.00
"r[33]",0.58,0.0034,0.25,0.24,0.56,1.1,5248,0.047,1.0
"r[34]",1.6,0.0065,0.42,0.97,1.6,2.3,4085,0.037,1.0
"r[35]",0.73,0.0055,0.31,0.29,0.69,1.3,3219,0.029,1.0
"r[36]",0.42,0.0031,0.22,0.14,0.38,0.84,5187,0.047,1.00
"r[37]",0.96,0.0054,0.39,0.39,0.92,1.7,5059,0.046,1.00
"r[38]",3.2,0.011,0.69,2.1,3.1,4.4,4004,0.036,1.00
"r[39]",0.69,0.0054,0.37,0.20,0.63,1.4,4661,0.042,1.0
"r[40]",7.6,0.019,1.4,5.6,7.5,10,5485,0.049,1.00
"r[41]",0.91,0.0068,0.43,0.31,0.86,1.7,3913,0.035,1.0
"r[42]",0.55,0.0044,0.30,0.16,0.50,1.1,4551,0.041,1.0
"r[43]",2.4,0.013,0.80,1.2,2.4,3.8,4068,0.037,1.0
"r[44]",1.2,0.011,0.64,0.36,1.1,2.4,3380,0.030,1.0
"r[45]",15,0.049,3.5,11,15,21,5085,0.046,1.0
"r[46]",2.4,0.025,1.2,0.52,2.4,4.5,2393,0.022,1.0
"r[47]",0.63,0.0037,0.25,0.27,0.60,1.1,4589,0.041,1.0
"r[48]",0.85,0.0041,0.29,0.44,0.81,1.4,4947,0.045,1.0
"r[49]",0.79,0.0045,0.31,0.35,0.76,1.4,4709,0.042,1.00
"r[50]",1.9,0.024,1.2,0.35,1.7,4.1,2348,0.021,1.0
"r[51]",1.3,0.0048,0.35,0.79,1.3,1.9,5335,0.048,1.00
"r[52]",0.25,0.0019,0.14,0.077,0.23,0.52,5282,0.048,1.00
"r[53]",1.3,0.0044,0.34,0.77,1.2,1.9,6089,0.055,1.0
"r[54]",0.75,0.0036,0.26,0.39,0.72,1.2,5158,0.046,1.0
"r[55]",0.39,0.0026,0.19,0.14,0.36,0.76,5678,0.051,1.00
"r[56]",0.30,0.0021,0.16,0.097,0.27,0.61,5914,0.053,1.00
"r[57]",1.7,0.0064,0.44,1.0,1.6,2.4,4753,0.043,1.00
"r[58]",0.30,0.0029,0.19,0.080,0.27,0.67,4175,0.038,1.0
"r[59]",0.60,0.0046,0.31,0.18,0.56,1.2,4448,0.040,1.00
"r[60]",6.7,0.020,1.4,4.7,6.6,9.2,5102,0.046,1.00
"r[61]",0.36,0.0041,0.24,0.091,0.31,0.81,3346,0.030,1.00
"r[62]",0.48,0.0034,0.26,0.15,0.44,0.97,5737,0.052,1.00
"r[63]",0.51,0.0036,0.28,0.15,0.47,1.0,5820,0.052,1.00
"r[64]",2.3,0.0080,0.56,1.5,2.3,3.3,4797,0.043,1.00
"r[65]",0.98,0.0051,0.35,0.48,0.94,1.6,4875,0.044,1.0
"r[66]",1.2,0.0053,0.38,0.62,1.1,1.8,5254,0.047,1.00
"r[67]",0.81,0.0067,0.46,0.21,0.73,1.7,4763,0.043,1.00
"r[68]",3.1,0.011,0.76,1.9,3.0,4.4,4468,0.040,1.0
"r[69]",0.25,0.0021,0.15,0.074,0.22,0.54,5189,0.047,1.0
