name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-13288.1,0.248839,11.5408,-13307.6,-13287.7,-13269.5,2150.96,0.0248132,1.00121
"accept_stat__",0.868384,0.00399724,0.157588,0.585191,0.91486,0.997145,1554.27,0.0179299,1.00396
"stepsize__",0.195443,0.00973641,0.0119336,0.180529,0.196063,0.209738,1.50225,1.73298e-05,6.92961e+12
"treedepth__",4.21717,0.290171,0.931925,2,4,5,10.3146,0.000118988,1.07991
"n_leapfrog__",22.2932,4.96692,9.13755,6,25,31,3.38443,3.90423e-05,1.2976
"divergent__",0.189833,0.00916309,0.392202,0,0,1,1832.04,0.0211342,1.00772
"energy__",13417.1,0.35366,16.1633,13390.9,13416.8,13444,2088.75,0.0240956,1.00079
"r[1]",2.3,0.0072,0.56,1.4,2.2,3.3,6195,0.071,1.00
"r[2]",1.00,0.0048,0.39,0.45,0.95,1.7,6555,0.076,1.00
"r[3]",12,0.047,2.6,8.5,12,17,3217,0.037,1.0
"r[4]",1.5,0.017,0.91,0.34,1.4,3.2,2932,0.034,1.00
"r[5]",2.1,0.019,1.0,0.50,2.0,3.8,2915,0.034,1.00
"r[6]",0.78,0.0052,0.39,0.25,0.73,1.5,5569,0.064,1.00
"r[7]",0.83,0.0037,0.29,0.42,0.80,1.4,5969,0.069,1.0
"r[8]",1.2,0.0042,0.35,0.71,1.2,1.9,7076,0.082,1.0
"r[9]",0.33,0.0026,0.19,0.098,0.30,0.70,5477,0.063,1.0
"r[10]",9.2,0.021,1.6,6.8,9.1,12,5955,0.069,1.0
"r[11]",0.45,0.0032,0.24,0.14,0.41,0.90,5505,0.064,1.0
"r[12]",0.45,0.0029,0.22,0.16,0.42,0.85,5532,0.064,1.0
"r[13]",0.66,0.0062,0.42,0.16,0.57,1.5,4548,0.052,1.00
"r[14]",1.7,0.0093,0.63,0.74,1.6,2.8,4594,0.053,1.0
"r[15]",1.5,0.0055,0.40,0.93,1.5,2.2,5166,0.060,1.00
"r[16]",0.42,0.0026,0.20,0.16,0.38,0.80,5640,0.065,1.0
"r[17]",0.58,0.0034,0.26,0.23,0.55,1.0,5731,0.066,1.00
"r[18]",1.7,0.0061,0.43,1.0,1.6,2.4,5102,0.059,1.0
"r[19]",1.4,0.0055,0.42,0.83,1.4,2.2,5946,0.069,1.0
"r[20]",0.47,0.0030,0.23,0.16,0.44,0.91,6099,0.070,1.00
"r[21]",12,0.031,2.3,9.1,12,17,5808,0.067,1.00
"r[22]",0.73,0.0056,0.39,0.19,0.68,1.5,4796,0.055,1.0
"r[23]",1.1,0.0045,0.34,0.58,1.0,1.7,5636,0.065,1.0
"r[24]",1.4,0.0052,0.40,0.81,1.3,2.1,5885,0.068,1.0
"r[25]",0.86,0.0044,0.33,0.40,0.83,1.4,5504,0.063,1.0
"r[26]",0.83,0.0064,0.41,0.26,0.79,1.6,4111,0.047,1.0
"r[27]",0.39,0.0026,0.21,0.12,0.35,0.78,6569,0.076,1.00
"r[28]",0.49,0.0031,0.25,0.16,0.45,0.96,6332,0.073,1.00
"r[29]",1.8,0.012,0.85,0.59,1.7,3.3,4937,0.057,1.0
"r[30]",5.9,0.019,1.3,4.0,5.8,8.3,5026,0.058,1.0
"r[31]",2.6,0.0077,0.58,1.7,2.6,3.6,5710,0.066,1.00
"r[32]",0.54,0.0038,0.28,0.17,0.49,1.1,5560,0.064,1.0
"r[33]",3.5,0.011,0.80,2.3,3.4,4.9,4898,0.057,1.00
"r[34]",1.0,0.0077,0.53,0.29,0.95,2.0,4776,0.055,1.0
"r[35]",3.9,0.014,0.96,2.5,3.8,5.6,4838,0.056,1.0
"r[36]",1.7,0.0099,0.64,0.71,1.6,2.8,4135,0.048,1.00
"r[37]",2.2,0.0068,0.51,1.4,2.1,3.1,5610,0.065,1.0
"r[38]",0.83,0.0041,0.31,0.39,0.79,1.4,5835,0.067,1.0
"r[39]",1.8,0.0062,0.46,1.1,1.8,2.6,5483,0.063,1.00
"r[40]",0.84,0.0042,0.31,0.40,0.81,1.4,5216,0.060,1.0
"r[41]",0.37,0.0028,0.22,0.098,0.33,0.78,5766,0.067,1.00
"r[42]",1.2,0.0054,0.41,0.62,1.2,2.0,5965,0.069,1.0
"r[43]",0.52,0.0045,0.33,0.13,0.46,1.2,5319,0.061,1.00
"r[44]",1.3,0.0089,0.60,0.41,1.2,2.4,4657,0.054,1.00
"r[45]",1.5,0.0060,0.42,0.88,1.5,2.3,4889,0.056,1.0
"r[46]",0.51,0.0037,0.28,0.16,0.47,1.0,5671,0.065,1.00
"r[47]",0.59,0.0039,0.30,0.19,0.54,1.1,5846,0.067,1.0
"r[48]",1.1,0.0049,0.37,0.52,1.0,1.7,5831,0.067,1.0
"r[49]",3.0,0.010,0.73,1.9,2.9,4.3,5239,0.060,1.0
