name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12947.2,0.289422,11.8068,-12967.1,-12946.8,-12928.7,1664.19,0.00877824,1.00343
"accept_stat__",0.918202,0.0035203,0.126769,0.695037,0.962375,0.99891,1296.78,0.00684024,1.00729
"stepsize__",0.0650129,0.00554983,0.00680223,0.0584659,0.0621834,0.0743894,1.50225,7.92408e-06,1.32567e+13
"treedepth__",5.271,0.0387902,1.21222,3,6,6,976.598,0.00515135,1.00231
"n_leapfrog__",51.017,0.612832,19.1746,8,63,63,978.967,0.00516385,1.00233
"divergent__",0.365833,0.0126188,0.481703,0,0,1,1457.21,0.0076865,1.00155
"energy__",13076.1,0.399915,16.5181,13050.1,13075.7,13103.9,1706.02,0.00899892,1.00254
"r[1]",4.2,0.012,0.77,3.0,4.2,5.6,4036,0.021,1.0
"r[2]",0.26,0.0027,0.16,0.070,0.23,0.58,3652,0.019,1.0
"r[3]",1.0,0.0093,0.47,0.32,0.98,1.8,2506,0.013,1.0
"r[4]",0.77,0.0082,0.42,0.21,0.71,1.6,2670,0.014,1.0
"r[5]",11,0.043,2.3,8.2,11,16,2924,0.015,1.00
"r[6]",0.47,0.0054,0.31,0.12,0.40,1.1,3205,0.017,1.0
"r[7]",0.32,0.0031,0.19,0.087,0.28,0.71,3953,0.021,1.00
"r[8]",3.3,0.011,0.65,2.3,3.2,4.4,3415,0.018,1.00
"r[9]",1.2,0.0063,0.37,0.64,1.1,1.8,3450,0.018,1.00
"r[10]",0.99,0.0054,0.33,0.53,0.96,1.6,3779,0.020,1.0
"r[11]",1.3,0.0069,0.43,0.72,1.3,2.1,3929,0.021,1.00
"r[12]",1.3,0.0067,0.43,0.72,1.3,2.1,4108,0.022,1.00
"r[13]",0.92,0.0071,0.39,0.36,0.88,1.6,3047,0.016,1.00
"r[14]",1.1,0.0076,0.46,0.42,1.1,1.9,3622,0.019,1.0
"r[15]",0.42,0.0037,0.22,0.14,0.39,0.82,3367,0.018,1.00
"r[16]",0.46,0.0033,0.22,0.16,0.43,0.87,4361,0.023,1.00
"r[17]",0.49,0.0045,0.26,0.15,0.45,0.98,3468,0.018,1.0
"r[18]",2.9,0.012,0.63,2.0,2.9,4.0,2879,0.015,1.0
"r[19]",0.80,0.0063,0.39,0.27,0.74,1.5,3819,0.020,1.0
"r[20]",4.2,0.013,0.84,3.0,4.2,5.7,3991,0.021,1.00
"r[21]",0.70,0.0045,0.28,0.30,0.66,1.2,3893,0.021,1.0
"r[22]",0.44,0.0034,0.23,0.14,0.41,0.86,4293,0.023,1.0
"r[23]",1.2,0.0076,0.45,0.53,1.1,2.0,3485,0.018,1.0
"r[24]",2.4,0.011,0.62,1.5,2.4,3.5,3466,0.018,1.0
"r[25]",1.3,0.0088,0.56,0.47,1.2,2.3,4030,0.021,1.0
"r[26]",4.1,0.016,0.91,2.8,4.1,5.7,3199,0.017,1.0
"r[27]",1.4,0.010,0.60,0.57,1.3,2.5,3499,0.018,1.0
"r[28]",0.67,0.0068,0.43,0.16,0.58,1.5,4014,0.021,1.0
"r[29]",3.7,0.017,0.87,2.4,3.6,5.2,2545,0.013,1.0
"r[30]",1.5,0.0077,0.48,0.81,1.5,2.4,3899,0.021,1.0
"r[31]",0.83,0.0045,0.27,0.45,0.80,1.3,3553,0.019,1.00
"r[32]",0.91,0.0053,0.29,0.49,0.87,1.4,3025,0.016,1.0
"r[33]",0.47,0.0035,0.20,0.20,0.44,0.83,3152,0.017,1.0
"r[34]",0.33,0.0025,0.16,0.11,0.30,0.63,3992,0.021,1.0
"r[35]",1.2,0.0051,0.34,0.68,1.1,1.8,4301,0.023,1.00
"r[36]",0.27,0.0027,0.15,0.083,0.24,0.55,3137,0.017,1.0
"r[37]",0.36,0.0028,0.17,0.13,0.33,0.69,3829,0.020,1.0
"r[38]",0.23,0.0022,0.13,0.067,0.20,0.48,3531,0.019,1.0
"r[39]",2.0,0.011,0.63,1.0,2.0,3.1,3003,0.016,1.0
"r[40]",5.6,0.019,1.1,4.0,5.5,7.6,3386,0.018,1.0
"r[41]",1.0,0.0091,0.50,0.32,0.95,1.9,3020,0.016,1.00
"r[42]",0.49,0.0040,0.25,0.17,0.45,0.95,3870,0.020,1.0
"r[43]",2.3,0.010,0.57,1.5,2.3,3.4,3111,0.016,1.0
"r[44]",0.34,0.0034,0.20,0.100,0.30,0.72,3366,0.018,1.0
"r[45]",1.5,0.0063,0.40,0.91,1.5,2.2,3981,0.021,1.00
"r[46]",0.82,0.0055,0.30,0.40,0.78,1.4,2988,0.016,1.00
"r[47]",0.93,0.0078,0.44,0.31,0.88,1.7,3135,0.017,1.0
"r[48]",6.0,0.018,1.1,4.3,5.9,8.0,3968,0.021,1.00
"r[49]",1.2,0.0091,0.50,0.44,1.1,2.1,3018,0.016,1.0
"r[50]",0.47,0.0040,0.25,0.15,0.42,0.93,3785,0.020,1.00
"r[51]",3.4,0.029,1.3,1.2,3.4,5.6,1997,0.011,1.0
"r[52]",1.8,0.026,1.2,0.35,1.6,4.0,2012,0.011,1.0
"r[53]",1.4,0.0094,0.51,0.60,1.4,2.3,2945,0.016,1.0
"r[54]",0.66,0.0081,0.41,0.15,0.58,1.5,2644,0.014,1.0
"r[55]",3.1,0.057,2.3,0.38,2.6,7.6,1677,0.0088,1.0
"r[56]",9.2,0.062,3.1,4.5,9.0,15,2522,0.013,1.0
"r[57]",9.8,0.065,3.2,5.2,9.5,15,2334,0.012,1.0
"r[58]",0.74,0.0079,0.44,0.18,0.67,1.6,3049,0.016,1.0
"r[59]",1.0,0.0083,0.48,0.31,0.96,1.9,3344,0.018,1.00
"r[60]",0.80,0.0056,0.31,0.36,0.76,1.4,3098,0.016,1.0
"r[61]",0.34,0.0035,0.21,0.095,0.30,0.74,3551,0.019,1.0
"r[62]",0.32,0.0033,0.20,0.087,0.27,0.70,3745,0.020,1.0
"r[63]",0.28,0.0028,0.18,0.072,0.24,0.63,4184,0.022,1.00
"r[64]",2.3,0.0083,0.51,1.5,2.2,3.2,3678,0.019,1.00
"r[65]",0.63,0.0043,0.25,0.27,0.59,1.1,3468,0.018,1.0
"r[66]",0.56,0.0039,0.24,0.24,0.53,1.0,3919,0.021,1.0
"r[67]",1.5,0.0091,0.52,0.77,1.5,2.4,3209,0.017,1.00
"r[68]",4.4,0.017,0.93,3.0,4.3,6.1,3155,0.017,1.0
"r[69]",1.6,0.012,0.68,0.62,1.6,2.8,3159,0.017,1.0
"r[70]",4.4,0.018,0.99,2.9,4.3,6.1,3195,0.017,1.0
"r[71]",1.4,0.0070,0.39,0.86,1.4,2.1,3036,0.016,1.0
"r[72]",0.34,0.0027,0.17,0.11,0.31,0.66,4159,0.022,1.00
"r[73]",0.54,0.0056,0.30,0.15,0.48,1.1,2923,0.015,1.00
"r[74]",3.6,0.017,0.94,2.2,3.5,5.3,2972,0.016,1.0
"r[75]",0.89,0.0063,0.38,0.35,0.84,1.6,3603,0.019,1.0
"r[76]",0.97,0.0066,0.44,0.36,0.92,1.8,4406,0.023,1.00
"r[77]",2.5,0.011,0.60,1.6,2.4,3.5,2923,0.015,1.0
"r[78]",0.84,0.0065,0.39,0.29,0.80,1.5,3551,0.019,1.0
"r[79]",0.67,0.0052,0.30,0.23,0.64,1.2,3433,0.018,1.0
