name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12232.3,0.278131,11.8783,-12252.1,-12231.9,-12213.3,1823.93,0.0184387,1.00119
"accept_stat__",0.869492,0.00432479,0.153601,0.588125,0.914186,0.996161,1261.42,0.0127522,1.01207
"stepsize__",0.169098,0.00961687,0.011787,0.154165,0.170153,0.182977,1.50225,1.51868e-05,8.09692e+12
"treedepth__",4.30283,0.0278549,1.1104,2,5,5,1589.12,0.016065,1.00323
"n_leapfrog__",25.2185,0.222616,9.20499,4,31,31,1709.76,0.0172845,1.00305
"divergent__",0.3725,0.00956858,0.483511,0,0,1,2553.39,0.0258131,1.00215
"energy__",12361.3,0.384705,16.5824,12334.6,12360.7,12389,1857.97,0.0187829,1.00132
"r[1]",0.48,0.0029,0.22,0.18,0.45,0.89,5859,0.059,1.00
"r[2]",0.48,0.0033,0.22,0.18,0.45,0.91,4551,0.046,1.00
"r[3]",0.77,0.0042,0.30,0.35,0.72,1.3,5010,0.051,1.0
"r[4]",1.1,0.0047,0.34,0.62,1.1,1.8,5447,0.055,1.0
"r[5]",0.90,0.0058,0.38,0.36,0.85,1.6,4382,0.044,1.0
"r[6]",0.64,0.0047,0.32,0.21,0.60,1.2,4705,0.048,1.0
"r[7]",1.4,0.0060,0.40,0.85,1.4,2.1,4372,0.044,1.0
"r[8]",0.53,0.0038,0.25,0.19,0.48,0.99,4545,0.046,1.0
"r[9]",0.95,0.0046,0.32,0.49,0.92,1.5,4893,0.049,1.00
"r[10]",0.37,0.0027,0.20,0.11,0.33,0.75,5684,0.057,1.0
"r[11]",2.1,0.010,0.65,1.2,2.1,3.3,3975,0.040,1.0
"r[12]",1.2,0.0075,0.52,0.45,1.2,2.1,4764,0.048,1.00
"r[13]",0.72,0.0083,0.51,0.15,0.59,1.7,3755,0.038,1.0
"r[14]",3.8,0.015,1.00,2.3,3.7,5.6,4166,0.042,1.0
"r[15]",0.86,0.0041,0.29,0.43,0.82,1.4,5175,0.052,1.00
"r[16]",0.85,0.0042,0.30,0.42,0.81,1.4,5053,0.051,1.00
"r[17]",0.87,0.0041,0.30,0.45,0.84,1.4,5218,0.053,1.00
"r[18]",0.64,0.0036,0.26,0.27,0.60,1.1,5495,0.056,1.0
"r[19]",0.55,0.0038,0.28,0.19,0.50,1.1,5479,0.055,1.00
"r[20]",0.92,0.0053,0.37,0.39,0.89,1.6,4855,0.049,1.0
"r[21]",0.31,0.0024,0.17,0.098,0.28,0.64,4913,0.050,1.00
"r[22]",0.35,0.0025,0.19,0.11,0.32,0.70,5377,0.054,1.00
"r[23]",0.91,0.0076,0.50,0.24,0.83,1.8,4347,0.044,1.00
"r[24]",3.1,0.012,0.78,1.9,3.0,4.5,4503,0.046,1.0
"r[25]",4.8,0.017,1.2,3.1,4.7,6.9,4866,0.049,1.0
"r[26]",1.5,0.012,0.76,0.42,1.4,2.9,3981,0.040,1.0
"r[27]",2.5,0.017,1.0,0.88,2.4,4.3,3877,0.039,1.00
"r[28]",4.3,0.017,1.1,2.6,4.2,6.3,4380,0.044,1.00
"r[29]",1.0,0.011,0.67,0.21,0.89,2.3,3650,0.037,1.0
"r[30]",8.0,0.031,1.9,5.2,7.7,11,3934,0.040,1.00
"r[31]",0.46,0.0031,0.22,0.17,0.42,0.87,4741,0.048,1.00
"r[32]",2.2,0.0074,0.52,1.4,2.1,3.1,4920,0.050,1.0
"r[33]",1.1,0.0042,0.31,0.61,1.0,1.6,5461,0.055,1.0
"r[34]",0.19,0.0015,0.11,0.055,0.17,0.41,5328,0.054,1.0
"r[35]",1.4,0.0060,0.42,0.82,1.4,2.2,4858,0.049,1.0
"r[36]",0.53,0.0035,0.26,0.19,0.49,1.0,5492,0.056,1.0
"r[37]",0.98,0.0051,0.36,0.46,0.94,1.6,5035,0.051,1.00
"r[38]",1.9,0.0075,0.51,1.2,1.9,2.8,4592,0.046,1.0
"r[39]",2.1,0.0089,0.64,1.2,2.1,3.2,5154,0.052,1.0
"r[40]",2.9,0.010,0.71,1.8,2.8,4.1,5015,0.051,1.0
"r[41]",2.7,0.010,0.77,1.5,2.6,4.1,5392,0.055,1.00
"r[42]",1.4,0.0067,0.49,0.64,1.3,2.2,5407,0.055,1.0
"r[43]",0.76,0.0061,0.38,0.25,0.69,1.5,3991,0.040,1.0
"r[44]",1.1,0.0062,0.43,0.48,1.1,1.9,4812,0.049,1.0
"r[45]",0.34,0.0025,0.17,0.12,0.31,0.66,4559,0.046,1.00
"r[46]",0.53,0.0029,0.22,0.23,0.50,0.94,5649,0.057,1.0
"r[47]",0.92,0.0048,0.32,0.45,0.89,1.5,4522,0.046,1.00
"r[48]",0.48,0.0036,0.25,0.15,0.44,0.94,4641,0.047,1.00
"r[49]",3.0,0.010,0.66,2.0,3.0,4.2,4231,0.043,1.0
"r[50]",1.2,0.0059,0.43,0.58,1.2,2.0,5222,0.053,1.00
"r[51]",2.4,0.0075,0.51,1.6,2.3,3.3,4535,0.046,1.0
"r[52]",0.45,0.0026,0.20,0.18,0.41,0.82,6057,0.061,1.00
"r[53]",0.37,0.0024,0.17,0.14,0.34,0.70,5234,0.053,1.00
"r[54]",1.1,0.0048,0.33,0.65,1.1,1.7,4622,0.047,1.00
"r[55]",0.35,0.0025,0.17,0.12,0.32,0.68,4958,0.050,1.00
"r[56]",0.36,0.0024,0.18,0.13,0.33,0.70,5410,0.055,1.0
"r[57]",0.50,0.0033,0.24,0.18,0.46,0.94,5329,0.054,1.00
"r[58]",1.2,0.0062,0.43,0.53,1.1,1.9,4849,0.049,1.00
"r[59]",0.44,0.0036,0.26,0.12,0.39,0.96,5125,0.052,1.0
"r[60]",2.3,0.0092,0.63,1.3,2.2,3.4,4706,0.048,1.0
"r[61]",0.49,0.0039,0.30,0.13,0.43,1.1,6053,0.061,1.00
