name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"r[96]",1.8,0.0066,0.44,1.1,1.7,2.6,4529,0.014,1.0
"r[97]",0.72,0.0040,0.29,0.31,0.69,1.3,5232,0.017,1.0
"r[98]",0.38,0.0028,0.20,0.12,0.34,0.77,5245,0.017,1.00
"r[99]",12,0.042,2.7,8.4,12,17,4036,0.013,1.0
"r[100]",1.1,0.016,0.88,0.18,0.94,2.8,3118,0.0099,1.00
"r[101]",2.1,0.010,0.65,1.2,2.1,3.3,3896,0.012,1.0
"r[102]",2.0,0.0095,0.65,1.1,2.0,3.1,4583,0.015,1.00
"r[103]",2.5,0.015,0.92,1.2,2.5,4.2,3652,0.012,1.0
"r[104]",5.1,0.025,1.4,2.9,5.0,7.5,3242,0.010,1.00
"r[105]",1.4,0.012,0.76,0.39,1.3,2.8,3811,0.012,1.0
"r[106]",0.45,0.0035,0.25,0.13,0.40,0.93,5200,0.016,1.00
"r[107]",0.27,0.0021,0.14,0.083,0.24,0.53,4895,0.016,1.0
"r[108]",1.1,0.0044,0.31,0.60,1.0,1.6,5108,0.016,1.00
"r[109]",1.3,0.0064,0.41,0.75,1.3,2.1,4046,0.013,1.00
"r[110]",1.2,0.0053,0.37,0.67,1.2,1.9,4988,0.016,1.00
"r[111]",0.67,0.0042,0.29,0.27,0.63,1.2,4739,0.015,1.0
"r[112]",0.81,0.0046,0.31,0.36,0.78,1.4,4551,0.014,1.00
"r[113]",1.5,0.0064,0.39,0.91,1.4,2.2,3843,0.012,1.00
"r[114]",0.41,0.0029,0.20,0.15,0.38,0.79,4660,0.015,1.00
"r[115]",0.59,0.0055,0.34,0.16,0.52,1.2,3934,0.012,1.00
"r[116]",2.3,0.0085,0.58,1.4,2.3,3.4,4697,0.015,1.00
"r[117]",5.5,0.014,1.0,4.0,5.4,7.2,5066,0.016,1.0
"r[118]",0.36,0.0030,0.21,0.100,0.32,0.77,4975,0.016,1.00
"r[119]",0.60,0.0049,0.31,0.18,0.54,1.2,4035,0.013,1.0
"r[120]",1.2,0.0065,0.41,0.56,1.1,1.9,4056,0.013,1.00
"r[121]",2.4,0.0088,0.60,1.5,2.4,3.4,4690,0.015,1.0
"r[122]",0.63,0.0045,0.30,0.23,0.58,1.2,4532,0.014,1.0
"r[123]",0.61,0.0046,0.29,0.21,0.57,1.2,4054,0.013,1.0
"r[124]",0.79,0.0058,0.39,0.25,0.73,1.5,4580,0.015,1.00
"r[125]",0.43,0.0035,0.24,0.13,0.38,0.89,4569,0.014,1.0
"r[126]",0.50,0.0051,0.30,0.13,0.45,1.1,3458,0.011,1.0
"r[127]",8.6,0.024,1.5,6.4,8.5,11,3954,0.013,1.0
"r[128]",0.52,0.0049,0.31,0.13,0.46,1.1,4036,0.013,1.0
"r[129]",1.3,0.0061,0.38,0.72,1.3,2.0,3936,0.012,1.00
"r[130]",0.46,0.0034,0.24,0.15,0.41,0.91,5036,0.016,1.0
"r[131]",2.4,0.0090,0.64,1.4,2.3,3.5,5041,0.016,1.0
"r[132]",0.70,0.0065,0.43,0.17,0.61,1.5,4285,0.014,1.0
"r[133]",0.70,0.0048,0.30,0.28,0.66,1.3,3959,0.013,1.0
"r[134]",0.94,0.0053,0.34,0.45,0.91,1.6,4250,0.013,1.0
"r[135]",2.4,0.0084,0.58,1.6,2.4,3.4,4729,0.015,1.0
"r[136]",1.3,0.0071,0.44,0.63,1.2,2.1,3861,0.012,1.00
"r[137]",1.0,0.0083,0.49,0.37,0.96,2.0,3479,0.011,1.0
"r[138]",1.1,0.0074,0.47,0.42,1.1,2.0,4089,0.013,1.00
"r[139]",2.3,0.016,0.97,0.86,2.2,4.0,3545,0.011,1.00
"r[140]",2.2,0.016,0.93,0.77,2.1,3.8,3280,0.010,1.0
"r[141]",4.0,0.013,0.83,2.7,3.9,5.4,4196,0.013,1.00
"r[142]",0.84,0.0064,0.41,0.27,0.79,1.6,4081,0.013,1.0
"r[143]",1.4,0.0067,0.44,0.74,1.4,2.2,4340,0.014,1.0
"r[144]",1.3,0.0064,0.42,0.64,1.2,2.0,4446,0.014,1.0
"r[145]",1.2,0.0100,0.59,0.35,1.1,2.2,3551,0.011,1.00
"r[146]",1.9,0.012,0.72,0.88,1.9,3.2,3483,0.011,1.0
"r[147]",0.31,0.0021,0.15,0.11,0.29,0.59,4952,0.016,1.00
"r[148]",0.42,0.0025,0.18,0.17,0.39,0.77,5440,0.017,1.0
"r[149]",0.78,0.0038,0.27,0.39,0.74,1.3,5072,0.016,1.0
"r[150]",0.60,0.0038,0.23,0.28,0.56,1.0,3844,0.012,1.0
"r[151]",0.50,0.0035,0.23,0.19,0.46,0.92,4417,0.014,1.0
"r[152]",0.59,0.0037,0.25,0.25,0.55,1.1,4383,0.014,1.00
"r[153]",1.0,0.0091,0.54,0.27,0.92,2.0,3547,0.011,1.00
"r[154]",4.3,0.014,1.0,2.8,4.2,6.1,4997,0.016,1.00
"r[155]",1.8,0.014,0.83,0.62,1.8,3.4,3684,0.012,1.0
"r[156]",4.8,0.020,1.3,3.0,4.7,7.1,4022,0.013,1.0
"r[157]",1.2,0.0065,0.43,0.57,1.1,2.0,4482,0.014,1.0
"r[158]",2.0,0.0084,0.54,1.2,2.0,3.0,4145,0.013,1.0
"r[159]",1.3,0.0078,0.46,0.65,1.3,2.2,3509,0.011,1.0
"r[160]",0.91,0.0064,0.40,0.36,0.86,1.7,3899,0.012,1.0
"r[161]",4.7,0.016,1.0,3.2,4.6,6.5,4091,0.013,1.0
"r[162]",1.3,0.0097,0.60,0.44,1.2,2.4,3837,0.012,1.00
"r[163]",1.4,0.0065,0.44,0.75,1.3,2.2,4444,0.014,1.00
"r[164]",1.3,0.0063,0.41,0.67,1.2,2.0,4328,0.014,1.0
"r[165]",2.6,0.0081,0.58,1.7,2.6,3.7,5241,0.017,1.0
"r[166]",0.56,0.0043,0.28,0.19,0.52,1.1,4290,0.014,1.0
"r[167]",1.5,0.0086,0.56,0.64,1.4,2.5,4268,0.014,1.00
"r[168]",1.6,0.0080,0.55,0.84,1.6,2.6,4750,0.015,1.00
"r[169]",1.8,0.0097,0.61,0.89,1.7,2.9,3980,0.013,1.0
"r[170]",1.5,0.010,0.64,0.52,1.4,2.6,3941,0.012,1.00
"r[171]",1.3,0.0054,0.36,0.75,1.2,1.9,4313,0.014,1.0
"r[172]",0.43,0.0031,0.21,0.15,0.40,0.81,4509,0.014,1.0
"r[173]",0.32,0.0024,0.16,0.11,0.30,0.63,4337,0.014,1.0
"r[174]",0.77,0.0037,0.26,0.40,0.74,1.3,5063,0.016,1.00
"r[175]",0.46,0.0033,0.24,0.16,0.42,0.93,5401,0.017,1.0
"r[176]",0.86,0.0051,0.32,0.40,0.83,1.4,3972,0.013,1.0
"r[177]",1.0,0.0047,0.32,0.56,1.00,1.6,4577,0.015,1.00
"r[178]",0.27,0.0023,0.16,0.084,0.24,0.58,4951,0.016,1.0
"r[179]",0.81,0.0039,0.28,0.41,0.78,1.3,5087,0.016,1.0
"r[180]",0.39,0.0028,0.19,0.13,0.36,0.76,4660,0.015,1.0
"r[181]",2.3,0.0093,0.58,1.4,2.3,3.3,3926,0.012,1.0
"r[182]",0.51,0.0049,0.31,0.13,0.44,1.1,3944,0.012,1.0
"r[183]",5.4,0.018,1.1,3.8,5.3,7.4,4110,0.013,1.0
"r[184]",1.3,0.0085,0.54,0.52,1.2,2.3,4031,0.013,1.0
"r[185]",1.1,0.0089,0.54,0.31,1.0,2.1,3685,0.012,1.0
"r[186]",0.82,0.0073,0.43,0.24,0.76,1.6,3394,0.011,1.0
"r[187]",1.1,0.0065,0.46,0.47,1.0,2.0,4901,0.016,1.00
"r[188]",1.2,0.0098,0.63,0.32,1.1,2.4,4176,0.013,1.0
"r[189]",0.58,0.0066,0.37,0.13,0.50,1.3,3174,0.010,1.00
"r[190]",7.7,0.021,1.5,5.6,7.5,10,4666,0.015,1.0
"r[191]",1.1,0.0050,0.35,0.55,1.0,1.7,4873,0.015,1.0
"r[192]",1.8,0.0067,0.48,1.1,1.8,2.7,5134,0.016,1.0
"r[193]",0.30,0.0026,0.18,0.083,0.27,0.66,4672,0.015,1.0
"r[194]",2.0,0.0099,0.60,1.1,2.0,3.0,3634,0.012,1.0
"r[195]",2.1,0.0075,0.52,1.3,2.0,3.0,4946,0.016,1.0
"r[196]",1.6,0.0066,0.47,0.92,1.5,2.4,5011,0.016,1.00
"r[197]",5.2,0.018,1.2,3.5,5.0,7.3,4133,0.013,1.0
"r[198]",3.8,0.015,1.0,2.3,3.7,5.6,4507,0.014,1.0
"r[199]",2.6,0.014,0.94,1.2,2.5,4.3,4270,0.014,1.0
"r[200]",0.50,0.0043,0.28,0.15,0.45,1.0,4398,0.014,1.0
"r[201]",0.55,0.0043,0.29,0.16,0.50,1.1,4764,0.015,1.0
"r[202]",0.89,0.0055,0.36,0.37,0.85,1.6,4261,0.013,1.0
"r[203]",1.9,0.0072,0.48,1.2,1.9,2.8,4453,0.014,1.0
"r[204]",1.5,0.0061,0.41,0.86,1.4,2.2,4632,0.015,1.00
"r[205]",1.1,0.0051,0.36,0.58,1.1,1.7,5003,0.016,1.0
"r[206]",1.1,0.0050,0.36,0.62,1.1,1.8,5158,0.016,1.0
"r[207]",0.74,0.0049,0.33,0.28,0.70,1.4,4473,0.014,1.0
"r[208]",0.35,0.0032,0.22,0.092,0.30,0.80,4902,0.016,1.0
"r[209]",0.40,0.0027,0.19,0.15,0.37,0.75,4907,0.016,1.00
"r[210]",0.88,0.0043,0.29,0.46,0.85,1.4,4572,0.014,1.0
"r[211]",0.82,0.0053,0.36,0.32,0.78,1.5,4615,0.015,1.00
"r[212]",2.0,0.0075,0.51,1.2,2.0,2.9,4645,0.015,1.0
"r[213]",2.2,0.0080,0.56,1.4,2.2,3.2,4919,0.016,1.0
"r[214]",0.42,0.0034,0.22,0.14,0.38,0.82,4064,0.013,1.0
"r[215]",0.50,0.0045,0.27,0.15,0.45,1.0,3655,0.012,1.0
"r[216]",5.2,0.014,0.97,3.7,5.1,6.9,4916,0.016,1.00
"r[217]",0.41,0.0035,0.25,0.11,0.36,0.90,4976,0.016,1.0
"r[218]",0.96,0.0051,0.37,0.43,0.92,1.6,5211,0.017,1.0
"r[219]",0.74,0.0067,0.44,0.18,0.66,1.6,4417,0.014,1.0
"r[220]",4.3,0.013,0.89,3.0,4.2,5.9,4631,0.015,1.0
"r[221]",0.48,0.0043,0.27,0.14,0.43,0.99,3955,0.013,1.00
"r[222]",1.4,0.0066,0.44,0.77,1.4,2.2,4440,0.014,1.00
"r[223]",5.4,0.015,1.1,3.8,5.3,7.3,5652,0.018,1.00
"r[224]",4.1,0.015,0.98,2.6,4.1,5.8,4417,0.014,1.0
"r[225]",0.47,0.0035,0.22,0.17,0.43,0.88,3895,0.012,1.0
"r[226]",0.82,0.0043,0.28,0.42,0.78,1.3,4340,0.014,1.0
"r[227]",0.33,0.0026,0.18,0.10,0.30,0.68,4862,0.015,1.00
"r[228]",4.0,0.011,0.75,2.9,4.0,5.4,5085,0.016,1.0
"r[229]",0.29,0.0022,0.16,0.090,0.26,0.59,5310,0.017,1.0
"r[230]",1.4,0.0057,0.39,0.78,1.3,2.1,4698,0.015,1.0
"r[231]",0.49,0.0037,0.25,0.16,0.45,0.95,4638,0.015,1.0
"r[232]",0.74,0.0074,0.48,0.17,0.64,1.6,4240,0.013,1.0
"r[233]",1.9,0.0070,0.48,1.2,1.9,2.8,4771,0.015,1.00
"r[234]",1.2,0.0058,0.38,0.67,1.2,1.9,4303,0.014,1.00
"r[235]",1.1,0.0047,0.33,0.65,1.1,1.7,4827,0.015,1.00
"r[236]",0.45,0.0030,0.20,0.18,0.42,0.81,4511,0.014,1.0
"r[237]",0.26,0.0022,0.15,0.079,0.24,0.55,4463,0.014,1.0
"r[238]",1.00,0.0049,0.35,0.50,0.95,1.6,5219,0.017,1.00
"r[239]",0.60,0.0040,0.27,0.23,0.56,1.1,4479,0.014,1.00
"r[240]",0.96,0.0047,0.33,0.47,0.92,1.6,5051,0.016,1.0
"r[241]",1.2,0.0052,0.36,0.64,1.1,1.8,4881,0.015,1.00
"r[242]",0.50,0.0035,0.24,0.18,0.46,0.95,4717,0.015,1.0
"r[243]",1.4,0.0096,0.59,0.52,1.3,2.4,3759,0.012,1.0
"r[244]",1.9,0.011,0.65,0.96,1.9,3.1,3256,0.010,1.0
"r[245]",4.2,0.014,0.94,2.8,4.1,5.8,4440,0.014,1.0
"r[246]",0.77,0.0059,0.38,0.25,0.72,1.5,4225,0.013,1.00
"r[247]",1.1,0.0076,0.46,0.42,1.0,1.9,3738,0.012,1.00
"r[248]",0.50,0.0039,0.27,0.15,0.46,1.0,4642,0.015,1.00
"r[249]",1.7,0.0077,0.51,0.95,1.6,2.6,4345,0.014,1.00
"r[250]",1.1,0.0066,0.40,0.49,1.0,1.8,3643,0.012,1.0
"r[251]",0.81,0.0056,0.38,0.28,0.76,1.5,4644,0.015,1.0
"r[252]",0.37,0.0033,0.23,0.096,0.32,0.82,4885,0.015,1.0
"r[253]",0.83,0.0080,0.49,0.20,0.74,1.7,3736,0.012,1.0
"r[254]",0.81,0.0078,0.47,0.20,0.74,1.7,3651,0.012,1.0
"a",-1.2,0.1,2.5,-4.4,-1.7,3.3,821.7,0.0,1.0
"b",-0.1,0.0,0.5,-0.9,-0.1,0.7,2449.9,0.0,1.0
"h",0.7,0.0,0.9,0.0,0.2,2.9,762.9,0.0,1.0
"yR",-0.2,0.0,0.1,-0.3,-0.2,-0.1,4773.7,0.0,1.0
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (55238, 52759, 58361) seconds, 46 hours total
# Sampling took (120503, 126553, 68562) seconds, 88 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
