name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12845.3,0.273686,11.6,-12864.6,-12845.1,-12826.9,1796.42,0.023164,1.0024
"accept_stat__",0.875177,0.0281003,0.161716,0.603227,0.922699,0.998174,33.1194,0.000427059,1.03185
"stepsize__",0.171092,0.0312488,0.0383006,0.139148,0.149187,0.224942,1.50225,1.93709e-05,3.8333e+13
"treedepth__",3.90917,0.308314,1.19058,1,4,5,14.9118,0.000192281,1.06244
"n_leapfrog__",20.3065,4.91141,9.99984,3,17,31,4.14548,5.3454e-05,1.23519
"divergent__",0.403333,0.00969455,0.490607,0,0,1,2561.02,0.0330232,1.0053
"energy__",12974.3,0.38052,16.1133,12948.1,12973.9,13001.1,1793.13,0.0231215,1.00282
"r[1]",0.65,0.0041,0.26,0.29,0.61,1.1,3964,0.051,1.0
"r[2]",1.1,0.0054,0.34,0.64,1.1,1.8,4005,0.052,1.0
"r[3]",0.36,0.0031,0.19,0.11,0.33,0.72,3812,0.049,1.0
"r[4]",1.2,0.0051,0.34,0.69,1.2,1.8,4457,0.057,1.00
"r[5]",2.0,0.0085,0.53,1.2,2.0,3.0,3965,0.051,1.00
"r[6]",0.59,0.0051,0.32,0.17,0.53,1.2,4057,0.052,1.0
"r[7]",19,0.12,5.7,13,18,29,2202,0.028,1.0
"r[8]",1.1,0.011,0.59,0.30,1.1,2.2,2707,0.035,1.0
"r[9]",6.2,0.018,1.0,4.7,6.2,8.1,3322,0.043,1.0
"r[10]",0.40,0.0038,0.25,0.11,0.35,0.91,4413,0.057,1.00
"r[11]",1.6,0.0086,0.54,0.80,1.6,2.5,3929,0.051,1.00
"r[12]",0.84,0.0096,0.54,0.17,0.73,1.9,3131,0.040,1.0
"r[13]",0.95,0.0096,0.56,0.24,0.85,2.0,3382,0.044,1.0
"r[14]",2.1,0.012,0.72,1.0,2.1,3.4,3503,0.045,1.00
"r[15]",0.91,0.0052,0.32,0.45,0.87,1.5,3795,0.049,1.0
"r[16]",0.82,0.0047,0.30,0.39,0.79,1.3,3968,0.051,1.00
