name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-13182.7,0.281713,11.6128,-13202.4,-13182.6,-13164.4,1699.26,0.0147416,1.00013
"accept_stat__",0.826829,0.0193479,0.230492,0.229172,0.916951,0.996828,141.919,0.00123119,1.02181
"stepsize__",0.152718,0.0120655,0.0147883,0.132235,0.159308,0.16661,1.50225,1.30325e-05,1.59515e+13
"treedepth__",4.62367,0.0419698,0.96135,2,5,5,524.675,0.00455171,1.00164
"n_leapfrog__",28.0062,0.312953,7.50388,7,31,31,574.929,0.00498768,1.00173
"divergent__",0.181,0.011319,0.38505,0,0,1,1157.23,0.0100393,1.00126
"energy__",13312,0.393664,16.1918,13286,13311.5,13339.2,1691.75,0.0146764,1.00026
"r[1]",1.3,0.0061,0.39,0.72,1.2,2.0,3947,0.034,1.0
"r[2]",0.56,0.0039,0.26,0.20,0.52,1.0,4580,0.040,1.0
"r[3]",1.6,0.0072,0.48,0.85,1.5,2.4,4494,0.039,1.00
"r[4]",1.5,0.0073,0.48,0.79,1.5,2.3,4437,0.038,1.0
"r[5]",2.2,0.0091,0.67,1.2,2.2,3.4,5378,0.047,1.0
"r[6]",2.0,0.010,0.61,1.1,1.9,3.0,3722,0.032,1.00
"r[7]",2.3,0.012,0.86,1.0,2.3,3.8,4729,0.041,1.0
"r[8]",4.5,0.017,1.1,2.9,4.4,6.5,4461,0.039,1.0
"r[9]",0.63,0.0042,0.26,0.26,0.60,1.1,4036,0.035,1.00
"r[10]",0.81,0.0043,0.31,0.38,0.77,1.4,5040,0.044,1.00
"r[11]",1.5,0.0070,0.51,0.72,1.4,2.4,5421,0.047,1.0
"r[12]",3.6,0.015,0.99,2.1,3.5,5.3,4617,0.040,1.0
"r[13]",0.63,0.0078,0.39,0.16,0.54,1.4,2505,0.022,1.0
"r[14]",0.59,0.0050,0.33,0.16,0.53,1.2,4467,0.039,1.00
"r[15]",3.3,0.0088,0.65,2.3,3.2,4.4,5447,0.047,1.00
"r[16]",0.37,0.0025,0.19,0.12,0.33,0.72,5653,0.049,1.00
"r[17]",0.91,0.0038,0.29,0.51,0.88,1.4,5513,0.048,1.00
"r[18]",0.29,0.0021,0.15,0.100,0.26,0.57,5115,0.044,1.00
"r[19]",1.3,0.0055,0.38,0.76,1.3,2.0,4684,0.041,1.0
"r[20]",0.45,0.0030,0.23,0.16,0.42,0.89,5480,0.048,1.0
"r[21]",0.88,0.0045,0.27,0.49,0.85,1.4,3593,0.031,1.0
"r[22]",0.38,0.0028,0.17,0.15,0.36,0.72,3958,0.034,1.0
"r[23]",0.63,0.0056,0.34,0.17,0.57,1.3,3741,0.032,1.0
"r[24]",11,0.033,2.1,7.8,10,14,3942,0.034,1.0
"r[25]",0.81,0.0067,0.38,0.27,0.77,1.5,3251,0.028,1.0
