name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12993,0.257691,11.8478,-13013.1,-12992.5,-12974,2113.87,0.0191058,0.999718
"accept_stat__",0.905066,0.00430096,0.1502,0.621389,0.957252,0.998861,1219.57,0.0110228,1.00763
"stepsize__",0.121981,0.00360137,0.00441407,0.118008,0.119799,0.128137,1.50225,1.35778e-05,4.94315e+12
"treedepth__",4.7085,0.02674,0.787166,3,5,5,866.582,0.00783242,1.00738
"n_leapfrog__",28.6062,0.224203,6.55583,10,31,31,855.013,0.00772786,1.00703
"divergent__",0.16,0.0107635,0.366637,0,0,1,1160.29,0.0104871,1.00513
"energy__",13122.1,0.358132,16.4273,13096.3,13121.6,13149.7,2104,0.0190166,0.999887
"r[1]",0.53,0.0038,0.27,0.17,0.49,1.0,4952,0.045,1.0
"r[2]",1.9,0.0071,0.48,1.2,1.9,2.7,4570,0.041,1.0
"r[3]",0.51,0.0029,0.22,0.21,0.48,0.93,5522,0.050,1.00
"r[4]",0.50,0.0028,0.22,0.21,0.47,0.91,6140,0.055,1.00
"r[5]",1.0,0.0053,0.39,0.45,0.96,1.7,5505,0.050,1.0
"r[6]",3.0,0.0097,0.71,2.0,3.0,4.3,5309,0.048,1.00
"r[7]",3.5,0.017,1.1,1.9,3.4,5.5,4003,0.036,1.0
"r[8]",2.8,0.017,0.99,1.3,2.7,4.4,3520,0.032,1.0
"r[9]",0.80,0.0041,0.31,0.36,0.77,1.4,5570,0.050,1.0
"r[10]",2.0,0.0069,0.49,1.3,2.0,2.9,5052,0.046,1.0
"r[11]",1.00,0.0066,0.42,0.39,0.95,1.8,4102,0.037,1.0
"r[12]",5.3,0.018,1.2,3.4,5.1,7.5,4773,0.043,1.0
"r[13]",0.46,0.0042,0.28,0.11,0.40,0.98,4637,0.042,1.0
"r[14]",1.0,0.0058,0.41,0.42,0.96,1.7,4871,0.044,1.00
"r[15]",0.81,0.0044,0.34,0.33,0.77,1.4,5826,0.053,1.0
"r[16]",4.2,0.011,0.82,3.0,4.2,5.6,5502,0.050,1.0
"r[17]",1.1,0.0052,0.36,0.59,1.1,1.8,4971,0.045,1.0
"r[18]",1.5,0.0066,0.43,0.86,1.5,2.2,4121,0.037,1.0
"r[19]",1.4,0.0058,0.44,0.74,1.3,2.2,5982,0.054,1.00
"r[20]",0.46,0.0034,0.25,0.14,0.42,0.94,5564,0.050,1.0
"r[21]",1.3,0.0048,0.37,0.74,1.3,2.0,5989,0.054,1.00
"r[22]",0.52,0.0029,0.23,0.21,0.48,0.95,6418,0.058,1.00
"r[23]",0.70,0.0036,0.28,0.31,0.67,1.2,5798,0.052,1.0
"r[24]",2.0,0.0058,0.48,1.3,2.0,2.9,6775,0.061,1.0
"r[25]",0.53,0.0036,0.28,0.17,0.49,1.1,6057,0.055,1.00
"r[26]",0.65,0.0039,0.30,0.23,0.61,1.2,6037,0.055,1.00
"r[27]",4.6,0.012,0.95,3.1,4.5,6.3,6375,0.058,1.00
"r[28]",0.57,0.0047,0.33,0.15,0.51,1.2,4983,0.045,1.00
"r[29]",1.4,0.0077,0.49,0.69,1.3,2.2,4028,0.036,1.00
"r[30]",0.63,0.0040,0.30,0.22,0.59,1.2,5631,0.051,1.0
"r[31]",1.6,0.0061,0.46,0.89,1.5,2.4,5802,0.052,1.00
"r[32]",2.0,0.0069,0.52,1.2,2.0,3.0,5825,0.053,1.00
"r[33]",1.7,0.0067,0.47,1.0,1.6,2.5,4791,0.043,1.00
"r[34]",1.2,0.0053,0.41,0.62,1.2,1.9,5958,0.054,1.0
"r[35]",1.8,0.0075,0.54,0.95,1.7,2.7,5276,0.048,1.00
"r[36]",0.47,0.0038,0.29,0.12,0.41,1.0,5605,0.051,1.00
"r[37]",0.35,0.0023,0.17,0.12,0.31,0.68,5476,0.049,1.0
"r[38]",0.96,0.0039,0.29,0.53,0.93,1.5,5618,0.051,1.00
"r[39]",1.8,0.0059,0.47,1.1,1.8,2.7,6317,0.057,1.00
"r[40]",1.0,0.0047,0.34,0.52,0.98,1.6,5269,0.048,1.00
"r[41]",1.0,0.0058,0.41,0.42,0.95,1.8,5037,0.046,1.0
"r[42]",1.1,0.0057,0.40,0.55,1.1,1.9,4941,0.045,1.0
"r[43]",1.5,0.0076,0.53,0.68,1.4,2.4,4868,0.044,1.0
"r[44]",2.9,0.0096,0.75,1.7,2.8,4.2,6101,0.055,1.0
"r[45]",0.88,0.0045,0.34,0.38,0.85,1.5,5725,0.052,1.0
"r[46]",0.60,0.0044,0.30,0.20,0.56,1.2,4660,0.042,1.0
"r[47]",0.39,0.0029,0.22,0.12,0.36,0.80,5802,0.052,1.0
"r[48]",1.2,0.0047,0.36,0.64,1.1,1.8,5908,0.053,1.00
"r[49]",0.81,0.0069,0.47,0.21,0.73,1.7,4639,0.042,1.00
"r[50]",3.6,0.012,0.81,2.3,3.5,5.0,4715,0.043,1.00
"r[51]",2.1,0.0070,0.52,1.3,2.0,3.0,5634,0.051,1.0
"r[52]",0.63,0.0043,0.31,0.21,0.58,1.2,5393,0.049,1.00
"r[53]",8.8,0.021,1.6,6.5,8.6,12,5733,0.052,1.00
"r[54]",0.33,0.0029,0.21,0.085,0.28,0.75,5517,0.050,1.00
"r[55]",0.42,0.0034,0.25,0.11,0.37,0.90,5357,0.048,1.00
"r[56]",3.0,0.0092,0.68,2.0,3.0,4.2,5386,0.049,1.0
"r[57]",1.6,0.0075,0.52,0.84,1.6,2.5,4924,0.045,1.00
