name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"r[60]",2.9,0.018,0.95,1.5,2.8,4.6,2652,0.014,1.0
"r[61]",1.8,0.019,1.1,0.36,1.6,3.8,3164,0.017,1.0
"r[62]",1.4,0.016,0.93,0.26,1.2,3.2,3150,0.017,1.0
"r[63]",4.3,0.013,0.81,3.1,4.2,5.7,3902,0.021,1.0
"r[64]",0.39,0.0039,0.23,0.11,0.35,0.84,3506,0.019,1.0
"r[65]",0.82,0.0069,0.35,0.31,0.78,1.5,2582,0.014,1.0
"r[66]",1.4,0.0076,0.44,0.78,1.4,2.2,3327,0.018,1.0
"r[67]",2.9,0.012,0.68,1.8,2.8,4.0,3177,0.017,1.0
"r[68]",0.63,0.0055,0.32,0.20,0.57,1.2,3328,0.018,1.0
"r[69]",4.6,0.015,0.92,3.2,4.5,6.2,3764,0.021,1.0
"r[70]",1.5,0.0079,0.47,0.75,1.4,2.3,3631,0.020,1.00
"r[71]",0.53,0.0042,0.26,0.18,0.49,1.0,4015,0.022,1.0
"r[72]",2.6,0.0097,0.58,1.7,2.5,3.6,3517,0.019,1.0
"r[73]",0.99,0.0076,0.40,0.43,0.93,1.7,2719,0.015,1.0
"r[74]",0.71,0.0061,0.36,0.22,0.64,1.4,3595,0.020,1.0
"r[75]",0.66,0.0055,0.35,0.20,0.60,1.3,4099,0.022,1.00
"r[76]",0.91,0.0072,0.44,0.31,0.85,1.7,3718,0.020,1.0
"r[77]",4.2,0.013,0.76,3.0,4.1,5.5,3207,0.017,1.0
"r[78]",0.31,0.0029,0.19,0.083,0.27,0.67,4165,0.023,1.00
"r[79]",0.71,0.0051,0.27,0.32,0.67,1.2,2891,0.016,1.0
"r[80]",0.77,0.0050,0.28,0.37,0.73,1.3,3234,0.018,1.0
"r[81]",1.7,0.0082,0.48,1.00,1.7,2.5,3424,0.019,1.00
"r[82]",1.2,0.0065,0.40,0.59,1.1,1.9,3707,0.020,1.0
"r[83]",0.98,0.0062,0.34,0.50,0.94,1.6,2990,0.016,1.0
"r[84]",1.8,0.0076,0.45,1.1,1.8,2.6,3439,0.019,1.0
"r[85]",0.25,0.0024,0.14,0.078,0.22,0.51,3441,0.019,1.00
"r[86]",1.6,0.0068,0.41,0.98,1.5,2.3,3541,0.019,1.0
"r[87]",0.79,0.0048,0.32,0.34,0.75,1.4,4286,0.023,1.0
"r[88]",0.94,0.0062,0.37,0.42,0.90,1.6,3490,0.019,1.0
"r[89]",1.7,0.0100,0.51,0.92,1.6,2.6,2612,0.014,1.0
"r[90]",0.59,0.0050,0.31,0.17,0.55,1.2,3852,0.021,1.0
"r[91]",0.94,0.0081,0.49,0.29,0.86,1.8,3587,0.020,1.00
"r[92]",4.0,0.015,0.94,2.6,3.9,5.6,3882,0.021,1.0
"r[93]",0.50,0.0041,0.26,0.15,0.46,0.97,3924,0.021,1.0
"r[94]",1.6,0.0088,0.45,0.98,1.6,2.4,2634,0.014,1.0
"r[95]",1.1,0.0061,0.37,0.60,1.1,1.8,3638,0.020,1.0
"r[96]",0.53,0.0044,0.27,0.17,0.49,1.0,3757,0.020,1.00
"r[97]",2.3,0.012,0.64,1.4,2.3,3.5,2977,0.016,1.0
"r[98]",2.2,0.011,0.62,1.3,2.1,3.3,3415,0.019,1.0
"r[99]",7.9,0.027,1.4,5.8,7.7,10,2689,0.015,1.0
"r[100]",0.85,0.0073,0.39,0.27,0.82,1.5,2882,0.016,1.0
"r[101]",0.29,0.0029,0.16,0.090,0.26,0.59,3160,0.017,1.0
"r[102]",0.53,0.0039,0.22,0.24,0.50,0.93,3123,0.017,1.0
"r[103]",0.44,0.0037,0.22,0.15,0.40,0.85,3503,0.019,1.0
"r[104]",0.63,0.0069,0.35,0.17,0.57,1.3,2610,0.014,1.0
"r[105]",1.4,0.0087,0.49,0.70,1.3,2.3,3244,0.018,1.0
"r[106]",1.0,0.0090,0.47,0.39,0.96,1.8,2671,0.015,1.00
"r[107]",0.84,0.0052,0.29,0.43,0.81,1.4,3081,0.017,1.0
"r[108]",0.63,0.0039,0.25,0.29,0.59,1.1,3994,0.022,1.0
"r[109]",0.54,0.0036,0.22,0.23,0.51,0.95,3756,0.020,1.0
"r[110]",0.90,0.0049,0.29,0.49,0.87,1.4,3469,0.019,1.0
"r[111]",0.31,0.0028,0.17,0.094,0.27,0.63,3682,0.020,1.00
"r[112]",1.0,0.0064,0.35,0.53,0.99,1.7,2972,0.016,1.00
"r[113]",0.37,0.0031,0.20,0.12,0.34,0.74,3968,0.022,1.0
"r[114]",1.2,0.0062,0.35,0.69,1.2,1.8,3233,0.018,1.0
"r[115]",0.68,0.0051,0.31,0.26,0.64,1.2,3573,0.019,1.0
"r[116]",1.8,0.0092,0.48,1.1,1.7,2.6,2701,0.015,1.00
"r[117]",2.4,0.012,0.65,1.5,2.3,3.5,2832,0.015,1.0
"r[118]",1.3,0.0082,0.47,0.63,1.3,2.2,3270,0.018,1.0
"r[119]",0.91,0.0072,0.42,0.32,0.86,1.7,3392,0.018,1.0
"r[120]",1.3,0.0069,0.41,0.69,1.2,2.0,3586,0.020,1.0
"r[121]",0.47,0.0050,0.28,0.12,0.40,1.00,3114,0.017,1.0
"r[122]",1.8,0.0085,0.57,0.93,1.7,2.8,4428,0.024,1.00
"r[123]",1.3,0.0097,0.53,0.55,1.3,2.3,3024,0.016,1.0
"r[124]",1.9,0.013,0.73,0.78,1.8,3.2,3229,0.018,1.0
"r[125]",0.73,0.0076,0.49,0.16,0.62,1.7,4116,0.022,1.00
"r[126]",14,0.089,4.3,9.3,14,22,2361,0.013,1.00
"r[127]",0.30,0.0027,0.17,0.091,0.27,0.61,3864,0.021,1.0
"r[128]",1.6,0.0070,0.40,1.0,1.6,2.3,3335,0.018,1.00
"r[129]",2.5,0.012,0.66,1.5,2.5,3.7,2815,0.015,1.00
"r[130]",3.5,0.014,0.77,2.4,3.5,4.9,3261,0.018,1.0
"r[131]",0.90,0.0090,0.45,0.27,0.84,1.7,2507,0.014,1.00
"r[132]",2.6,0.012,0.59,1.7,2.5,3.7,2636,0.014,1.0
"r[133]",0.54,0.0048,0.28,0.17,0.50,1.0,3354,0.018,1.00
"r[134]",2.6,0.0095,0.58,1.8,2.6,3.6,3665,0.020,1.00
"r[135]",0.52,0.0049,0.27,0.15,0.48,1.0,3055,0.017,1.0
"r[136]",3.2,0.010,0.66,2.2,3.1,4.3,4136,0.023,1.0
"r[137]",1.8,0.0081,0.50,1.0,1.7,2.7,3799,0.021,1.0
"r[138]",1.3,0.0073,0.43,0.73,1.3,2.1,3372,0.018,1.0
"r[139]",0.45,0.0039,0.23,0.15,0.41,0.88,3573,0.019,1.0
"r[140]",0.51,0.0049,0.29,0.15,0.45,1.1,3628,0.020,1.0
"r[141]",0.33,0.0030,0.17,0.11,0.30,0.65,3201,0.017,1.00
"r[142]",0.33,0.0036,0.18,0.11,0.30,0.67,2455,0.013,1.0
"r[143]",3.9,0.017,0.87,2.6,3.9,5.5,2498,0.014,1.0
"r[144]",2.0,0.015,0.68,0.99,2.0,3.2,2133,0.012,1.0
"r[145]",2.1,0.012,0.68,1.1,2.0,3.2,3122,0.017,1.00
"r[146]",0.64,0.0057,0.34,0.19,0.59,1.3,3488,0.019,1.00
"r[147]",9.3,0.033,1.7,6.8,9.1,12,2705,0.015,1.0
"r[148]",1.5,0.013,0.63,0.50,1.4,2.6,2460,0.013,1.0
"r[149]",11,0.034,2.0,7.6,10,14,3544,0.019,1.00
"r[150]",1.2,0.015,0.71,0.25,1.1,2.5,2178,0.012,1.0
"r[151]",1.9,0.015,0.82,0.65,1.9,3.4,2809,0.015,1.0
"r[152]",1.0,0.013,0.61,0.24,0.95,2.2,2243,0.012,1.0
"r[153]",0.74,0.0062,0.37,0.24,0.69,1.4,3443,0.019,1.0
"r[154]",2.3,0.011,0.61,1.4,2.3,3.4,3406,0.019,1.0
"r[155]",0.28,0.0030,0.17,0.076,0.24,0.61,3354,0.018,1.0
"r[156]",0.35,0.0033,0.20,0.096,0.30,0.72,3787,0.021,1.00
"r[157]",1.7,0.012,0.64,0.74,1.6,2.8,2827,0.015,1.0
"r[158]",6.2,0.020,1.2,4.4,6.0,8.3,3697,0.020,1.0
"r[159]",0.19,0.0019,0.11,0.054,0.16,0.40,3560,0.019,1.00
"r[160]",0.22,0.0019,0.12,0.067,0.19,0.45,4168,0.023,1.0
"r[161]",2.9,0.013,0.71,1.8,2.8,4.1,2872,0.016,1.0
"r[162]",0.89,0.0083,0.49,0.25,0.80,1.8,3449,0.019,1.00
"r[163]",2.5,0.0092,0.55,1.7,2.4,3.5,3500,0.019,1.0
"r[164]",0.40,0.0035,0.20,0.13,0.36,0.76,3327,0.018,1.0
"r[165]",1.8,0.0075,0.44,1.2,1.8,2.6,3521,0.019,1.00
"r[166]",0.73,0.0051,0.30,0.31,0.70,1.3,3481,0.019,1.0
"r[167]",1.4,0.0076,0.44,0.77,1.4,2.2,3441,0.019,1.0
"r[168]",0.41,0.0037,0.23,0.12,0.37,0.84,3831,0.021,1.0
"r[169]",2.9,0.014,0.74,1.8,2.9,4.3,2816,0.015,1.0
"r[170]",0.59,0.0064,0.36,0.14,0.51,1.3,3210,0.017,1.0
"r[171]",6.1,0.021,1.2,4.4,6.1,8.3,3169,0.017,1.0
"r[172]",2.5,0.015,0.73,1.4,2.5,3.8,2442,0.013,1.00
"r[173]",0.33,0.0030,0.18,0.10,0.30,0.69,3785,0.021,1.0
"r[174]",1.1,0.0062,0.33,0.60,1.1,1.7,2856,0.016,1.0
"r[175]",1.5,0.0098,0.55,0.74,1.5,2.5,3131,0.017,1.0
"r[176]",0.73,0.0077,0.45,0.17,0.64,1.6,3529,0.019,1.0
"r[177]",1.5,0.0083,0.47,0.83,1.5,2.4,3170,0.017,1.0
"r[178]",2.4,0.0093,0.58,1.5,2.3,3.4,3928,0.021,1.00
"r[179]",4.7,0.017,0.94,3.4,4.7,6.4,3195,0.017,1.0
"r[180]",1.4,0.0099,0.54,0.64,1.4,2.4,2938,0.016,1.00
"r[181]",1.3,0.010,0.58,0.47,1.2,2.3,3103,0.017,1.0
"r[182]",0.31,0.0032,0.20,0.078,0.27,0.69,4012,0.022,1.0
"r[183]",1.7,0.011,0.61,0.83,1.7,2.8,2916,0.016,1.0
"r[184]",1.6,0.011,0.61,0.73,1.6,2.7,2970,0.016,1.00
"r[185]",0.86,0.0088,0.48,0.22,0.78,1.8,3026,0.016,1.0
"r[186]",0.84,0.0082,0.47,0.23,0.75,1.7,3334,0.018,1.00
"r[187]",5.3,0.021,1.2,3.6,5.2,7.5,3040,0.017,1.0
"r[188]",0.48,0.0049,0.28,0.13,0.43,1.0,3265,0.018,1.0
"r[189]",1.1,0.0054,0.32,0.59,1.0,1.6,3575,0.019,1.0
"r[190]",0.89,0.0057,0.31,0.45,0.86,1.4,2923,0.016,1.0
"r[191]",0.78,0.0046,0.29,0.37,0.74,1.3,3852,0.021,1.0
"r[192]",1.3,0.0062,0.37,0.79,1.3,2.0,3566,0.019,1.0
"r[193]",0.71,0.0045,0.28,0.31,0.68,1.2,3910,0.021,1.0
"r[194]",0.49,0.0048,0.24,0.17,0.45,0.93,2432,0.013,1.0
"r[195]",0.57,0.0040,0.25,0.23,0.54,1.0,3745,0.020,1.0
"r[196]",1.0,0.0054,0.33,0.56,1.0,1.6,3757,0.020,1.0
"r[197]",1.0,0.0065,0.37,0.53,1.0,1.7,3241,0.018,1.0
"r[198]",2.0,0.0090,0.50,1.2,1.9,2.9,3070,0.017,1.0
"r[199]",1.4,0.0076,0.47,0.66,1.3,2.2,3779,0.021,1.0
"r[200]",0.99,0.0065,0.40,0.43,0.94,1.7,3796,0.021,1.00
"r[201]",2.2,0.0093,0.54,1.4,2.2,3.2,3391,0.018,1.0
"r[202]",0.51,0.0041,0.26,0.15,0.48,1.0,4210,0.023,1.00
"r[203]",0.88,0.0062,0.34,0.39,0.85,1.5,3012,0.016,1.00
"r[204]",1.2,0.0069,0.38,0.61,1.1,1.9,3028,0.017,1.0
"r[205]",0.55,0.0037,0.21,0.25,0.52,0.94,3392,0.018,1.00
"r[206]",0.83,0.0044,0.27,0.45,0.80,1.3,3597,0.020,1.0
"r[207]",0.63,0.0052,0.29,0.23,0.58,1.2,3024,0.016,1.0
"r[208]",2.3,0.010,0.57,1.5,2.3,3.3,3094,0.017,1.0
"r[209]",0.30,0.0026,0.16,0.099,0.27,0.60,3678,0.020,1.0
"r[210]",0.61,0.0039,0.24,0.28,0.58,1.0,3727,0.020,1.0
"r[211]",2.5,0.0086,0.55,1.7,2.5,3.5,4141,0.023,1.00
"r[212]",2.2,0.0080,0.51,1.5,2.2,3.1,4125,0.022,1.00
"r[213]",0.39,0.0038,0.23,0.11,0.34,0.82,3577,0.019,1.0
"r[214]",0.93,0.0051,0.31,0.49,0.89,1.5,3658,0.020,1.0
"r[215]",0.32,0.0029,0.18,0.097,0.28,0.65,3613,0.020,1.0
"r[216]",0.77,0.0044,0.30,0.35,0.74,1.3,4664,0.025,1.0
"r[217]",0.73,0.0047,0.30,0.31,0.69,1.3,4197,0.023,1.00
"r[218]",0.90,0.0061,0.36,0.39,0.85,1.6,3558,0.019,1.00
"r[219]",8.2,0.034,1.8,5.6,8.0,11,2827,0.015,1.0
"r[220]",2.4,0.022,1.2,0.64,2.3,4.5,2654,0.014,1.00
"r[221]",0.27,0.0026,0.16,0.072,0.23,0.57,3776,0.021,1.00
"r[222]",1.1,0.0054,0.33,0.65,1.1,1.7,3844,0.021,1.0
"r[223]",1.8,0.011,0.57,0.97,1.8,2.8,2779,0.015,1.0
"r[224]",3.7,0.025,1.3,1.7,3.6,6.0,2561,0.014,1.0
"r[225]",2.8,0.011,0.64,1.9,2.8,4.0,3189,0.017,1.0
"r[226]",0.99,0.0069,0.40,0.42,0.94,1.7,3270,0.018,1.00
"r[227]",1.2,0.0064,0.35,0.66,1.2,1.8,3080,0.017,1.0
"r[228]",1.6,0.0071,0.42,0.99,1.6,2.4,3529,0.019,1.00
"r[229]",0.41,0.0037,0.24,0.12,0.36,0.87,3978,0.022,1.0
"r[230]",1.9,0.0100,0.55,1.1,1.9,2.9,2996,0.016,1.00
"r[231]",0.51,0.0041,0.26,0.16,0.47,0.99,4007,0.022,1.0
"r[232]",0.79,0.0086,0.45,0.22,0.71,1.6,2668,0.015,1.0
"r[233]",5.0,0.016,0.98,3.5,4.9,6.7,3801,0.021,1.0
"r[234]",2.1,0.010,0.59,1.2,2.0,3.1,3405,0.019,1.0
"r[235]",0.99,0.0050,0.31,0.53,0.96,1.5,3775,0.021,1.00
"r[236]",0.96,0.0059,0.32,0.51,0.92,1.5,2973,0.016,1.00
"r[237]",0.70,0.0059,0.32,0.27,0.66,1.3,2950,0.016,1.0
"r[238]",0.88,0.0083,0.44,0.26,0.83,1.7,2845,0.016,1.0
"r[239]",1.8,0.0074,0.43,1.2,1.8,2.6,3360,0.018,1.0
"r[240]",0.64,0.0042,0.25,0.28,0.60,1.1,3620,0.020,1.0
"r[241]",0.24,0.0025,0.15,0.071,0.21,0.53,3423,0.019,1.00
"r[242]",3.5,0.011,0.67,2.5,3.5,4.7,3802,0.021,1.00
"r[243]",0.84,0.0054,0.31,0.40,0.81,1.4,3201,0.017,1.0
"r[244]",0.53,0.0044,0.25,0.20,0.50,0.98,3186,0.017,1.00
"r[245]",0.55,0.0051,0.29,0.17,0.51,1.1,3320,0.018,1.0
"r[246]",0.69,0.0059,0.33,0.24,0.64,1.3,3072,0.017,1.0
"r[247]",3.2,0.014,0.72,2.2,3.2,4.5,2692,0.015,1.0
"r[248]",0.90,0.0071,0.41,0.33,0.84,1.7,3246,0.018,1.0
"r[249]",0.54,0.0053,0.31,0.14,0.49,1.1,3540,0.019,1.0
"r[250]",0.49,0.0048,0.28,0.13,0.44,1.0,3430,0.019,1.00
"r[251]",5.3,0.018,1.1,3.6,5.2,7.2,3482,0.019,1.0
"r[252]",0.59,0.0063,0.37,0.14,0.51,1.3,3530,0.019,1.0
"r[253]",0.83,0.0096,0.56,0.16,0.70,1.9,3428,0.019,1.00
"r[254]",0.84,0.012,0.58,0.17,0.69,2.0,2461,0.013,1.00
"a",-0.38,0.07,2.09,-3.12,-0.70,3.36,983.90,0.01,1.00
"b",0.19,0.01,0.55,-0.62,0.15,1.16,3850.22,0.02,1.00
"h",0.95,0.04,1.02,0.14,0.44,3.34,738.67,0.00,1.00
"yR",-0.64,0.00,0.12,-0.84,-0.64,-0.45,4362.91,0.02,1.00
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (42095, 38868, 44320) seconds, 35 hours total
# Sampling took (62378, 61010, 60121) seconds, 51 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
