name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-13230.1,0.266138,11.4725,-13249.7,-13229.8,-13211.8,1858.25,0.00620037,1.00136
"accept_stat__",0.916527,0.0186996,0.122967,0.682108,0.961754,0.99907,43.2424,0.000144285,1.02631
"stepsize__",0.0479378,0.00486478,0.00596258,0.040943,0.047358,0.0555125,1.50225,5.01252e-06,1.70083e+13
"treedepth__",5.80617,0.242072,1.20741,3,6,7,24.8782,8.30103e-05,1.03891
"n_leapfrog__",78.7553,17.5142,38.6479,13,63,127,4.86939,1.62475e-05,1.18108
"divergent__",0.36,0.0111668,0.48004,0,0,1,1847.97,0.00616606,1.00854
"energy__",13359.4,0.367198,16.0875,13333.9,13358.9,13386.4,1919.45,0.00640455,1.00197
"r[1]",0.35,0.0030,0.19,0.10,0.31,0.71,4169,0.014,1.0
"r[2]",5.5,0.013,0.96,4.1,5.5,7.2,5249,0.018,1.00
"r[3]",0.48,0.0029,0.20,0.22,0.45,0.84,4483,0.015,1.0
"r[4]",0.31,0.0021,0.15,0.11,0.28,0.59,5008,0.017,1.00
"r[5]",0.23,0.0020,0.13,0.066,0.20,0.48,4631,0.015,1.00
"r[6]",0.59,0.0042,0.27,0.22,0.56,1.1,4060,0.014,1.0
"r[7]",3.7,0.010,0.73,2.6,3.7,5.0,5264,0.018,1.0
"r[8]",0.44,0.0039,0.25,0.13,0.40,0.90,3906,0.013,1.00
"r[9]",0.33,0.0023,0.16,0.12,0.31,0.63,4901,0.016,1.00
"r[10]",0.32,0.0023,0.16,0.11,0.29,0.62,5034,0.017,1.0
"r[11]",0.99,0.0047,0.32,0.53,0.96,1.6,4736,0.016,1.00
"r[12]",1.1,0.0061,0.39,0.56,1.1,1.8,4064,0.014,1.00
"r[13]",0.50,0.0045,0.28,0.15,0.45,1.0,3766,0.013,1.00
"r[14]",0.60,0.0047,0.30,0.20,0.56,1.2,3935,0.013,1.0
"r[15]",2.3,0.0080,0.54,1.5,2.3,3.3,4535,0.015,1.00
"r[16]",0.70,0.0044,0.29,0.30,0.67,1.2,4253,0.014,1.0
"r[17]",0.67,0.0040,0.26,0.31,0.63,1.2,4307,0.014,1.00
"r[18]",0.85,0.0040,0.29,0.43,0.81,1.4,5159,0.017,1.00
"r[19]",0.45,0.0033,0.23,0.16,0.41,0.88,4871,0.016,1.00
"r[20]",0.82,0.0047,0.32,0.37,0.79,1.4,4466,0.015,1.0
"r[21]",1.5,0.0065,0.42,0.90,1.5,2.3,4308,0.014,1.00
"r[22]",1.4,0.0057,0.41,0.81,1.4,2.1,5035,0.017,1.0
"r[23]",1.9,0.0070,0.50,1.2,1.9,2.8,4962,0.017,1.0
"r[24]",0.87,0.0053,0.35,0.37,0.83,1.5,4323,0.014,1.00
"r[25]",1.9,0.0078,0.57,1.1,1.9,3.0,5258,0.018,1.00
"r[26]",0.40,0.0035,0.23,0.11,0.35,0.85,4570,0.015,1.00
"r[27]",1.4,0.0066,0.46,0.77,1.4,2.3,4913,0.016,1.00
"r[28]",0.55,0.0043,0.28,0.19,0.50,1.1,4326,0.014,1.00
"r[29]",0.67,0.0059,0.38,0.18,0.60,1.4,4038,0.013,1.00
"r[30]",4.6,0.013,0.95,3.2,4.6,6.3,4989,0.017,1.00
"r[31]",3.4,0.011,0.76,2.3,3.4,4.7,4552,0.015,1.0
"r[32]",0.59,0.0057,0.38,0.14,0.51,1.3,4409,0.015,1.00
"r[33]",3.0,0.012,0.78,1.8,3.0,4.4,4256,0.014,1.0
"r[34]",3.4,0.013,0.84,2.2,3.3,4.9,4174,0.014,1.0
"r[35]",1.3,0.011,0.73,0.36,1.2,2.7,4306,0.014,1.0
"r[36]",5.1,0.018,1.2,3.4,5.0,7.2,4317,0.014,1.0
"r[37]",1.0,0.0050,0.35,0.51,0.98,1.7,4906,0.016,1.0
"r[38]",1.3,0.0055,0.40,0.71,1.3,2.0,5081,0.017,1.0
"r[39]",0.64,0.0054,0.35,0.17,0.58,1.3,4214,0.014,1.00
"r[40]",0.73,0.0060,0.37,0.21,0.68,1.4,3859,0.013,1.0
"r[41]",11,0.035,2.2,7.9,11,15,4073,0.014,1.00
"r[42]",0.78,0.0070,0.41,0.22,0.72,1.5,3471,0.012,1.0
"r[43]",0.68,0.0061,0.38,0.18,0.62,1.4,3843,0.013,1.0
"r[44]",1.7,0.010,0.70,0.68,1.6,3.0,4612,0.015,1.00
"r[45]",7.9,0.027,1.7,5.4,7.7,11,3952,0.013,1.0
"r[46]",4.0,0.024,1.4,1.9,3.9,6.5,3241,0.011,1.0
"r[47]",1.3,0.0059,0.39,0.76,1.3,2.0,4354,0.015,1.00
"r[48]",0.78,0.0047,0.31,0.35,0.75,1.4,4213,0.014,1.0
"r[49]",0.72,0.0060,0.39,0.20,0.66,1.4,4258,0.014,1.0
"r[50]",2.9,0.024,1.3,0.84,2.8,5.2,3198,0.011,1.0
"r[51]",1.2,0.0052,0.33,0.68,1.1,1.7,3989,0.013,1.00
"r[52]",0.33,0.0023,0.17,0.11,0.30,0.64,5171,0.017,1.0
"r[53]",0.98,0.0048,0.32,0.52,0.94,1.5,4329,0.014,1.0
"r[54]",0.68,0.0039,0.27,0.29,0.65,1.2,4797,0.016,1.00
"r[55]",1.5,0.0058,0.41,0.89,1.4,2.2,4994,0.017,1.0
"r[56]",0.63,0.0037,0.26,0.28,0.60,1.1,4754,0.016,1.00
"r[57]",0.26,0.0020,0.15,0.078,0.23,0.55,5377,0.018,1.0
"r[58]",1.3,0.0076,0.47,0.59,1.2,2.1,3917,0.013,1.0
"r[59]",0.65,0.0041,0.28,0.27,0.62,1.2,4663,0.016,1.00
"r[60]",0.29,0.0027,0.19,0.076,0.24,0.65,4808,0.016,1.00
"r[61]",1.8,0.0086,0.58,0.91,1.7,2.8,4523,0.015,1.0
"r[62]",1.1,0.0079,0.50,0.35,0.99,2.0,4009,0.013,1.0
"r[63]",1.6,0.0072,0.48,0.85,1.5,2.4,4408,0.015,1.0
"r[64]",3.6,0.012,0.76,2.5,3.6,5.0,4004,0.013,1.00
"r[65]",2.2,0.0083,0.55,1.4,2.1,3.1,4467,0.015,1.0
"r[66]",1.1,0.0059,0.42,0.51,1.1,1.9,5126,0.017,1.00
"r[67]",0.65,0.0056,0.37,0.18,0.59,1.4,4348,0.015,1.00
"r[68]",0.51,0.0047,0.32,0.12,0.44,1.1,4815,0.016,1.00
"r[69]",3.5,0.013,0.83,2.2,3.4,4.9,3858,0.013,1.0
"r[70]",0.82,0.0078,0.51,0.18,0.73,1.8,4256,0.014,1.00
"r[71]",2.7,0.0098,0.61,1.8,2.7,3.8,3886,0.013,1.0
"r[72]",0.61,0.0044,0.29,0.21,0.58,1.2,4399,0.015,1.0
"r[73]",0.80,0.0063,0.42,0.23,0.74,1.6,4464,0.015,1.00
"r[74]",6.7,0.021,1.3,4.7,6.6,8.9,3833,0.013,1.00
"r[75]",0.67,0.0066,0.42,0.15,0.58,1.5,4057,0.014,1.0
"r[76]",17,0.12,5.4,12,16,26,1998,0.0067,1.0
"r[77]",0.52,0.0033,0.23,0.21,0.49,0.95,4985,0.017,1.0
"r[78]",1.1,0.0049,0.33,0.60,1.0,1.7,4705,0.016,1.0
"r[79]",0.22,0.0020,0.13,0.065,0.20,0.47,4572,0.015,1.0
"r[80]",2.0,0.0065,0.46,1.3,1.9,2.8,4908,0.016,1.0
"r[81]",0.45,0.0032,0.22,0.16,0.41,0.87,4901,0.016,1.0
"r[82]",0.73,0.0044,0.29,0.31,0.69,1.3,4513,0.015,1.0
"r[83]",2.4,0.022,1.2,0.63,2.3,4.5,2977,0.0099,1.0
"r[84]",8.2,0.033,1.9,5.5,8.0,11,3157,0.011,1.0
"r[85]",1.5,0.012,0.67,0.46,1.4,2.6,3120,0.010,1.0
"r[86]",1.3,0.011,0.65,0.42,1.3,2.5,3221,0.011,1.00
"r[87]",8.3,0.031,1.9,5.5,8.1,12,4039,0.013,1.00
"r[88]",2.7,0.026,1.4,0.72,2.6,5.2,2828,0.0094,1.0
"r[89]",1.4,0.015,0.95,0.27,1.3,3.3,4232,0.014,1.00
"r[90]",1.0,0.0078,0.50,0.31,0.93,1.9,4063,0.014,1.0
"r[91]",1.9,0.011,0.66,0.91,1.9,3.1,3983,0.013,1.0
"r[92]",0.64,0.0063,0.40,0.15,0.55,1.4,4142,0.014,1.0
"r[93]",0.97,0.0059,0.39,0.41,0.93,1.7,4254,0.014,1.00
"r[94]",1.9,0.0085,0.51,1.1,1.8,2.8,3569,0.012,1.0
"r[95]",4.6,0.016,1.0,3.0,4.5,6.4,4180,0.014,1.0
"r[96]",2.9,0.014,0.85,1.7,2.9,4.5,3547,0.012,1.0
"r[97]",1.5,0.012,0.76,0.45,1.5,2.9,3838,0.013,1.0
"r[98]",1.6,0.012,0.68,0.59,1.5,2.9,3515,0.012,1.00
"r[99]",1.4,0.0064,0.42,0.78,1.4,2.2,4354,0.015,1.00
"r[100]",0.48,0.0040,0.25,0.15,0.43,0.94,4060,0.014,1.0
"r[101]",7.8,0.023,1.5,5.6,7.7,10,4058,0.014,1.00
"r[102]",0.97,0.012,0.67,0.19,0.81,2.3,3179,0.011,1.00
"r[103]",3.5,0.016,1.00,2.0,3.5,5.3,3707,0.012,1.0
"r[104]",1.2,0.010,0.62,0.31,1.1,2.3,3768,0.013,1.0
"r[105]",1.8,0.014,0.86,0.55,1.7,3.4,3608,0.012,1.00
"r[106]",1.6,0.014,0.81,0.44,1.5,3.1,3300,0.011,1.00
"r[107]",4.0,0.012,0.80,2.8,3.9,5.4,4442,0.015,1.0
"r[108]",0.78,0.0054,0.36,0.28,0.74,1.4,4347,0.015,1.0
"r[109]",1.4,0.0069,0.45,0.72,1.3,2.2,4210,0.014,1.0
"r[110]",2.5,0.0094,0.61,1.6,2.4,3.6,4213,0.014,1.00
"r[111]",1.3,0.0073,0.48,0.65,1.3,2.2,4270,0.014,1.00
"r[112]",0.68,0.0052,0.35,0.21,0.62,1.3,4636,0.015,1.0
"r[113]",1.3,0.0054,0.38,0.71,1.2,1.9,4904,0.016,1.0
"r[114]",0.89,0.0045,0.32,0.43,0.85,1.5,4995,0.017,1.00
"r[115]",0.25,0.0023,0.14,0.075,0.22,0.52,3945,0.013,1.00
"r[116]",0.92,0.0042,0.29,0.49,0.89,1.5,4807,0.016,1.0
"r[117]",1.8,0.0075,0.51,1.0,1.7,2.7,4698,0.016,1.00
"r[118]",0.80,0.0060,0.38,0.27,0.75,1.5,3915,0.013,1.0
"r[119]",2.1,0.0090,0.61,1.2,2.0,3.2,4618,0.015,1.0
"r[120]",1.4,0.0086,0.55,0.57,1.3,2.4,4166,0.014,1.00
"r[121]",0.80,0.0067,0.44,0.23,0.73,1.6,4197,0.014,1.0
"r[122]",4.4,0.018,1.1,2.8,4.4,6.5,4111,0.014,1.00
"r[123]",0.61,0.0055,0.34,0.16,0.55,1.3,3884,0.013,1.00
"r[124]",0.52,0.0042,0.31,0.14,0.46,1.1,5296,0.018,1.0
"r[125]",2.7,0.012,0.81,1.5,2.6,4.1,4386,0.015,1.0
"r[126]",0.66,0.0061,0.41,0.16,0.57,1.5,4436,0.015,1.0
"r[127]",2.3,0.0076,0.53,1.5,2.2,3.2,4886,0.016,1.0
"r[128]",2.3,0.0079,0.55,1.4,2.2,3.2,4788,0.016,1.00
"r[129]",0.43,0.0028,0.20,0.16,0.40,0.79,5037,0.017,1.0
"r[130]",1.1,0.0047,0.32,0.62,1.1,1.7,4762,0.016,1.00
"r[131]",0.53,0.0038,0.25,0.20,0.49,0.99,4269,0.014,1.0
"r[132]",0.57,0.0045,0.30,0.18,0.53,1.1,4452,0.015,1.0
"r[133]",11,0.033,2.2,7.9,11,15,4303,0.014,1.00
"r[134]",1.6,0.011,0.63,0.65,1.6,2.7,3301,0.011,1.0
"r[135]",1.6,0.0064,0.42,0.96,1.5,2.3,4141,0.014,1.0
"r[136]",0.77,0.0048,0.29,0.36,0.74,1.3,3660,0.012,1.0
"r[137]",0.80,0.0050,0.34,0.33,0.75,1.4,4487,0.015,1.00
"r[138]",0.84,0.0093,0.52,0.20,0.73,1.9,3067,0.010,1.00
"r[139]",0.47,0.0045,0.29,0.11,0.41,1.0,4163,0.014,1.00
"r[140]",0.65,0.0052,0.34,0.19,0.60,1.3,4293,0.014,1.0
"r[141]",1.4,0.0059,0.41,0.85,1.4,2.2,4753,0.016,1.0
"r[142]",1.2,0.0056,0.37,0.70,1.2,1.9,4454,0.015,1.0
"r[143]",0.46,0.0036,0.24,0.15,0.42,0.91,4265,0.014,1.0
"r[144]",3.0,0.0095,0.61,2.1,2.9,4.1,4151,0.014,1.00
"r[145]",0.50,0.0044,0.28,0.13,0.45,1.0,4126,0.014,1.00
"r[146]",0.46,0.0042,0.27,0.12,0.41,0.98,4202,0.014,1.00
"r[147]",0.94,0.015,0.68,0.17,0.77,2.3,2175,0.0073,1.00
"r[148]",3.1,0.018,0.93,1.6,3.1,4.7,2780,0.0093,1.00
"r[149]",0.63,0.0047,0.28,0.23,0.59,1.1,3700,0.012,1.0
"r[150]",0.49,0.0039,0.25,0.14,0.45,0.96,4156,0.014,1.0
"r[151]",1.1,0.013,0.79,0.21,0.90,2.7,3647,0.012,1.0
"r[152]",13,0.052,3.1,8.5,12,18,3446,0.011,1.0
"r[153]",1.2,0.014,0.87,0.21,0.99,2.9,3795,0.013,1.0
"r[154]",15,0.13,5.6,10,15,23,1902,0.0063,1.0
"r[155]",1.8,0.018,1.1,0.34,1.6,3.8,3495,0.012,1.0
"r[156]",10,0.036,2.3,7.0,9.8,14,4065,0.014,1.00
"r[157]",1.0,0.0059,0.39,0.45,0.96,1.7,4413,0.015,1.0
"r[158]",3.1,0.010,0.67,2.1,3.1,4.4,4367,0.015,1.00
"r[159]",0.70,0.0038,0.27,0.32,0.66,1.2,5172,0.017,1.00
"r[160]",0.61,0.0040,0.25,0.26,0.58,1.1,4083,0.014,1.00
"r[161]",1.7,0.0081,0.48,1.0,1.7,2.6,3516,0.012,1.0
"r[162]",1.1,0.0073,0.44,0.48,1.1,1.9,3692,0.012,1.00
"r[163]",1.1,0.0049,0.33,0.59,1.0,1.6,4410,0.015,1.0
"r[164]",1.4,0.0051,0.37,0.86,1.4,2.1,5225,0.017,1.00
"r[165]",0.72,0.0039,0.26,0.34,0.69,1.2,4458,0.015,1.0
"r[166]",1.6,0.0060,0.40,0.97,1.5,2.3,4526,0.015,1.00
