name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"r[139]",0.66,0.0068,0.33,0.22,0.60,1.3,2447,0.014,1.0
"r[140]",1.7,0.010,0.57,0.84,1.6,2.7,3122,0.018,1.0
"r[141]",1.5,0.0081,0.40,0.87,1.4,2.2,2405,0.014,1.00
"r[142]",0.55,0.0042,0.25,0.21,0.52,1.00,3434,0.020,1.00
"r[143]",0.59,0.0056,0.30,0.19,0.55,1.2,2899,0.017,1.0
"r[144]",3.9,0.012,0.76,2.7,3.8,5.2,3886,0.023,1.0
"r[145]",0.75,0.0069,0.39,0.22,0.69,1.5,3217,0.019,1.0
"r[146]",1.1,0.0083,0.44,0.46,1.1,1.9,2806,0.016,1.0
"r[147]",0.22,0.0018,0.11,0.076,0.20,0.44,3896,0.023,1.0
"r[148]",0.37,0.0024,0.16,0.15,0.34,0.67,4439,0.026,1.0
"r[149]",2.1,0.0090,0.53,1.3,2.1,3.1,3470,0.020,1.0
"r[150]",2.9,0.0092,0.59,2.0,2.8,3.9,4095,0.024,1.0
"r[151]",0.49,0.0055,0.28,0.14,0.43,1.0,2623,0.015,1.0
"r[152]",0.28,0.0027,0.16,0.080,0.25,0.59,3759,0.022,1.0
"r[153]",2.0,0.011,0.62,1.0,1.9,3.1,3512,0.020,1.0
"r[154]",3.0,0.014,0.76,1.9,3.0,4.4,2983,0.017,1.0
"r[155]",1.4,0.016,0.71,0.45,1.3,2.7,2001,0.012,1.0
"r[156]",1.0,0.010,0.53,0.30,0.96,2.0,2700,0.016,1.0
"r[157]",0.34,0.0029,0.18,0.12,0.31,0.68,3603,0.021,1.00
"r[158]",1.3,0.0063,0.36,0.82,1.3,2.0,3317,0.019,1.0
"r[159]",0.83,0.0045,0.27,0.43,0.80,1.3,3774,0.022,1.00
"r[160]",1.0,0.0061,0.32,0.56,0.98,1.6,2670,0.016,1.0
"r[161]",0.37,0.0033,0.19,0.12,0.34,0.74,3548,0.021,1.00
"r[162]",0.29,0.0032,0.17,0.083,0.25,0.63,2841,0.017,1.0
"r[163]",1.0,0.0054,0.32,0.56,0.98,1.6,3531,0.021,1.00
"r[164]",0.68,0.0042,0.25,0.32,0.65,1.1,3526,0.021,1.0
"r[165]",1.9,0.0073,0.47,1.2,1.9,2.8,4228,0.025,1.00
"r[166]",1.9,0.0088,0.47,1.2,1.9,2.7,2887,0.017,1.0
"r[167]",0.41,0.0035,0.23,0.11,0.36,0.84,4209,0.024,1.0
"r[168]",0.34,0.0034,0.19,0.10,0.31,0.71,3367,0.020,1.0
"r[169]",1.2,0.011,0.63,0.36,1.2,2.4,3315,0.019,1.0
"r[170]",4.0,0.018,0.96,2.6,3.9,5.7,2998,0.017,1.00
"r[171]",4.0,0.013,0.75,2.9,3.9,5.3,3496,0.020,1.0
"r[172]",0.68,0.0045,0.27,0.31,0.64,1.2,3506,0.020,1.0
"r[173]",0.62,0.0046,0.25,0.28,0.58,1.1,2951,0.017,1.0
"r[174]",0.95,0.0051,0.30,0.51,0.91,1.5,3534,0.021,1.00
"r[175]",0.68,0.0051,0.28,0.30,0.65,1.2,2929,0.017,1.0
"r[176]",0.38,0.0036,0.21,0.11,0.34,0.78,3430,0.020,1.0
"r[177]",0.40,0.0034,0.19,0.15,0.37,0.77,3209,0.019,1.0
"r[178]",2.2,0.0083,0.50,1.5,2.2,3.1,3548,0.021,1.00
"r[179]",1.4,0.0068,0.42,0.82,1.4,2.2,3826,0.022,1.0
"r[180]",0.73,0.0057,0.32,0.28,0.69,1.3,3177,0.018,1.0
"r[181]",2.6,0.011,0.61,1.7,2.5,3.6,3143,0.018,1.0
"r[182]",0.39,0.0039,0.21,0.12,0.35,0.79,2997,0.017,1.0
"r[183]",1.3,0.0085,0.46,0.60,1.2,2.1,2917,0.017,1.0
"r[184]",0.58,0.0063,0.33,0.15,0.52,1.2,2833,0.016,1.0
"r[185]",1.7,0.014,0.80,0.55,1.6,3.2,3277,0.019,1.00
"r[186]",3.9,0.021,1.1,2.2,3.8,5.9,3053,0.018,1.0
"r[187]",2.0,0.021,1.0,0.54,1.9,3.9,2445,0.014,1.00
"r[188]",1.9,0.017,0.91,0.56,1.8,3.5,2840,0.017,1.00
"r[189]",0.85,0.0052,0.31,0.42,0.81,1.4,3492,0.020,1.0
"r[190]",1.0,0.0056,0.34,0.54,1.0,1.7,3732,0.022,1.00
"r[191]",0.62,0.0048,0.28,0.23,0.58,1.1,3466,0.020,1.0
"r[192]",3.8,0.013,0.74,2.7,3.7,5.1,3001,0.017,1.0
"r[193]",0.56,0.0053,0.31,0.16,0.51,1.1,3374,0.020,1.0
"r[194]",1.7,0.010,0.51,0.99,1.7,2.7,2374,0.014,1.0
"r[195]",0.74,0.0064,0.32,0.28,0.71,1.3,2597,0.015,1.0
"r[196]",0.75,0.0073,0.33,0.28,0.71,1.4,2104,0.012,1.0
"r[197]",1.1,0.0064,0.35,0.63,1.1,1.8,2985,0.017,1.00
"r[198]",0.34,0.0031,0.19,0.099,0.30,0.71,3809,0.022,1.00
"r[199]",2.6,0.013,0.70,1.6,2.6,3.9,3027,0.018,1.0
"r[200]",3.5,0.014,0.83,2.2,3.4,4.9,3465,0.020,1.0
"r[201]",1.1,0.011,0.58,0.28,0.97,2.1,2720,0.016,1.00
"r[202]",0.75,0.0072,0.40,0.23,0.69,1.5,3089,0.018,1.0
"r[203]",1.7,0.0086,0.49,0.95,1.6,2.6,3277,0.019,1.0
"r[204]",0.68,0.0062,0.34,0.22,0.63,1.3,3048,0.018,1.0
"r[205]",0.58,0.0049,0.29,0.19,0.53,1.1,3549,0.021,1.00
"r[206]",2.2,0.010,0.51,1.4,2.1,3.1,2463,0.014,1.0
"r[207]",1.1,0.011,0.50,0.35,0.99,2.0,2266,0.013,1.0
"r[208]",3.3,0.014,0.78,2.1,3.2,4.7,3227,0.019,1.0
"r[209]",0.70,0.0046,0.28,0.31,0.67,1.2,3562,0.021,1.00
"r[210]",0.57,0.0048,0.26,0.22,0.54,1.1,2928,0.017,1.0
"r[211]",0.36,0.0034,0.19,0.12,0.33,0.71,3166,0.018,1.0
"r[212]",0.78,0.0054,0.28,0.37,0.75,1.3,2782,0.016,1.0
"r[213]",2.6,0.012,0.65,1.6,2.5,3.7,2837,0.017,1.0
"r[214]",0.90,0.0066,0.39,0.36,0.84,1.6,3434,0.020,1.0
"r[215]",1.2,0.0080,0.50,0.48,1.1,2.1,3869,0.023,1.0
"r[216]",1.2,0.010,0.56,0.42,1.2,2.2,3011,0.018,1.0
"r[217]",1.8,0.012,0.62,0.87,1.7,2.9,2920,0.017,1.0
"r[218]",2.9,0.013,0.75,1.8,2.8,4.2,3454,0.020,1.0
"r[219]",0.43,0.0029,0.19,0.18,0.41,0.79,4130,0.024,1.00
"r[220]",0.88,0.0046,0.29,0.48,0.85,1.4,3852,0.022,1.0
"r[221]",3.4,0.013,0.68,2.3,3.3,4.6,2684,0.016,1.0
"r[222]",0.92,0.0055,0.33,0.44,0.88,1.5,3699,0.022,1.0
"r[223]",0.37,0.0042,0.22,0.097,0.32,0.78,2751,0.016,1.0
"r[224]",0.45,0.0040,0.24,0.14,0.40,0.90,3732,0.022,1.0
"r[225]",4.9,0.016,0.92,3.5,4.8,6.5,3516,0.020,1.00
"r[226]",0.75,0.0080,0.40,0.22,0.69,1.5,2451,0.014,1.0
"r[227]",0.20,0.0020,0.12,0.059,0.17,0.43,3571,0.021,1.0
"r[228]",3.1,0.012,0.62,2.1,3.0,4.2,2846,0.017,1.0
"r[229]",0.30,0.0026,0.17,0.096,0.27,0.62,4123,0.024,1.0
"r[230]",2.0,0.0097,0.56,1.2,2.0,3.0,3293,0.019,1.0
"r[231]",0.42,0.0036,0.23,0.13,0.38,0.84,4064,0.024,1.0
"r[232]",5.1,0.018,0.92,3.7,5.0,6.7,2773,0.016,1.00
"r[233]",6.5,0.023,1.2,4.6,6.3,8.6,2885,0.017,1.00
"r[234]",1.3,0.010,0.55,0.51,1.3,2.3,2827,0.016,1.0
"r[235]",1.4,0.0075,0.44,0.76,1.4,2.2,3371,0.020,1.0
"r[236]",2.4,0.0090,0.55,1.5,2.3,3.3,3762,0.022,1.00
"r[237]",0.46,0.0047,0.26,0.13,0.41,0.97,3112,0.018,1.0
"r[238]",1.2,0.0091,0.53,0.38,1.1,2.1,3463,0.020,1.0
"r[239]",0.61,0.0058,0.34,0.17,0.55,1.2,3383,0.020,1.0
"r[240]",3.0,0.013,0.67,2.0,3.0,4.2,2814,0.016,1.00
"r[241]",1.1,0.013,0.59,0.25,0.99,2.2,2095,0.012,1.0
"r[242]",1.3,0.013,0.61,0.38,1.3,2.4,2217,0.013,1.0
"r[243]",12,0.045,2.5,8.1,11,16,3121,0.018,1.0
"r[244]",1.3,0.015,0.75,0.25,1.1,2.6,2645,0.015,1.00
"r[245]",1.9,0.016,0.84,0.58,1.8,3.3,2672,0.016,1.00
"r[246]",0.49,0.0042,0.27,0.14,0.44,0.99,4145,0.024,1.0
"r[247]",1.0,0.0067,0.39,0.46,0.96,1.7,3439,0.020,1.0
"r[248]",0.49,0.0042,0.26,0.15,0.44,0.97,3790,0.022,1.00
"r[249]",0.65,0.0067,0.39,0.16,0.58,1.4,3349,0.019,1.00
"r[250]",0.56,0.0070,0.35,0.13,0.49,1.2,2536,0.015,1.0
"r[251]",4.1,0.043,2.0,0.88,4.1,7.6,2243,0.013,1.0
"r[252]",3.3,0.043,2.0,0.56,3.1,6.9,2118,0.012,1.0
"r[253]",5.2,0.090,4.3,0.31,4.5,13,2244,0.013,1.0
"r[254]",5.2,0.086,4.1,0.36,4.6,12,2245,0.013,1.0
"a",-0.1,0.1,2.1,-2.7,-0.5,3.6,613.0,0.0,1.0
"b",-0.1,0.0,0.5,-0.9,-0.1,0.8,3929.0,0.0,1.0
"h",1.1,0.0,1.1,0.2,0.6,3.4,476.5,0.0,1.0
"yR",-0.8,0.0,0.1,-1.0,-0.8,-0.5,3336.5,0.0,1.0
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (36444, 37655, 35508) seconds, 30 hours total
# Sampling took (54536, 57403, 59988) seconds, 48 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
