name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-13486.7,0.279056,11.6842,-13506.5,-13486.3,-13468.2,1753.13,0.017173,1.0007
"accept_stat__",0.869067,0.0404728,0.180251,0.5,0.92885,0.998242,19.8347,0.000194294,1.05059
"stepsize__",0.152875,0.0292743,0.0358805,0.102876,0.170398,0.18535,1.50225,1.47155e-05,3.60618e+13
"treedepth__",4.33917,0.030859,1.12532,2,5,5,1329.81,0.0130263,1.0078
"n_leapfrog__",25.7275,0.253202,9.32393,4,31,31,1356.01,0.013283,1.00931
"divergent__",0.3405,0.0104828,0.473917,0,0,1,2043.87,0.020021,1.0076
"energy__",13615.4,0.374264,16.0813,13589.9,13614.9,13642.7,1846.22,0.0180849,1.00074
"r[1]",1.1,0.0047,0.33,0.62,1.1,1.7,4963,0.049,1.00
"r[2]",0.55,0.0031,0.22,0.25,0.52,0.95,4853,0.048,1.0
"r[3]",2.7,0.0088,0.57,1.8,2.6,3.7,4149,0.041,1.0
"r[4]",1.3,0.0060,0.40,0.75,1.3,2.1,4417,0.043,1.0
"r[5]",0.56,0.0041,0.27,0.19,0.52,1.1,4246,0.042,1.0
"r[6]",0.29,0.0022,0.16,0.094,0.26,0.59,5266,0.052,1.0
"r[7]",2.1,0.0087,0.56,1.3,2.1,3.2,4171,0.041,1.0
"r[8]",1.3,0.0066,0.44,0.64,1.2,2.1,4471,0.044,1.00
"r[9]",2.7,0.011,0.68,1.6,2.6,3.9,3783,0.037,1.00
"r[10]",1.2,0.0086,0.50,0.42,1.1,2.0,3366,0.033,1.00
"r[11]",2.5,0.011,0.67,1.5,2.4,3.7,3578,0.035,1.00
"r[12]",1.7,0.0091,0.57,0.88,1.7,2.7,3847,0.038,1.0
"r[13]",0.88,0.0068,0.44,0.27,0.82,1.7,4155,0.041,1.00
"r[14]",0.32,0.0027,0.18,0.100,0.28,0.66,4189,0.041,1.0
"r[15]",1.7,0.0091,0.54,0.85,1.6,2.6,3575,0.035,1.0
"r[16]",1.7,0.0092,0.53,0.87,1.6,2.6,3376,0.033,1.00
"r[17]",1.3,0.0064,0.41,0.69,1.3,2.0,4110,0.040,1.0
"r[18]",1.6,0.0077,0.46,0.95,1.6,2.4,3483,0.034,1.0
"r[19]",0.69,0.0059,0.37,0.21,0.63,1.4,3939,0.039,1.0
"r[20]",4.0,0.014,0.91,2.7,3.9,5.6,3952,0.039,1.00
"r[21]",1.3,0.0093,0.55,0.42,1.2,2.2,3555,0.035,1.00
"r[22]",2.0,0.012,0.64,1.0,1.9,3.1,2783,0.027,1.0
"r[23]",0.30,0.0029,0.19,0.080,0.26,0.67,4171,0.041,1.0
"r[24]",0.68,0.0039,0.27,0.30,0.65,1.2,4537,0.044,1.00
"r[25]",6.1,0.023,1.4,4.1,5.9,8.5,3377,0.033,1.0
"r[26]",4.3,0.020,1.1,2.6,4.2,6.2,3073,0.030,1.0
"r[27]",1.0,0.010,0.63,0.24,0.91,2.2,3947,0.039,1.0
"r[28]",0.63,0.0058,0.39,0.16,0.55,1.4,4596,0.045,1.0
"r[29]",1.7,0.0092,0.58,0.86,1.7,2.7,3939,0.039,1.0
"r[30]",0.38,0.0035,0.23,0.10,0.33,0.82,4262,0.042,1.0
"r[31]",1.2,0.0056,0.35,0.70,1.2,1.8,3798,0.037,1.00
"r[32]",0.29,0.0024,0.16,0.091,0.26,0.60,4588,0.045,1.00
"r[33]",1.6,0.0065,0.43,0.96,1.5,2.3,4233,0.041,1.0
"r[34]",1.4,0.0063,0.41,0.78,1.3,2.1,4209,0.041,1.00
"r[35]",0.35,0.0032,0.22,0.092,0.30,0.78,4583,0.045,1.0
"r[36]",1.5,0.0066,0.45,0.84,1.5,2.3,4612,0.045,1.0
"r[37]",1.3,0.0062,0.39,0.74,1.3,2.0,3947,0.039,1.0
"r[38]",0.45,0.0039,0.24,0.13,0.40,0.90,3835,0.038,1.0
"r[39]",1.2,0.0068,0.41,0.59,1.1,1.9,3609,0.035,1.0
"r[40]",1.7,0.0075,0.49,1.0,1.7,2.6,4280,0.042,1.0
"r[41]",1.5,0.0087,0.55,0.67,1.4,2.5,4085,0.040,1.00
"r[42]",3.7,0.014,0.84,2.4,3.6,5.1,3763,0.037,1.0
"r[43]",0.94,0.0078,0.46,0.28,0.88,1.8,3544,0.035,1.0
"r[44]",3.1,0.010,0.71,2.1,3.1,4.4,4729,0.046,1.0
"r[45]",0.67,0.0051,0.33,0.22,0.63,1.3,4219,0.041,1.0
"r[46]",2.4,0.0093,0.58,1.6,2.4,3.4,3877,0.038,1.00
"r[47]",0.63,0.0035,0.24,0.30,0.60,1.1,4454,0.044,1.0
"r[48]",0.42,0.0032,0.19,0.16,0.39,0.78,3791,0.037,1.0
"r[49]",0.99,0.0059,0.37,0.46,0.95,1.7,4050,0.040,1.0
"r[50]",3.1,0.010,0.69,2.0,3.1,4.3,4441,0.044,1.00
"r[51]",3.6,0.012,0.75,2.4,3.5,4.9,3671,0.036,1.0
"r[52]",1.2,0.0070,0.45,0.52,1.1,2.0,4164,0.041,1.0
"r[53]",0.47,0.0045,0.29,0.11,0.41,1.0,4214,0.041,1.00
"r[54]",2.4,0.0096,0.57,1.5,2.4,3.4,3566,0.035,1.0
"r[55]",5.2,0.015,1.0,3.7,5.1,7.1,4666,0.046,1.00
"r[56]",0.51,0.0053,0.33,0.13,0.43,1.2,3942,0.039,1.0
"r[57]",1.9,0.0092,0.60,1.0,1.8,3.0,4209,0.041,1.0
"r[58]",0.56,0.0047,0.29,0.17,0.51,1.1,3822,0.037,1.0
"r[59]",0.45,0.0045,0.28,0.12,0.39,0.98,3933,0.039,1.0
"r[60]",0.61,0.0053,0.36,0.16,0.54,1.3,4505,0.044,1.0
"r[61]",0.44,0.0038,0.26,0.12,0.39,0.94,4701,0.046,1.00
"r[62]",3.5,0.012,0.78,2.3,3.4,4.9,4565,0.045,1.00
"r[63]",0.69,0.0047,0.29,0.28,0.65,1.2,3781,0.037,1.0
"r[64]",1.6,0.0065,0.43,0.97,1.6,2.4,4303,0.042,1.0
"r[65]",0.39,0.0032,0.21,0.12,0.35,0.80,4348,0.043,1.0
"r[66]",2.7,0.0085,0.57,1.8,2.6,3.7,4533,0.044,1.00
"r[67]",0.93,0.0078,0.46,0.28,0.87,1.8,3523,0.035,1.0
"r[68]",1.1,0.0088,0.49,0.36,0.99,2.0,3118,0.031,1.0
"r[69]",1.2,0.0080,0.45,0.52,1.1,2.0,3104,0.030,1.00
"r[70]",2.9,0.010,0.67,1.9,2.9,4.1,4138,0.041,1.00
"r[71]",0.85,0.0051,0.33,0.38,0.82,1.5,4235,0.041,1.00
"r[72]",1.4,0.0068,0.43,0.83,1.4,2.2,3853,0.038,1.0
"r[73]",0.38,0.0032,0.24,0.098,0.33,0.84,5303,0.052,1.00
"r[74]",2.0,0.010,0.62,1.1,2.0,3.1,3548,0.035,1.0
"r[75]",3.4,0.014,0.92,2.1,3.4,5.1,4205,0.041,1.00
"r[76]",7.1,0.021,1.5,5.0,7.0,9.7,5076,0.050,1.00
"r[77]",13,0.049,2.7,9.2,13,18,3041,0.030,1.0
"r[78]",0.90,0.0097,0.58,0.19,0.77,2.0,3590,0.035,1.0
"r[79]",0.80,0.0057,0.34,0.32,0.76,1.4,3589,0.035,1.0
"r[80]",1.2,0.0068,0.40,0.66,1.2,2.0,3445,0.034,1.0
"r[81]",0.77,0.0068,0.48,0.17,0.66,1.7,4913,0.048,1.0
"r[82]",1.7,0.013,0.74,0.55,1.7,3.0,3470,0.034,1.00
"r[83]",0.46,0.0049,0.32,0.11,0.38,1.1,4122,0.040,1.0
"r[84]",13,0.039,2.6,9.1,12,17,4354,0.043,1.00
"r[85]",5.6,0.015,1.0,4.0,5.5,7.4,4499,0.044,1.00
"r[86]",1.1,0.0082,0.45,0.43,1.0,1.9,3000,0.029,1.0
"r[87]",0.81,0.0077,0.45,0.22,0.73,1.7,3338,0.033,1.0
"r[88]",1.2,0.0070,0.48,0.46,1.2,2.0,4672,0.046,1.0
"r[89]",0.43,0.0044,0.27,0.11,0.37,0.96,3688,0.036,1.00
"r[90]",6.4,0.019,1.3,4.5,6.2,8.6,4346,0.043,1.00
"r[91]",0.39,0.0040,0.24,0.098,0.33,0.84,3658,0.036,1.00
"r[92]",0.65,0.0066,0.44,0.15,0.55,1.5,4350,0.043,1.00
"r[93]",0.91,0.0042,0.29,0.50,0.88,1.4,4690,0.046,1.00
"r[94]",0.29,0.0023,0.15,0.10,0.27,0.58,4357,0.043,1.00
"r[95]",0.73,0.0037,0.25,0.38,0.70,1.2,4496,0.044,1.00
"r[96]",0.25,0.0020,0.13,0.080,0.22,0.50,4245,0.042,1.00
"r[97]",0.46,0.0041,0.26,0.12,0.42,0.95,3977,0.039,1.00
"r[98]",0.52,0.0044,0.27,0.16,0.48,1.0,3784,0.037,1.0
"r[99]",1.6,0.0077,0.49,0.86,1.6,2.5,4076,0.040,1.00
"r[100]",1.0,0.0058,0.39,0.45,0.97,1.7,4463,0.044,1.0
"r[101]",0.39,0.0033,0.20,0.13,0.36,0.76,3749,0.037,1.0
"r[102]",0.74,0.0041,0.27,0.35,0.71,1.2,4348,0.043,1.00
"r[103]",1.6,0.013,0.75,0.47,1.5,2.9,3310,0.032,1.0
"r[104]",2.0,0.014,0.83,0.78,1.9,3.5,3386,0.033,1.0
"r[105]",3.3,0.040,2.1,0.42,3.1,7.1,2782,0.027,1.0
"r[106]",19,0.12,5.7,12,18,29,2408,0.024,1.0
"r[107]",0.63,0.0048,0.30,0.20,0.59,1.2,3904,0.038,1.00
"r[108]",1.2,0.0056,0.38,0.63,1.2,1.9,4588,0.045,1.00
"r[109]",1.4,0.0082,0.52,0.60,1.3,2.3,3986,0.039,1.0
"r[110]",2.1,0.0089,0.58,1.2,2.0,3.1,4296,0.042,1.0
"r[111]",2.9,0.012,0.74,1.8,2.9,4.2,3617,0.035,1.0
"r[112]",2.4,0.010,0.67,1.4,2.4,3.6,4384,0.043,1.00
"r[113]",0.81,0.0047,0.29,0.40,0.77,1.3,3783,0.037,1.0
"r[114]",1.5,0.0057,0.40,0.89,1.4,2.2,4851,0.048,1.00
"r[115]",1.6,0.0063,0.42,0.98,1.5,2.3,4384,0.043,1.00
"r[116]",1.0,0.0052,0.34,0.55,1.0,1.6,4190,0.041,1.0
"r[117]",0.84,0.0046,0.32,0.38,0.81,1.4,4898,0.048,1.00
"r[118]",0.29,0.0027,0.18,0.078,0.25,0.65,4726,0.046,1.0
"r[119]",0.55,0.0051,0.33,0.14,0.48,1.2,4261,0.042,1.0
"r[120]",0.62,0.0058,0.38,0.16,0.55,1.4,4226,0.041,1.00
"r[121]",2.2,0.015,0.89,0.90,2.2,3.8,3504,0.034,1.0
"r[122]",3.3,0.041,2.1,0.42,3.1,7.0,2679,0.026,1.0
"r[123]",1.5,0.013,0.81,0.38,1.4,3.0,3745,0.037,1.0
"r[124]",3.1,0.013,0.82,1.8,3.0,4.5,3954,0.039,1.0
"r[125]",0.74,0.0066,0.43,0.19,0.67,1.6,4226,0.041,1.0
"r[126]",0.50,0.0044,0.29,0.15,0.44,1.0,4299,0.042,1.00
"r[127]",3.9,0.014,0.91,2.5,3.8,5.4,4169,0.041,1.0
"r[128]",1.9,0.011,0.67,0.92,1.8,3.1,3534,0.035,1.00
"r[129]",0.39,0.0030,0.19,0.14,0.37,0.76,4136,0.041,1.00
"r[130]",0.65,0.0041,0.25,0.29,0.62,1.1,3801,0.037,1.0
"r[131]",1.2,0.0082,0.52,0.49,1.2,2.2,4084,0.040,1.00
"r[132]",2.8,0.013,0.82,1.6,2.7,4.2,3917,0.038,1.00
"r[133]",0.54,0.0043,0.28,0.17,0.50,1.0,4288,0.042,1.00
"r[134]",4.8,0.014,0.89,3.5,4.7,6.3,3963,0.039,1.0
"r[135]",0.30,0.0021,0.14,0.11,0.27,0.55,4479,0.044,1.0
