name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-13257.5,0.278028,12.0196,-13277.8,-13257.2,-13238.3,1868.96,0.0123894,1.00143
"accept_stat__",0.905354,0.00541592,0.151197,0.676139,0.950588,0.998553,779.368,0.00516647,1.0162
"stepsize__",0.101835,0.0109733,0.0134495,0.0905657,0.0942022,0.120738,1.50225,9.95851e-06,1.76369e+13
"treedepth__",4.7835,0.238959,1.26355,2,5,6,27.9601,0.000185349,1.03871
"n_leapfrog__",39.2947,8.78491,19.7195,5,31,63,5.03869,3.34017e-05,1.17496
"divergent__",0.387167,0.0110983,0.487143,0,0,1,1926.64,0.0127718,1.00841
"energy__",13386.8,0.388662,16.6973,13359.8,13386.3,13414.8,1845.64,0.0122348,1.0017
"r[1]",0.56,0.0034,0.23,0.24,0.52,0.97,4537,0.030,1.0
"r[2]",1.4,0.0053,0.37,0.89,1.4,2.1,4891,0.032,1.00
"r[3]",3.9,0.011,0.74,2.8,3.8,5.2,4209,0.028,1.0
"r[4]",0.94,0.0054,0.33,0.45,0.90,1.5,3848,0.026,1.0
"r[5]",0.56,0.0037,0.26,0.21,0.52,1.0,4818,0.032,1.00
"r[6]",0.38,0.0031,0.21,0.12,0.34,0.78,4447,0.029,1.0
"r[7]",0.46,0.0049,0.28,0.12,0.41,0.99,3152,0.021,1.00
"r[8]",0.72,0.0058,0.33,0.24,0.69,1.3,3120,0.021,1.0
"r[9]",0.89,0.0066,0.42,0.29,0.83,1.7,4087,0.027,1.0
"r[10]",2.2,0.0086,0.58,1.3,2.1,3.2,4539,0.030,1.0
"r[11]",2.1,0.028,1.4,0.35,1.9,4.6,2339,0.016,1.00
"r[12]",15,0.076,4.0,10,14,22,2786,0.018,1.0
"r[13]",2.8,0.028,1.4,0.59,2.8,5.2,2412,0.016,1.00
"r[14]",1.2,0.0066,0.42,0.59,1.2,2.0,4062,0.027,1.00
"r[15]",1.2,0.0059,0.36,0.71,1.2,1.8,3682,0.024,1.0
"r[16]",2.5,0.0083,0.53,1.7,2.5,3.4,3996,0.026,1.0
"r[17]",0.70,0.0044,0.27,0.32,0.67,1.2,3812,0.025,1.0
"r[18]",1.7,0.0060,0.42,1.1,1.7,2.5,4986,0.033,1.0
"r[19]",0.79,0.0050,0.31,0.35,0.76,1.3,3828,0.025,1.00
"r[20]",0.51,0.0038,0.26,0.16,0.48,1.00,4608,0.031,1.0
"r[21]",1.7,0.0064,0.42,1.1,1.7,2.5,4318,0.029,1.00
"r[22]",0.47,0.0035,0.24,0.16,0.44,0.92,4596,0.030,1.0
