name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12948.1,0.268066,11.5757,-12967.5,-12947.9,-12929.7,1864.71,0.0114888,1.00111
"accept_stat__",0.875206,0.0595462,0.19463,0.415947,0.95232,0.99859,10.6835,6.58227e-05,1.08188
"stepsize__",0.0782176,0.0178352,0.02186,0.0584229,0.0675529,0.108677,1.50225,9.25566e-06,4.64762e+13
"treedepth__",5.06867,0.338076,1.14404,3,5,6,11.4513,7.05538e-05,1.07874
"n_leapfrog__",43.6958,10.5304,19.5559,8,44,63,3.44877,2.12485e-05,1.29961
"divergent__",0.3145,0.0268671,0.464355,0,0,1,298.717,0.00184045,1.01598
"energy__",13077.3,0.359484,16.0266,13051.7,13077,13103.8,1987.58,0.0122459,1.00147
"r[1]",4.2,0.013,0.76,3.1,4.1,5.6,3480,0.021,1.0
"r[2]",0.27,0.0028,0.17,0.069,0.23,0.60,3567,0.022,1.00
"r[3]",1.0,0.0094,0.46,0.33,1.0,1.8,2434,0.015,1.0
"r[4]",0.76,0.0088,0.42,0.20,0.69,1.6,2269,0.014,1.00
"r[5]",11,0.041,2.3,8.2,11,16,3299,0.020,1.00
"r[6]",0.47,0.0054,0.30,0.12,0.41,1.0,3075,0.019,1.0
"r[7]",0.32,0.0031,0.19,0.092,0.28,0.68,3629,0.022,1.00
"r[8]",3.3,0.010,0.65,2.3,3.3,4.4,4116,0.025,1.0
"r[9]",1.2,0.0060,0.37,0.64,1.1,1.9,3906,0.024,1.0
"r[10]",0.99,0.0057,0.34,0.50,0.95,1.6,3568,0.022,1.0
"r[11]",1.4,0.0069,0.43,0.73,1.3,2.2,3991,0.025,1.00
"r[12]",1.4,0.0073,0.44,0.71,1.3,2.1,3630,0.022,1.0
"r[13]",0.91,0.0067,0.39,0.37,0.86,1.6,3371,0.021,1.0
"r[14]",1.1,0.0082,0.46,0.42,1.1,1.9,3121,0.019,1.00
"r[15]",0.42,0.0036,0.21,0.14,0.38,0.81,3487,0.021,1.0
"r[16]",0.46,0.0037,0.22,0.16,0.43,0.88,3681,0.023,1.0
"r[17]",0.50,0.0044,0.28,0.14,0.44,1.0,4014,0.025,1.00
"r[18]",2.9,0.011,0.62,2.0,2.9,4.0,3211,0.020,1.00
"r[19]",0.80,0.0067,0.39,0.27,0.74,1.5,3427,0.021,1.00
"r[20]",4.3,0.015,0.88,2.9,4.2,5.8,3555,0.022,1.0
"r[21]",0.71,0.0048,0.29,0.30,0.68,1.2,3596,0.022,1.0
"r[22]",0.44,0.0037,0.23,0.14,0.40,0.88,3898,0.024,1.0
"r[23]",1.2,0.0081,0.46,0.51,1.1,2.0,3184,0.020,1.0
"r[24]",2.5,0.011,0.61,1.5,2.4,3.5,3206,0.020,1.0
"r[25]",1.3,0.0099,0.56,0.49,1.2,2.3,3240,0.020,1.0
"r[26]",4.1,0.016,0.94,2.7,4.0,5.8,3339,0.021,1.0
"r[27]",1.4,0.0098,0.60,0.57,1.3,2.5,3725,0.023,1.0
"r[28]",0.69,0.0075,0.44,0.16,0.59,1.5,3418,0.021,1.0
"r[29]",3.7,0.015,0.83,2.4,3.6,5.1,3136,0.019,1.0
"r[30]",1.5,0.0080,0.48,0.86,1.5,2.4,3493,0.022,1.0
"r[31]",0.83,0.0044,0.28,0.44,0.81,1.3,3959,0.024,1.0
"r[32]",0.91,0.0050,0.29,0.50,0.88,1.4,3313,0.020,1.00
"r[33]",0.46,0.0032,0.19,0.20,0.44,0.82,3652,0.023,1.00
"r[34]",0.32,0.0028,0.16,0.12,0.30,0.63,3372,0.021,1.0
"r[35]",1.2,0.0055,0.35,0.68,1.1,1.8,4055,0.025,1.0
"r[36]",0.26,0.0025,0.15,0.079,0.23,0.53,3391,0.021,1.0
"r[37]",0.36,0.0025,0.17,0.14,0.33,0.67,4470,0.028,1.0
"r[38]",0.23,0.0020,0.13,0.068,0.20,0.47,4193,0.026,1.00
"r[39]",2.0,0.011,0.62,1.1,2.0,3.1,3284,0.020,1.0
"r[40]",5.7,0.019,1.1,4.1,5.6,7.7,3425,0.021,1.0
"r[41]",1.0,0.0087,0.50,0.33,0.96,1.9,3268,0.020,1.0
"r[42]",0.48,0.0038,0.25,0.16,0.44,0.96,4248,0.026,1.00
"r[43]",2.4,0.0090,0.57,1.5,2.3,3.4,4020,0.025,1.0
"r[44]",0.34,0.0030,0.19,0.097,0.30,0.70,4002,0.025,1.0
"r[45]",1.5,0.0068,0.40,0.92,1.5,2.2,3589,0.022,1.0
"r[46]",0.82,0.0051,0.30,0.40,0.78,1.4,3507,0.022,1.0
"r[47]",0.94,0.0082,0.44,0.32,0.88,1.7,2915,0.018,1.0
"r[48]",6.0,0.020,1.1,4.3,5.9,8.1,3388,0.021,1.0
"r[49]",1.2,0.010,0.50,0.45,1.1,2.1,2398,0.015,1.0
"r[50]",0.46,0.0038,0.23,0.15,0.42,0.90,3705,0.023,1.0
"r[51]",3.5,0.030,1.3,1.3,3.5,5.7,1956,0.012,1.0
"r[52]",1.8,0.027,1.1,0.31,1.6,3.9,1750,0.011,1.0
"r[53]",1.4,0.0090,0.51,0.61,1.4,2.3,3184,0.020,1.0
"r[54]",0.64,0.0078,0.40,0.15,0.55,1.4,2682,0.017,1.0
"r[55]",2.9,0.072,2.3,0.34,2.4,7.4,1064,0.0066,1.0
"r[56]",9.4,0.065,3.2,4.6,9.1,15,2396,0.015,1.0
"r[57]",10.0,0.075,3.2,5.3,9.8,15,1863,0.011,1.0
"r[58]",0.74,0.0082,0.44,0.18,0.66,1.6,2792,0.017,1.0
"r[59]",1.0,0.0093,0.50,0.32,0.97,1.9,2816,0.017,1.0
"r[60]",0.80,0.0048,0.31,0.36,0.75,1.4,4228,0.026,1.00
"r[61]",0.34,0.0033,0.21,0.091,0.30,0.75,4012,0.025,1.0
"r[62]",0.32,0.0037,0.21,0.086,0.28,0.72,3052,0.019,1.00
"r[63]",0.28,0.0032,0.18,0.076,0.25,0.62,3084,0.019,1.0
"r[64]",2.3,0.0082,0.51,1.5,2.2,3.1,3767,0.023,1.0
"r[65]",0.63,0.0039,0.25,0.28,0.60,1.1,4052,0.025,1.00
"r[66]",0.57,0.0038,0.24,0.24,0.53,1.0,3907,0.024,1.0
"r[67]",1.5,0.0085,0.50,0.79,1.5,2.4,3519,0.022,1.0
"r[68]",4.4,0.016,0.93,3.1,4.3,6.1,3494,0.022,1.0
"r[69]",1.6,0.012,0.68,0.60,1.6,2.8,3042,0.019,1.0
"r[70]",4.4,0.018,1.00,2.9,4.3,6.1,2962,0.018,1.00
"r[71]",1.4,0.0061,0.38,0.86,1.4,2.1,3997,0.025,1.0
"r[72]",0.34,0.0032,0.18,0.11,0.31,0.68,3075,0.019,1.0
"r[73]",0.55,0.0057,0.31,0.15,0.49,1.1,2983,0.018,1.0
"r[74]",3.6,0.016,0.91,2.2,3.5,5.2,3404,0.021,1.00
"r[75]",0.89,0.0074,0.38,0.34,0.84,1.6,2711,0.017,1.00
"r[76]",0.99,0.0073,0.45,0.36,0.93,1.8,3796,0.023,1.0
"r[77]",2.5,0.010,0.61,1.6,2.4,3.6,3457,0.021,1.00
"r[78]",0.83,0.0073,0.39,0.28,0.77,1.5,2872,0.018,1.0
"r[79]",0.66,0.0053,0.30,0.24,0.62,1.2,3298,0.020,1.0
"r[80]",1.3,0.0067,0.41,0.72,1.3,2.1,3830,0.024,1.0
"r[81]",2.2,0.0093,0.58,1.4,2.2,3.3,3915,0.024,1.0
"r[82]",3.1,0.011,0.72,2.1,3.1,4.4,3951,0.024,1.0
"r[83]",1.3,0.0070,0.38,0.76,1.3,2.0,2936,0.018,1.0
"r[84]",0.82,0.0048,0.29,0.41,0.78,1.3,3704,0.023,1.00
"r[85]",2.6,0.0099,0.58,1.7,2.5,3.6,3407,0.021,1.0
"r[86]",2.6,0.010,0.58,1.7,2.5,3.6,3286,0.020,1.0
"r[87]",0.47,0.0044,0.27,0.13,0.42,0.98,3740,0.023,1.0
"r[88]",0.33,0.0031,0.19,0.097,0.30,0.70,3745,0.023,1.0
"r[89]",1.1,0.0071,0.40,0.52,1.0,1.8,3159,0.019,1.00
"r[90]",0.36,0.0038,0.23,0.097,0.32,0.81,3621,0.022,1.0
"r[91]",1.4,0.0078,0.45,0.72,1.3,2.1,3299,0.020,1.0
"r[92]",0.43,0.0039,0.26,0.12,0.38,0.93,4499,0.028,1.00
"r[93]",0.34,0.0027,0.17,0.11,0.31,0.68,4235,0.026,1.0
"r[94]",1.1,0.0050,0.32,0.59,1.0,1.6,4136,0.025,1.00
"r[95]",1.1,0.0090,0.45,0.41,1.1,1.9,2504,0.015,1.0
"r[96]",10,0.032,1.9,7.4,9.9,13,3577,0.022,1.00
"r[97]",0.60,0.0072,0.37,0.14,0.53,1.3,2660,0.016,1.0
"r[98]",2.1,0.0077,0.52,1.3,2.0,3.0,4461,0.027,1.0
"r[99]",0.81,0.0046,0.27,0.43,0.78,1.3,3430,0.021,1.0
