name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"r[92]",2.5,0.013,0.80,1.3,2.5,3.9,3517,0.033,1.0
"r[93]",4.2,0.012,0.81,3.0,4.2,5.6,4808,0.045,1.00
"r[94]",1.1,0.0060,0.41,0.53,1.1,1.8,4732,0.044,1.0
"r[95]",0.57,0.0033,0.23,0.26,0.54,0.99,4895,0.046,1.00
"r[96]",0.90,0.0043,0.29,0.48,0.86,1.4,4578,0.043,1.0
"r[97]",0.87,0.0053,0.35,0.37,0.84,1.5,4287,0.040,1.0
"r[98]",0.69,0.0053,0.35,0.22,0.63,1.3,4377,0.041,1.0
"r[99]",0.48,0.0036,0.24,0.16,0.45,0.92,4339,0.040,1.0
"r[100]",2.8,0.0088,0.58,1.9,2.8,3.8,4374,0.041,1.00
"r[101]",1.3,0.0053,0.35,0.77,1.2,1.9,4378,0.041,1.00
"r[102]",0.24,0.0028,0.14,0.071,0.21,0.50,2539,0.024,1.0
"r[103]",0.57,0.0045,0.28,0.20,0.52,1.1,3698,0.034,1.0
"r[104]",0.80,0.0061,0.35,0.31,0.74,1.4,3189,0.030,1.00
"r[105]",1.1,0.0074,0.43,0.43,1.0,1.8,3433,0.032,1.0
"r[106]",2.1,0.0096,0.60,1.2,2.0,3.1,3850,0.036,1.0
"r[107]",1.5,0.0078,0.47,0.77,1.4,2.3,3627,0.034,1.00
"r[108]",0.63,0.0050,0.33,0.18,0.58,1.2,4360,0.041,1.0
"r[109]",2.5,0.0094,0.57,1.7,2.5,3.6,3662,0.034,1.00
"r[110]",0.61,0.0042,0.29,0.23,0.56,1.1,4627,0.043,1.00
"r[111]",0.65,0.0066,0.37,0.17,0.58,1.4,3199,0.030,1.0
"r[112]",5.2,0.015,1.0,3.7,5.1,6.9,4269,0.040,1.0
"r[113]",0.68,0.0053,0.31,0.26,0.64,1.3,3400,0.032,1.0
"r[114]",0.54,0.0047,0.28,0.16,0.50,1.1,3594,0.033,1.0
"r[115]",6.7,0.021,1.3,4.7,6.6,9.0,3997,0.037,1.0
"r[116]",1.2,0.014,0.72,0.26,1.1,2.5,2528,0.024,1.0
"r[117]",3.0,0.017,1.0,1.4,2.9,4.7,3411,0.032,1.0
"r[118]",4.5,0.017,1.0,3.0,4.4,6.3,3478,0.032,1.0
"r[119]",1.1,0.0093,0.61,0.30,1.0,2.2,4247,0.040,1.00
"r[120]",0.98,0.0079,0.46,0.33,0.93,1.8,3406,0.032,1.0
"r[121]",0.40,0.0034,0.24,0.11,0.35,0.87,4904,0.046,1.0
"r[122]",1.9,0.0098,0.63,1.0,1.8,3.1,4090,0.038,1.00
"r[123]",0.68,0.0052,0.34,0.22,0.63,1.3,4370,0.041,1.00
"r[124]",0.87,0.0067,0.44,0.27,0.81,1.7,4417,0.041,1.0
"r[125]",0.34,0.0031,0.21,0.086,0.29,0.74,4706,0.044,1.00
"r[126]",0.87,0.0078,0.49,0.23,0.80,1.8,3849,0.036,1.0
"r[127]",0.20,0.0019,0.12,0.057,0.18,0.43,3611,0.034,1.0
"r[128]",0.39,0.0024,0.17,0.16,0.36,0.71,4862,0.045,1.00
"r[129]",0.57,0.0041,0.27,0.20,0.53,1.1,4290,0.040,1.0
"r[130]",1.9,0.0074,0.48,1.2,1.9,2.8,4178,0.039,1.0
"r[131]",1.6,0.0081,0.46,0.90,1.5,2.4,3270,0.030,1.0
"r[132]",0.56,0.0052,0.26,0.21,0.52,1.0,2453,0.023,1.0
"r[133]",0.37,0.0024,0.18,0.14,0.34,0.70,5526,0.051,1.0
"r[134]",0.59,0.0039,0.24,0.26,0.56,1.0,3686,0.034,1.0
"r[135]",2.8,0.0086,0.61,1.8,2.7,3.9,5102,0.047,1.0
"r[136]",1.2,0.0072,0.41,0.59,1.2,1.9,3185,0.030,1.0
"r[137]",0.82,0.0062,0.40,0.28,0.77,1.5,4178,0.039,1.00
"r[138]",1.7,0.0072,0.49,1.0,1.7,2.6,4634,0.043,1.0
"r[139]",1.3,0.0067,0.46,0.61,1.2,2.1,4775,0.044,1.00
"r[140]",0.88,0.0060,0.36,0.37,0.83,1.5,3648,0.034,1.0
"r[141]",0.87,0.0054,0.32,0.42,0.84,1.4,3479,0.032,1.00
"r[142]",1.2,0.0055,0.37,0.68,1.2,1.9,4462,0.041,1.00
"r[143]",0.70,0.0049,0.32,0.27,0.66,1.3,4107,0.038,1.00
"r[144]",2.3,0.0086,0.53,1.5,2.2,3.2,3753,0.035,1.0
"r[145]",1.3,0.0085,0.49,0.62,1.3,2.2,3323,0.031,1.0
"r[146]",0.87,0.0064,0.40,0.33,0.82,1.6,3873,0.036,1.0
"r[147]",0.53,0.0039,0.25,0.20,0.50,1.00,4056,0.038,1.0
"r[148]",0.85,0.0047,0.31,0.41,0.82,1.4,4415,0.041,1.0
"r[149]",2.1,0.0079,0.50,1.4,2.1,3.0,4096,0.038,1.0
"r[150]",0.59,0.0047,0.29,0.19,0.54,1.1,3891,0.036,1.0
"r[151]",0.63,0.0050,0.34,0.19,0.58,1.3,4487,0.042,1.00
"r[152]",2.0,0.0090,0.55,1.2,2.0,3.0,3732,0.035,1.0
"r[153]",3.0,0.014,0.83,1.8,3.0,4.6,3518,0.033,1.0
"r[154]",0.73,0.0065,0.42,0.19,0.65,1.5,4240,0.039,1.0
"r[155]",4.6,0.017,1.1,3.0,4.5,6.4,3791,0.035,1.0
"r[156]",0.72,0.0063,0.39,0.21,0.66,1.4,3708,0.034,1.0
"r[157]",3.4,0.010,0.68,2.4,3.3,4.6,4479,0.042,1.0
"r[158]",0.77,0.0055,0.30,0.35,0.73,1.3,3102,0.029,1.0
"r[159]",0.49,0.0030,0.20,0.21,0.46,0.85,4393,0.041,1.00
"r[160]",0.89,0.0040,0.28,0.49,0.87,1.4,5064,0.047,1.00
"r[161]",0.36,0.0028,0.19,0.12,0.32,0.72,4302,0.040,1.00
"r[162]",0.42,0.0033,0.21,0.14,0.38,0.82,4272,0.040,1.00
"r[163]",1.4,0.0063,0.39,0.84,1.4,2.1,3836,0.036,1.0
"r[164]",2.9,0.010,0.60,2.0,2.8,4.0,3356,0.031,1.0
"r[165]",0.36,0.0028,0.17,0.14,0.33,0.69,3707,0.034,1.0
"r[166]",0.43,0.0027,0.19,0.18,0.40,0.77,4691,0.044,1.0
"r[167]",0.52,0.0035,0.23,0.21,0.49,0.95,4366,0.041,1.00
"r[168]",0.29,0.0025,0.18,0.077,0.25,0.63,5054,0.047,1.0
"r[169]",1.1,0.0064,0.39,0.58,1.1,1.8,3665,0.034,1.0
"r[170]",1.3,0.0069,0.43,0.64,1.2,2.0,3924,0.036,1.00
"r[171]",0.33,0.0024,0.16,0.12,0.30,0.63,4663,0.043,1.0
"r[172]",0.62,0.0042,0.24,0.30,0.59,1.0,3194,0.030,1.0
"r[173]",5.9,0.018,1.1,4.3,5.8,7.8,3741,0.035,1.00
"r[174]",0.74,0.0065,0.40,0.22,0.68,1.5,3744,0.035,1.0
"r[175]",1.7,0.0094,0.58,0.83,1.7,2.7,3756,0.035,1.0
"r[176]",0.89,0.0052,0.35,0.39,0.85,1.5,4482,0.042,1.00
"r[177]",0.68,0.0035,0.25,0.32,0.65,1.1,4850,0.045,1.0
"r[178]",0.63,0.0035,0.24,0.30,0.60,1.1,4491,0.042,1.0
"r[179]",0.81,0.0047,0.30,0.39,0.77,1.3,4135,0.038,1.0
"r[180]",1.4,0.0059,0.38,0.81,1.3,2.0,4207,0.039,1.0
"r[181]",0.77,0.0041,0.29,0.37,0.73,1.3,4847,0.045,1.0
"r[182]",0.24,0.0021,0.14,0.065,0.21,0.52,4817,0.045,1.0
"r[183]",0.62,0.0042,0.27,0.24,0.58,1.1,4144,0.039,1.0
"r[184]",1.6,0.0079,0.46,0.87,1.5,2.4,3441,0.032,1.00
"r[185]",0.44,0.0039,0.26,0.12,0.39,0.93,4313,0.040,1.0
"r[186]",1.5,0.0079,0.46,0.79,1.4,2.3,3412,0.032,1.0
"r[187]",1.0,0.0071,0.45,0.37,0.94,1.8,4080,0.038,1.0
"r[188]",0.88,0.0070,0.45,0.26,0.81,1.7,4085,0.038,1.0
"r[189]",0.57,0.0040,0.28,0.19,0.52,1.1,4773,0.044,1.0
"r[190]",4.5,0.014,0.84,3.2,4.4,5.9,3588,0.033,1.0
"r[191]",1.1,0.0058,0.39,0.51,1.0,1.8,4416,0.041,1.0
"r[192]",1.8,0.0081,0.50,1.1,1.8,2.7,3815,0.035,1.0
"r[193]",1.5,0.0085,0.46,0.83,1.5,2.3,2977,0.028,1.00
"r[194]",0.53,0.0046,0.28,0.16,0.48,1.1,3911,0.036,1.0
"r[195]",3.9,0.012,0.77,2.7,3.8,5.3,4162,0.039,1.0
"r[196]",0.53,0.0047,0.30,0.14,0.48,1.1,4246,0.039,1.0
"r[197]",0.35,0.0026,0.17,0.13,0.33,0.67,4187,0.039,1.00
"r[198]",0.38,0.0026,0.19,0.13,0.35,0.74,5404,0.050,1.00
"r[199]",1.6,0.0084,0.49,0.93,1.6,2.5,3388,0.032,1.00
"r[200]",2.0,0.0088,0.56,1.2,1.9,3.0,4056,0.038,1.0
"r[201]",0.36,0.0033,0.21,0.095,0.31,0.76,4178,0.039,1.00
"r[202]",1.0,0.0065,0.41,0.45,0.99,1.8,3977,0.037,1.00
"r[203]",1.1,0.0049,0.33,0.65,1.1,1.7,4486,0.042,1.00
"r[204]",0.43,0.0033,0.19,0.17,0.40,0.78,3245,0.030,1.0
"r[205]",0.42,0.0031,0.18,0.19,0.40,0.75,3257,0.030,1.0
"r[206]",0.44,0.0028,0.18,0.19,0.41,0.79,4296,0.040,1.0
"r[207]",0.25,0.0022,0.14,0.077,0.22,0.51,3984,0.037,1.0
"r[208]",0.31,0.0023,0.15,0.11,0.28,0.59,4522,0.042,1.0
"r[209]",0.84,0.0079,0.51,0.19,0.74,1.8,4222,0.039,1.0
"r[210]",4.0,0.015,0.89,2.6,4.0,5.6,3688,0.034,1.00
"r[211]",0.53,0.0036,0.23,0.21,0.50,0.97,4152,0.039,1.0
"r[212]",1.7,0.0062,0.43,1.1,1.7,2.5,4898,0.046,1.0
"r[213]",0.37,0.0031,0.21,0.11,0.32,0.77,4618,0.043,1.0
"r[214]",5.8,0.018,1.1,4.1,5.7,7.8,3952,0.037,1.00
"r[215]",0.35,0.0033,0.21,0.092,0.30,0.77,4299,0.040,1.0
"r[216]",2.0,0.0075,0.51,1.3,2.0,2.9,4590,0.043,1.0
"r[217]",1.4,0.0082,0.48,0.67,1.3,2.2,3449,0.032,1.00
"r[218]",2.9,0.012,0.72,1.8,2.9,4.2,3722,0.035,1.0
"r[219]",1.6,0.013,0.68,0.55,1.5,2.7,2757,0.026,1.0
"r[220]",4.9,0.016,1.0,3.3,4.8,6.6,3744,0.035,1.0
"r[221]",2.3,0.0082,0.55,1.5,2.2,3.3,4489,0.042,1.0
"r[222]",0.60,0.0049,0.31,0.20,0.55,1.2,3925,0.037,1.0
"r[223]",1.4,0.010,0.59,0.53,1.3,2.4,3375,0.031,1.0
"r[224]",1.8,0.011,0.69,0.74,1.7,3.0,3734,0.035,1.00
"r[225]",2.0,0.0080,0.49,1.3,2.0,2.9,3709,0.034,1.0
"r[226]",0.82,0.0041,0.28,0.43,0.79,1.3,4629,0.043,1.0
"r[227]",0.65,0.0038,0.26,0.28,0.62,1.1,4569,0.042,1.0
"r[228]",1.3,0.0052,0.37,0.72,1.2,1.9,5017,0.047,1.00
"r[229]",0.88,0.0047,0.32,0.43,0.84,1.5,4531,0.042,1.0
"r[230]",0.36,0.0027,0.20,0.11,0.32,0.75,5353,0.050,1.00
"r[231]",0.39,0.0033,0.23,0.11,0.34,0.83,4797,0.045,1.00
"r[232]",3.1,0.012,0.80,1.8,3.0,4.5,4252,0.040,1.00
"r[233]",0.53,0.0031,0.22,0.23,0.50,0.93,4807,0.045,1.00
"r[234]",0.27,0.0024,0.15,0.082,0.24,0.55,3799,0.035,1.0
"r[235]",1.1,0.0048,0.32,0.59,1.0,1.6,4385,0.041,1.0
"r[236]",0.76,0.0039,0.27,0.37,0.72,1.3,5046,0.047,1.00
"r[237]",0.42,0.0035,0.22,0.13,0.37,0.85,4191,0.039,1.0
"r[238]",1.4,0.0067,0.42,0.82,1.4,2.2,3970,0.037,1.0
"r[239]",1.3,0.0059,0.37,0.75,1.3,1.9,3924,0.036,1.00
"r[240]",0.70,0.0043,0.26,0.33,0.68,1.2,3762,0.035,1.00
"r[241]",0.32,0.0027,0.18,0.093,0.29,0.66,4285,0.040,1.0
"r[242]",3.3,0.0094,0.64,2.3,3.2,4.4,4715,0.044,1.0
"r[243]",0.65,0.0046,0.29,0.24,0.61,1.2,4028,0.037,1.0
"r[244]",0.72,0.0043,0.30,0.30,0.67,1.3,4777,0.044,1.00
"r[245]",1.8,0.0081,0.52,1.00,1.7,2.7,4024,0.037,1.0
"r[246]",2.9,0.0097,0.67,1.9,2.8,4.1,4755,0.044,1.0
"r[247]",0.45,0.0039,0.26,0.12,0.40,0.95,4478,0.042,1.0
"r[248]",1.5,0.0075,0.47,0.84,1.5,2.4,3922,0.036,1.0
"r[249]",0.64,0.0050,0.33,0.20,0.58,1.2,4365,0.041,1.00
"r[250]",0.62,0.0049,0.34,0.17,0.56,1.2,4655,0.043,1.0
"r[251]",2.1,0.0098,0.62,1.2,2.0,3.2,4066,0.038,1.00
"r[252]",3.1,0.013,0.80,1.9,3.1,4.5,4003,0.037,1.0
"r[253]",0.47,0.0050,0.30,0.12,0.41,1.1,3722,0.035,1.0
"r[254]",0.47,0.0045,0.30,0.12,0.41,1.1,4475,0.042,1.0
"a",0.8,0.1,1.7,-1.4,0.5,3.8,1022.6,0.0,1.0
"b",-0.3,0.0,0.7,-1.4,-0.2,0.7,4141.2,0.0,1.0
"h",1.4,0.0,0.9,0.6,1.1,3.3,645.7,0.0,1.0
"yR",0.5,0.0,0.2,0.1,0.5,0.9,3672.8,0.0,1.0
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (28386, 28326, 29431) seconds, 24 hours total
# Sampling took (37446, 34891, 35184) seconds, 30 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
