name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"r[33]",1.2,0.0049,0.32,0.76,1.2,1.8,4227,0.047,1.0
"r[34]",0.33,0.0024,0.16,0.11,0.30,0.64,4651,0.052,1.00
"r[35]",1.0,0.0051,0.33,0.54,0.97,1.6,4197,0.047,1.0
"r[36]",0.38,0.0027,0.19,0.13,0.35,0.74,5119,0.057,1.00
"r[37]",1.2,0.0053,0.36,0.64,1.1,1.8,4559,0.051,1.0
"r[38]",1.4,0.0056,0.40,0.81,1.4,2.1,5023,0.056,1.00
"r[39]",0.66,0.0036,0.25,0.30,0.62,1.1,4882,0.054,1.00
"r[40]",0.85,0.0041,0.29,0.43,0.82,1.4,5172,0.058,1.0
"r[41]",0.89,0.0060,0.36,0.38,0.85,1.5,3595,0.040,1.0
"r[42]",0.73,0.0053,0.35,0.26,0.67,1.4,4305,0.048,1.00
"r[43]",1.9,0.0078,0.54,1.1,1.8,2.8,4771,0.053,1.0
"r[44]",2.2,0.0088,0.58,1.3,2.1,3.2,4357,0.049,1.0
"r[45]",2.2,0.0073,0.49,1.5,2.1,3.1,4562,0.051,1.0
"r[46]",0.96,0.0047,0.33,0.47,0.93,1.5,4930,0.055,1.00
"r[47]",0.50,0.0037,0.26,0.16,0.45,0.98,4833,0.054,1.0
"r[48]",3.0,0.0088,0.58,2.1,3.0,4.0,4250,0.047,1.00
"r[49]",1.5,0.0068,0.45,0.79,1.4,2.2,4351,0.048,1.0
"r[50]",0.47,0.0037,0.25,0.14,0.43,0.96,4693,0.052,1.00
"r[51]",0.44,0.0040,0.27,0.11,0.38,0.96,4786,0.053,1.0
"r[52]",5.6,0.014,0.96,4.2,5.6,7.3,4762,0.053,1.0
"r[53]",2.1,0.0072,0.50,1.4,2.1,3.0,4883,0.054,1.00
"r[54]",0.60,0.0039,0.27,0.23,0.57,1.1,4848,0.054,1.00
"r[55]",1.4,0.0068,0.45,0.72,1.3,2.2,4333,0.048,1.0
"r[56]",0.75,0.0055,0.37,0.23,0.71,1.4,4576,0.051,1.0
"r[57]",1.8,0.0072,0.52,1.0,1.7,2.7,5153,0.057,1.00
"r[58]",0.72,0.0052,0.32,0.27,0.68,1.3,3900,0.043,1.00
"r[59]",0.49,0.0038,0.27,0.15,0.45,1.0,5215,0.058,1.0
"r[60]",1.0,0.0069,0.42,0.46,0.97,1.8,3801,0.042,1.00
"r[61]",1.4,0.0067,0.45,0.70,1.3,2.2,4486,0.050,1.00
"r[62]",0.46,0.0037,0.25,0.14,0.41,0.94,4718,0.053,1.00
"r[63]",0.45,0.0030,0.21,0.17,0.41,0.83,4864,0.054,1.00
"r[64]",0.68,0.0039,0.27,0.32,0.64,1.2,4657,0.052,1.0
"r[65]",1.2,0.0096,0.60,0.32,1.1,2.3,3868,0.043,1.00
"r[66]",3.9,0.014,0.91,2.5,3.8,5.5,4199,0.047,1.0
"r[67]",4.0,0.015,1.0,2.5,4.0,5.8,4842,0.054,1.00
"r[68]",1.4,0.011,0.73,0.36,1.3,2.7,4097,0.046,1.00
"r[69]",0.69,0.0045,0.30,0.27,0.65,1.2,4641,0.052,1.0
"r[70]",1.4,0.0064,0.42,0.82,1.4,2.2,4337,0.048,1.0
"r[71]",0.27,0.0023,0.16,0.073,0.23,0.57,4923,0.055,1.0
"r[72]",1.2,0.0048,0.34,0.72,1.2,1.8,4924,0.055,1.0
"r[73]",2.1,0.011,0.70,1.0,2.0,3.3,4313,0.048,1.00
"r[74]",1.0,0.0094,0.57,0.28,0.96,2.1,3641,0.041,1.00
"r[75]",5.1,0.018,1.2,3.4,5.0,7.1,3979,0.044,1.00
"r[76]",2.3,0.017,1.0,0.80,2.1,4.1,3842,0.043,1.00
"r[77]",13,0.043,2.8,8.9,12,18,4018,0.045,1.00
"r[78]",2.1,0.018,1.1,0.52,2.0,4.0,3733,0.042,1.0
"r[79]",2.6,0.0098,0.63,1.7,2.6,3.8,4139,0.046,1.0
"r[80]",1.8,0.0078,0.55,0.98,1.7,2.8,4981,0.055,1.0
"r[81]",0.54,0.0050,0.35,0.13,0.46,1.2,4816,0.054,1.00
"r[82]",1.9,0.018,1.1,0.40,1.7,3.9,3747,0.042,1.0
"r[83]",0.45,0.0031,0.22,0.16,0.41,0.87,5061,0.056,1.00
"r[84]",1.1,0.0049,0.31,0.65,1.1,1.7,4013,0.045,1.00
"r[85]",1.6,0.0074,0.48,0.92,1.6,2.5,4161,0.046,1.0
"r[86]",3.5,0.010,0.72,2.4,3.4,4.8,4918,0.055,1.00
"r[87]",0.60,0.0049,0.34,0.17,0.54,1.3,4632,0.052,1.0
"r[88]",1.3,0.0072,0.47,0.64,1.3,2.2,4279,0.048,1.00
"r[89]",3.8,0.014,0.98,2.4,3.7,5.6,4639,0.052,1.0
"r[90]",1.6,0.011,0.70,0.62,1.5,2.9,4392,0.049,1.00
"r[91]",1.6,0.011,0.76,0.55,1.6,3.0,4505,0.050,1.0
"r[92]",2.6,0.018,1.1,0.92,2.5,4.5,3543,0.039,1.00
"r[93]",1.4,0.0052,0.34,0.92,1.4,2.0,4362,0.049,1.00
"r[94]",0.69,0.0037,0.26,0.32,0.66,1.2,4743,0.053,1.00
"r[95]",0.50,0.0036,0.25,0.17,0.46,0.94,4719,0.053,1.0
"r[96]",4.1,0.011,0.80,2.9,4.1,5.5,5028,0.056,1.00
"r[97]",1.2,0.0057,0.39,0.66,1.2,1.9,4629,0.052,1.0
"r[98]",0.34,0.0026,0.18,0.11,0.30,0.68,4870,0.054,1.00
"r[99]",0.31,0.0021,0.14,0.13,0.29,0.57,4592,0.051,1.00
"r[100]",0.20,0.0018,0.11,0.069,0.18,0.41,3692,0.041,1.00
"r[101]",0.23,0.0020,0.14,0.061,0.20,0.50,4594,0.051,1.0
"r[102]",1.7,0.0047,0.30,1.3,1.7,2.3,4168,0.046,1.0
"r[103]",2.0,0.0084,0.47,1.3,2.0,2.9,3127,0.035,1.0
"r[104]",0.19,0.0017,0.11,0.056,0.17,0.40,4178,0.047,1.00
"r[105]",0.30,0.0023,0.17,0.084,0.27,0.61,5356,0.060,1.00
"r[106]",1.4,0.0052,0.37,0.82,1.3,2.0,4964,0.055,1.00
"r[107]",6.1,0.014,1.0,4.6,6.0,7.8,4856,0.054,1.0
"r[108]",1.6,0.0070,0.49,0.88,1.6,2.5,4869,0.054,1.00
"r[109]",0.40,0.0028,0.20,0.14,0.37,0.77,4868,0.054,1.00
"r[110]",2.9,0.0082,0.55,2.1,2.9,3.9,4440,0.049,1.00
"r[111]",0.35,0.0027,0.19,0.11,0.31,0.71,4759,0.053,1.0
"r[112]",0.58,0.0050,0.33,0.16,0.53,1.2,4364,0.049,1.0
"r[113]",5.3,0.015,1.1,3.7,5.2,7.2,4821,0.054,1.0
"r[114]",0.91,0.0081,0.54,0.22,0.82,1.9,4530,0.050,1.00
"r[115]",0.72,0.0040,0.28,0.33,0.68,1.2,4864,0.054,1.0
"r[116]",1.2,0.0060,0.37,0.69,1.2,1.9,3763,0.042,1.00
"r[117]",0.82,0.0065,0.42,0.25,0.77,1.6,4076,0.045,1.0
"r[118]",5.1,0.016,1.1,3.4,5.0,6.9,4354,0.048,1.00
"r[119]",1.1,0.0076,0.47,0.42,1.1,2.0,3855,0.043,1.0
"r[120]",0.62,0.0036,0.26,0.26,0.59,1.1,5330,0.059,1.0
"r[121]",0.53,0.0038,0.25,0.19,0.49,0.97,4259,0.047,1.0
"r[122]",0.47,0.0032,0.24,0.16,0.43,0.92,5476,0.061,1.00
"r[123]",3.4,0.011,0.81,2.2,3.3,4.9,5099,0.057,1.00
"r[124]",0.55,0.0051,0.36,0.13,0.46,1.3,4896,0.054,1.0
"r[125]",1.2,0.0087,0.56,0.40,1.1,2.2,4087,0.046,1.00
"r[126]",1.0,0.0078,0.49,0.33,0.94,1.9,3920,0.044,1.00
"r[127]",0.88,0.0055,0.34,0.39,0.84,1.5,3818,0.042,1.00
"r[128]",1.3,0.0060,0.39,0.74,1.3,2.0,4229,0.047,1.0
"r[129]",0.27,0.0023,0.16,0.076,0.24,0.58,4893,0.054,1.0
"r[130]",1.9,0.0062,0.44,1.2,1.8,2.6,5064,0.056,1.00
"r[131]",1.7,0.0080,0.55,0.87,1.7,2.7,4741,0.053,1.0
"r[132]",1.6,0.0089,0.57,0.76,1.5,2.6,4108,0.046,1.00
"r[133]",2.4,0.012,0.73,1.3,2.3,3.7,3673,0.041,1.0
"r[134]",4.7,0.014,1.00,3.1,4.6,6.4,5067,0.056,1.0
"r[135]",12,0.038,2.6,8.2,12,17,4664,0.052,1.0
"r[136]",1.8,0.019,1.1,0.33,1.6,3.9,3279,0.037,1.00
"r[137]",2.8,0.021,1.3,0.80,2.8,4.9,3511,0.039,1.00
"r[138]",0.58,0.0051,0.37,0.14,0.50,1.3,5178,0.058,1.0
"r[139]",0.89,0.0081,0.52,0.22,0.80,1.9,4181,0.047,1.0
"r[140]",2.1,0.012,0.75,1.0,2.0,3.5,3797,0.042,1.0
"r[141]",0.81,0.0043,0.26,0.40,0.81,1.2,3506,0.039,1.00
"r[142]",0.37,0.0034,0.21,0.11,0.33,0.78,3764,0.042,1.00
"r[143]",0.83,0.0049,0.31,0.37,0.80,1.4,3967,0.044,1.0
"r[144]",1.1,0.0050,0.33,0.56,1.0,1.7,4502,0.050,1.0
"r[145]",1.3,0.0063,0.41,0.72,1.3,2.1,4292,0.048,1.0
"r[146]",1.2,0.0057,0.38,0.60,1.1,1.8,4561,0.051,1.0
"r[147]",1.8,0.017,1.0,0.42,1.7,3.7,3704,0.041,1.00
"r[148]",8.6,0.028,1.8,5.9,8.4,12,4416,0.049,1.0
"r[149]",0.54,0.0032,0.22,0.24,0.50,0.94,4646,0.052,1.0
"r[150]",1.1,0.0044,0.32,0.65,1.1,1.7,5360,0.060,1.00
"r[151]",0.53,0.0044,0.30,0.14,0.48,1.1,4671,0.052,1.00
"r[152]",3.8,0.021,1.3,1.9,3.8,6.1,3630,0.040,1.00
"r[153]",1.0,0.0063,0.43,0.38,0.97,1.8,4767,0.053,1.00
"r[154]",0.68,0.0052,0.35,0.19,0.62,1.3,4645,0.052,1.00
"r[155]",3.6,0.021,1.2,1.7,3.6,5.5,3083,0.034,1.0
"r[156]",1.2,0.017,0.93,0.22,1.00,3.1,3052,0.034,1.0
"r[157]",1.5,0.0080,0.48,0.81,1.5,2.4,3567,0.040,1.0
"r[158]",2.2,0.0083,0.54,1.4,2.2,3.2,4312,0.048,1.00
"r[159]",2.5,0.0078,0.56,1.7,2.5,3.5,5254,0.058,1.0
"r[160]",2.0,0.0071,0.49,1.3,2.0,2.9,4764,0.053,1.0
"r[161]",0.37,0.0032,0.23,0.099,0.32,0.81,5136,0.057,1.00
"r[162]",1.2,0.0068,0.44,0.51,1.1,1.9,4089,0.046,1.0
"r[163]",2.3,0.0074,0.52,1.5,2.2,3.2,4860,0.054,1.0
"r[164]",1.2,0.0052,0.37,0.70,1.2,1.9,5037,0.056,1.0
"r[165]",0.82,0.0039,0.27,0.44,0.79,1.3,4841,0.054,1.0
"r[166]",0.41,0.0028,0.20,0.15,0.38,0.77,4755,0.053,1.0
"r[167]",1.5,0.0063,0.43,0.90,1.5,2.3,4730,0.053,1.0
"r[168]",0.35,0.0029,0.21,0.096,0.30,0.74,4918,0.055,1.00
"r[169]",0.91,0.0068,0.41,0.33,0.86,1.7,3552,0.040,1.0
"r[170]",0.57,0.0050,0.34,0.15,0.50,1.2,4589,0.051,1.00
"r[171]",0.56,0.0036,0.23,0.22,0.53,0.96,4034,0.045,1.0
"r[172]",0.65,0.0038,0.24,0.28,0.64,1.1,4062,0.045,1.0
"r[173]",0.50,0.0037,0.24,0.17,0.47,0.95,4194,0.047,1.00
"r[174]",1.5,0.0060,0.41,0.87,1.4,2.2,4768,0.053,1.00
"r[175]",0.80,0.0055,0.34,0.31,0.76,1.4,4003,0.045,1.0
"r[176]",1.1,0.0061,0.40,0.49,1.0,1.8,4447,0.050,1.00
"r[177]",0.67,0.0040,0.26,0.30,0.64,1.2,4174,0.046,1.00
"r[178]",1.5,0.0059,0.39,0.90,1.4,2.2,4337,0.048,1.0
"r[179]",1.0,0.0046,0.31,0.56,1.0,1.6,4500,0.050,1.0
"r[180]",0.95,0.0045,0.31,0.50,0.91,1.5,4714,0.052,1.0
"r[181]",0.79,0.0049,0.33,0.31,0.75,1.4,4582,0.051,1.00
"r[182]",0.43,0.0035,0.24,0.13,0.39,0.88,4730,0.053,1.00
"r[183]",1.1,0.011,0.70,0.23,0.99,2.5,3959,0.044,1.0
"r[184]",3.4,0.017,0.97,1.9,3.4,5.1,3237,0.036,1.00
"r[185]",4.4,0.035,1.8,1.7,4.2,7.5,2758,0.031,1.0
"r[186]",6.5,0.035,2.0,3.7,6.3,9.9,3155,0.035,1.0
"r[187]",2.4,0.032,1.7,0.38,2.0,5.6,2700,0.030,1.0
"r[188]",5.2,0.030,1.9,2.5,5.1,8.5,3793,0.042,1.0
"r[189]",1.4,0.0060,0.40,0.86,1.4,2.2,4536,0.050,1.0
"r[190]",0.54,0.0037,0.26,0.20,0.50,1.0,4875,0.054,1.0
"r[191]",0.69,0.0040,0.28,0.29,0.66,1.2,4896,0.055,1.00
"r[192]",0.70,0.0040,0.27,0.30,0.67,1.2,4755,0.053,1.00
"r[193]",2.1,0.0098,0.64,1.1,2.0,3.2,4354,0.048,1.0
"r[194]",1.3,0.0081,0.55,0.54,1.3,2.3,4503,0.050,1.0
"r[195]",4.4,0.012,0.84,3.1,4.3,5.8,5099,0.057,1.00
"r[196]",1.0,0.0060,0.42,0.41,0.97,1.8,4749,0.053,1.0
"r[197]",0.32,0.0027,0.18,0.092,0.28,0.68,4362,0.049,1.0
"r[198]",1.2,0.0041,0.30,0.76,1.2,1.7,5422,0.060,1.00
"r[199]",1.0,0.0071,0.46,0.34,0.99,1.8,4140,0.046,1.00
"r[200]",0.98,0.0070,0.46,0.34,0.92,1.8,4356,0.048,1.0
"r[201]",2.6,0.013,0.83,1.2,2.5,3.9,4097,0.046,1.0
"r[202]",2.1,0.012,0.81,0.95,2.1,3.6,4289,0.048,1.00
"r[203]",0.88,0.0049,0.35,0.39,0.84,1.5,5076,0.057,1.0
"r[204]",3.8,0.010,0.75,2.7,3.7,5.1,5152,0.057,1.00
"r[205]",0.90,0.0046,0.31,0.45,0.85,1.5,4584,0.051,1.00
"r[206]",0.73,0.0039,0.27,0.35,0.70,1.2,4849,0.054,1.00
"r[207]",1.5,0.0062,0.44,0.88,1.5,2.3,5162,0.057,1.00
"r[208]",0.72,0.0050,0.35,0.24,0.68,1.4,4782,0.053,1.0
"r[209]",3.8,0.010,0.70,2.8,3.8,5.1,4442,0.049,1.0
"r[210]",0.41,0.0030,0.21,0.13,0.38,0.80,4830,0.054,1.0
"r[211]",0.68,0.0039,0.26,0.32,0.65,1.2,4352,0.048,1.0
"r[212]",0.97,0.0040,0.29,0.55,0.94,1.5,5096,0.057,1.00
"r[213]",0.88,0.0043,0.29,0.45,0.85,1.4,4551,0.051,1.0
"r[214]",0.35,0.0028,0.20,0.10,0.31,0.72,4929,0.055,1.00
"r[215]",0.36,0.0031,0.21,0.10,0.32,0.75,4585,0.051,1.0
"r[216]",0.93,0.0052,0.36,0.41,0.89,1.6,4732,0.053,1.00
"r[217]",1.9,0.0091,0.62,1.0,1.9,3.0,4628,0.052,1.00
"r[218]",3.5,0.014,0.94,2.1,3.4,5.1,4181,0.047,1.0
"r[219]",6.9,0.018,1.3,5.0,6.7,9.1,4647,0.052,1.00
"r[220]",0.61,0.0054,0.38,0.15,0.53,1.4,4933,0.055,1.0
"r[221]",1.2,0.0059,0.36,0.71,1.2,1.9,3763,0.042,1.0
"r[222]",0.43,0.0037,0.24,0.12,0.38,0.88,4371,0.049,1.00
"r[223]",2.2,0.012,0.78,1.1,2.2,3.6,4057,0.045,1.0
"r[224]",2.0,0.013,0.79,0.80,1.9,3.3,3890,0.043,1.0
"r[225]",2.2,0.019,1.1,0.62,2.2,4.1,3199,0.036,1.00
"r[226]",7.4,0.024,1.6,5.1,7.3,10,4354,0.048,1.0
"r[227]",1.6,0.0072,0.47,0.89,1.6,2.4,4167,0.046,1.0
"r[228]",0.74,0.0057,0.36,0.24,0.69,1.4,4043,0.045,1.00
"r[229]",3.0,0.015,0.99,1.5,2.9,4.8,4406,0.049,1.00
"r[230]",2.9,0.021,1.3,1.00,2.8,5.2,3561,0.040,1.00
"r[231]",1.6,0.015,0.94,0.40,1.5,3.4,3654,0.041,1.0
"r[232]",3.5,0.019,1.2,1.7,3.4,5.7,4218,0.047,1.00
"r[233]",2.0,0.0087,0.61,1.1,1.9,3.1,5027,0.056,1.0
"r[234]",3.0,0.011,0.73,1.8,2.9,4.2,4480,0.050,1.0
"r[235]",8.1,0.024,1.7,5.6,8.0,11,4840,0.054,1.00
"r[236]",1.4,0.013,0.87,0.27,1.2,3.0,4586,0.051,1.0
"r[237]",5.5,0.023,1.4,3.4,5.4,8.0,3931,0.044,1.0
"r[238]",0.41,0.0040,0.27,0.095,0.35,0.94,4596,0.051,1.0
"r[239]",1.7,0.011,0.66,0.74,1.7,2.9,3792,0.042,1.0
"r[240]",2.5,0.011,0.74,1.4,2.5,3.8,4131,0.046,1.0
"r[241]",0.42,0.0029,0.21,0.14,0.38,0.81,5299,0.059,1.00
"r[242]",0.81,0.0044,0.29,0.40,0.78,1.3,4305,0.048,1.0
"r[243]",1.7,0.0099,0.65,0.70,1.6,2.8,4219,0.047,1.00
"r[244]",4.0,0.016,1.1,2.4,3.8,5.9,4539,0.051,1.0
"r[245]",2.3,0.013,0.80,1.1,2.2,3.7,3655,0.041,1.0
"r[246]",0.79,0.0063,0.46,0.22,0.70,1.7,5302,0.059,1.0
"r[247]",1.2,0.0088,0.58,0.42,1.2,2.3,4387,0.049,1.0
"r[248]",3.5,0.019,1.2,1.8,3.4,5.6,3798,0.042,1.0
"r[249]",0.64,0.0055,0.41,0.15,0.55,1.4,5542,0.062,1.00
"r[250]",0.60,0.0058,0.39,0.14,0.51,1.3,4503,0.050,1.00
"r[251]",2.2,0.014,0.85,0.87,2.1,3.6,3890,0.043,1.00
"r[252]",3.8,0.030,1.8,1.1,3.6,7.1,3795,0.042,1.00
"r[253]",0.77,0.0090,0.54,0.15,0.64,1.8,3682,0.041,1.0
"r[254]",0.76,0.0086,0.55,0.15,0.63,1.9,4043,0.045,1.0
"a",-3.9,0.0,0.5,-4.7,-4.0,-3.0,1695.1,0.0,1.0
"b",2.4,0.0,0.3,1.8,2.4,3.0,2726.9,0.0,1.0
"h",2.0,0.0,0.8,0.9,1.9,3.6,1494.7,0.0,1.0
"yR",0.6,0.0,0.1,0.5,0.6,0.8,4292.0,0.0,1.0
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (20860, 22410, 20868) seconds, 18 hours total
# Sampling took (29862, 30407, 29558) seconds, 25 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
