name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"r[108]",0.48,0.0023,0.24,0.16,0.44,0.95,11048,0.092,1.00
"r[109]",0.32,0.0015,0.17,0.10,0.29,0.65,12574,0.11,1.0
"r[110]",0.80,0.0029,0.29,0.41,0.76,1.3,10117,0.085,1.00
"r[111]",0.61,0.0029,0.31,0.21,0.56,1.2,11357,0.095,1.0
"r[112]",2.2,0.0056,0.61,1.3,2.2,3.3,11846,0.099,1.0
"r[113]",0.24,0.0014,0.14,0.068,0.21,0.51,10576,0.088,1.00
"r[114]",1.3,0.0029,0.35,0.80,1.3,2.0,14892,0.12,1.00
"r[115]",0.38,0.0018,0.20,0.12,0.35,0.76,12597,0.11,1.00
"r[116]",2.7,0.0048,0.59,1.9,2.7,3.8,14805,0.12,1.00
"r[117]",1.4,0.0048,0.48,0.68,1.3,2.2,9815,0.082,1.00
"r[118]",1.3,0.0044,0.46,0.61,1.2,2.1,10556,0.088,1.00
"r[119]",1.2,0.0060,0.58,0.36,1.1,2.2,9415,0.079,1.00
"r[120]",2.1,0.0074,0.72,1.1,2.1,3.4,9692,0.081,1.0
"r[121]",2.8,0.015,1.3,0.89,2.8,5.1,7622,0.064,1.00
"r[122]",1.7,0.014,1.1,0.33,1.5,3.9,6638,0.055,1.00
"r[123]",9.9,0.026,2.5,6.6,9.6,14,8658,0.072,1.00
"r[124]",1.2,0.0063,0.60,0.35,1.1,2.3,9180,0.077,1.00
"r[125]",0.58,0.0041,0.40,0.13,0.49,1.4,9645,0.081,1.00
"r[126]",0.82,0.0051,0.49,0.20,0.72,1.8,9480,0.079,1.00
"r[127]",1.7,0.0043,0.47,0.97,1.6,2.5,12005,0.10,1.00
"r[128]",0.95,0.0033,0.37,0.44,0.91,1.6,12444,0.10,1.00
"r[129]",5.3,0.014,1.4,3.3,5.1,7.7,9491,0.079,1.00
"r[130]",4.6,0.013,1.2,2.7,4.5,6.8,9326,0.078,1.00
"r[131]",3.0,0.012,1.1,1.3,2.9,5.0,9337,0.078,1.0
"r[132]",0.96,0.0048,0.47,0.31,0.89,1.9,9549,0.080,1.00
"r[133]",1.2,0.0037,0.38,0.61,1.1,1.9,10597,0.089,1.00
"r[134]",0.51,0.0028,0.27,0.15,0.46,1.0,9134,0.076,1.00
"r[135]",0.82,0.0047,0.37,0.23,0.81,1.5,6280,0.052,1.00
"r[136]",0.59,0.0042,0.35,0.14,0.53,1.2,7007,0.059,1.00
"r[137]",12,0.028,2.7,8.5,12,17,9544,0.080,1.00
"r[138]",2.9,0.021,1.6,0.56,2.8,5.7,5884,0.049,1.00
"r[139]",2.7,0.019,1.5,0.52,2.6,5.4,6423,0.054,1.00
"r[140]",0.53,0.0035,0.33,0.13,0.46,1.2,9303,0.078,1.00
"r[141]",0.72,0.0026,0.27,0.34,0.70,1.2,10976,0.092,1.00
"r[142]",0.65,0.0023,0.25,0.30,0.62,1.1,12115,0.10,1.00
"r[143]",9.3,0.018,1.8,6.8,9.1,12,10146,0.085,1.00
"r[144]",1.8,0.0085,0.76,0.63,1.7,3.1,7862,0.066,1.00
"r[145]",1.3,0.0081,0.69,0.31,1.2,2.5,7257,0.061,1.0
"r[146]",0.97,0.0034,0.38,0.44,0.92,1.7,12588,0.11,1.00
"r[147]",1.00,0.0034,0.33,0.51,0.96,1.6,9745,0.081,1.00
"r[148]",0.44,0.0027,0.25,0.13,0.39,0.92,8638,0.072,1.00
"r[149]",2.3,0.0051,0.59,1.4,2.3,3.4,13654,0.11,1.00
"r[150]",1.4,0.0041,0.45,0.75,1.3,2.2,11859,0.099,1.00
"r[151]",1.2,0.0054,0.51,0.47,1.2,2.1,8970,0.075,1.00
"r[152]",6.4,0.010,1.2,4.5,6.3,8.6,15062,0.13,1.00
"r[153]",0.60,0.0037,0.37,0.15,0.53,1.3,9998,0.084,1.00
"r[154]",0.70,0.0028,0.31,0.27,0.66,1.3,12315,0.10,1.00
"r[155]",0.56,0.0029,0.32,0.16,0.50,1.2,12159,0.10,1.00
"r[156]",0.89,0.0045,0.43,0.31,0.83,1.7,9294,0.078,1.00
"r[157]",2.1,0.0044,0.50,1.3,2.0,2.9,12648,0.11,1.00
"r[158]",0.54,0.0028,0.27,0.17,0.50,1.0,9636,0.081,1.00
"r[159]",3.8,0.0060,0.73,2.7,3.8,5.1,14923,0.12,1.00
"r[160]",0.33,0.0018,0.19,0.096,0.30,0.69,10588,0.088,1.00
"r[161]",0.80,0.0032,0.33,0.34,0.76,1.4,10913,0.091,1.00
"r[162]",1.0,0.0036,0.35,0.48,0.97,1.6,9942,0.083,1.00
"r[163]",1.3,0.0051,0.49,0.59,1.3,2.2,9303,0.078,1.00
"r[164]",0.85,0.0047,0.44,0.27,0.78,1.7,8823,0.074,1.00
"r[165]",1.1,0.0035,0.41,0.53,1.1,1.9,13217,0.11,1.00
"r[166]",1.7,0.0046,0.49,0.98,1.6,2.5,11036,0.092,1.00
"r[167]",0.97,0.0060,0.53,0.25,0.89,1.9,7744,0.065,1.00
"r[168]",6.1,0.011,1.2,4.4,6.0,8.2,11878,0.099,1.00
"r[169]",2.2,0.0065,0.70,1.1,2.1,3.4,11435,0.096,1.00
"r[170]",0.56,0.0030,0.33,0.14,0.49,1.2,12100,0.10,1.00
"r[171]",0.39,0.0022,0.24,0.098,0.34,0.84,11711,0.098,1.00
"r[172]",2.7,0.0049,0.58,1.8,2.6,3.7,14109,0.12,1.00
"r[173]",0.19,0.0011,0.11,0.060,0.17,0.40,10178,0.085,1.00
"r[174]",0.22,0.0012,0.12,0.075,0.19,0.44,9932,0.083,1.00
"r[175]",1.6,0.0054,0.57,0.73,1.5,2.6,11059,0.092,1.00
"r[176]",3.4,0.0079,0.85,2.2,3.4,4.9,11580,0.097,1.0
"r[177]",3.5,0.0060,0.72,2.4,3.4,4.8,14243,0.12,1.00
"r[178]",1.8,0.0044,0.50,1.1,1.8,2.7,12482,0.10,1.00
"r[179]",0.85,0.0028,0.31,0.42,0.81,1.4,12218,0.10,1.00
"r[180]",0.64,0.0026,0.27,0.27,0.60,1.2,11003,0.092,1.00
"r[181]",1.4,0.0036,0.42,0.77,1.3,2.1,13492,0.11,1.00
"r[182]",0.48,0.0025,0.27,0.14,0.43,1.00,11472,0.096,1.00
"r[183]",0.29,0.0017,0.18,0.078,0.25,0.64,12146,0.10,1.00
"r[184]",2.8,0.0074,0.78,1.7,2.7,4.2,11181,0.093,1.00
"r[185]",0.47,0.0026,0.28,0.13,0.41,1.0,11348,0.095,1.00
"r[186]",2.8,0.0065,0.69,1.8,2.8,4.1,11471,0.096,1.00
"r[187]",2.2,0.0075,0.73,1.0,2.1,3.4,9666,0.081,1.00
"r[188]",0.96,0.0054,0.54,0.25,0.85,2.0,10194,0.085,1.00
"r[189]",8.1,0.014,1.5,6.0,8.0,11,11234,0.094,1.00
"r[190]",0.54,0.0034,0.32,0.13,0.47,1.2,8961,0.075,1.00
"r[191]",1.6,0.0035,0.42,1.0,1.6,2.4,14557,0.12,1.00
"r[192]",0.77,0.0027,0.28,0.35,0.75,1.3,10262,0.086,1.00
"r[193]",0.43,0.0025,0.26,0.10,0.38,0.94,10497,0.088,1.00
"r[194]",1.5,0.0051,0.49,0.71,1.4,2.3,9260,0.077,1.00
"r[195]",0.40,0.0020,0.22,0.12,0.36,0.80,11297,0.094,1.00
"r[196]",0.95,0.0029,0.30,0.52,0.91,1.5,10488,0.088,1.00
"r[197]",7.9,0.013,1.5,5.7,7.8,11,12619,0.11,1.00
"r[198]",1.2,0.0058,0.53,0.46,1.2,2.2,8447,0.071,1.00
"r[199]",1.3,0.0069,0.62,0.38,1.2,2.4,8018,0.067,1.00
"r[200]",4.1,0.0076,0.83,2.9,4.1,5.6,12099,0.10,1.00
"r[201]",0.51,0.0030,0.31,0.13,0.44,1.1,10147,0.085,1.00
"r[202]",0.53,0.0026,0.28,0.15,0.49,1.1,11826,0.099,1.00
"r[203]",0.42,0.0019,0.20,0.15,0.39,0.79,11362,0.095,1.0
"r[204]",3.3,0.0055,0.66,2.3,3.3,4.5,14523,0.12,1.00
"r[205]",0.59,0.0020,0.23,0.28,0.56,1.0,12886,0.11,1.00
"r[206]",0.53,0.0019,0.21,0.24,0.50,0.90,12410,0.10,1.00
"r[207]",0.99,0.0030,0.33,0.53,0.95,1.6,11544,0.096,1.00
"r[208]",0.52,0.0021,0.24,0.20,0.49,0.98,13759,0.11,1.00
"r[209]",0.88,0.0028,0.31,0.43,0.85,1.4,12736,0.11,1.00
"r[210]",1.3,0.0033,0.38,0.72,1.2,2.0,12925,0.11,1.00
"r[211]",1.3,0.0034,0.38,0.71,1.2,2.0,12988,0.11,1.00
"r[212]",0.48,0.0021,0.23,0.16,0.44,0.90,11824,0.099,1.00
"r[213]",1.7,0.0042,0.50,0.97,1.7,2.6,13740,0.11,1.00
"r[214]",1.2,0.0037,0.40,0.61,1.1,1.9,12126,0.10,1.00
"r[215]",1.3,0.0039,0.42,0.69,1.3,2.1,11630,0.097,1.0
"r[216]",0.50,0.0024,0.26,0.16,0.46,0.99,11833,0.099,1.00
"r[217]",0.53,0.0026,0.27,0.17,0.49,1.0,11014,0.092,1.00
"r[218]",0.74,0.0031,0.33,0.28,0.69,1.3,11490,0.096,1.00
"r[219]",5.2,0.0076,0.93,3.8,5.2,6.8,14893,0.12,1.00
"r[220]",0.42,0.0024,0.24,0.12,0.37,0.89,10233,0.086,1.00
"r[221]",0.31,0.0013,0.15,0.11,0.28,0.59,13111,0.11,1.00
"r[222]",0.68,0.0021,0.23,0.37,0.64,1.1,11125,0.093,1.00
"r[223]",0.52,0.0020,0.22,0.21,0.50,0.93,12170,0.10,1.00
"r[224]",1.8,0.0042,0.47,1.1,1.8,2.7,12607,0.11,1.0
"r[225]",0.28,0.0013,0.14,0.10,0.26,0.54,10936,0.091,1.00
"r[226]",1.6,0.0034,0.39,1.0,1.5,2.3,13319,0.11,1.0
"r[227]",0.69,0.0023,0.24,0.35,0.65,1.1,11282,0.094,1.00
"r[228]",0.62,0.0020,0.23,0.31,0.59,1.0,13712,0.11,1.0
"r[229]",0.60,0.0021,0.23,0.28,0.56,1.0,12635,0.11,1.00
"r[230]",0.35,0.0015,0.17,0.12,0.32,0.65,13054,0.11,1.00
"r[231]",0.45,0.0018,0.21,0.17,0.42,0.84,13009,0.11,1.00
"r[232]",0.27,0.0016,0.16,0.078,0.24,0.58,10160,0.085,1.00
"r[233]",0.73,0.0025,0.27,0.37,0.69,1.2,11496,0.096,1.00
"r[234]",0.44,0.0017,0.19,0.18,0.41,0.79,12920,0.11,1.00
"r[235]",0.47,0.0020,0.21,0.17,0.44,0.87,11211,0.094,1.00
"r[236]",0.71,0.0025,0.27,0.35,0.67,1.2,11353,0.095,1.00
"r[237]",2.2,0.0041,0.51,1.5,2.2,3.1,14988,0.13,1.00
"r[238]",0.66,0.0024,0.26,0.30,0.63,1.1,12029,0.10,1.00
"r[239]",1.8,0.0046,0.50,1.1,1.8,2.7,12028,0.10,1.00
"r[240]",3.6,0.0065,0.74,2.5,3.6,4.9,13096,0.11,1.00
"r[241]",0.85,0.0023,0.23,0.50,0.83,1.3,10281,0.086,1.00
"r[242]",0.37,0.0016,0.17,0.14,0.34,0.70,11825,0.099,1.00
"r[243]",0.38,0.0018,0.19,0.13,0.35,0.73,11264,0.094,1.00
"r[244]",1.3,0.0037,0.42,0.73,1.3,2.1,12940,0.11,1.00
"r[245]",0.59,0.0025,0.26,0.22,0.56,1.1,10801,0.090,1.00
"r[246]",0.29,0.0018,0.18,0.077,0.26,0.65,9910,0.083,1.00
"r[247]",0.67,0.0042,0.38,0.18,0.61,1.4,8280,0.069,1.00
"r[248]",1.2,0.0053,0.47,0.45,1.1,2.0,8098,0.068,1.00
"r[249]",4.7,0.012,1.2,2.9,4.6,6.8,9242,0.077,1.00
"r[250]",1.5,0.0096,0.89,0.33,1.4,3.2,8566,0.072,1.00
"r[251]",1.6,0.016,1.3,0.24,1.3,4.3,6856,0.057,1.00
"r[252]",3.5,0.020,1.6,0.90,3.5,6.2,6730,0.056,1.00
"r[253]",7.4,0.11,6.4,0.37,6.4,18,3635,0.030,1.0
"r[254]",7.2,0.11,6.4,0.32,6.2,18,3347,0.028,1.0
"a",0.2,0.0,0.8,-1.0,0.1,1.5,5550.3,0.0,1.0
"b",3.6,0.0,1.2,1.7,3.6,5.8,4420.6,0.0,1.0
"h",1.1,0.0,0.3,0.8,1.0,1.6,3338.3,0.0,1.0
"yR",1.0,0.0,0.2,0.7,1.0,1.4,9812.9,0.1,1.0
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (22378, 22867, 23011) seconds, 19 hours total
# Sampling took (40574, 38996, 40091) seconds, 33 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
