name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12820.5,0.260928,11.459,-12840.4,-12820,-12802.2,1928.64,0.0328701,1.00154
"accept_stat__",0.836528,0.00826598,0.176963,0.5,0.88218,0.995427,458.329,0.00781138,1.01262
"stepsize__",0.211387,0.0167941,0.0205839,0.185386,0.213056,0.235719,1.50225,2.56032e-05,1.15883e+13
"treedepth__",3.4745,0.17204,1.12364,1,4,5,42.6575,0.000727019,1.03079
"n_leapfrog__",15.251,3.80211,8.11151,3,15,31,4.55151,7.75722e-05,1.2038
"divergent__",0.4765,0.0882852,0.499489,0,0,1,32.0093,0.00054554,1.02956
"energy__",12949.7,0.3553,16.0845,12923.8,12949.6,12976.7,2049.4,0.0349282,1.00159
"r[1]",1.9,0.010,0.57,1.1,1.9,2.9,3178,0.054,1.0
"r[2]",2.3,0.011,0.62,1.4,2.2,3.4,3089,0.053,1.0
"r[3]",0.91,0.0066,0.36,0.39,0.88,1.6,3060,0.052,1.0
"r[4]",4.0,0.014,0.77,2.8,3.9,5.4,3095,0.053,1.0
"r[5]",0.69,0.0068,0.36,0.21,0.64,1.4,2872,0.049,1.0
"r[6]",2.3,0.013,0.63,1.3,2.2,3.4,2293,0.039,1.0
"r[7]",2.6,0.010,0.56,1.8,2.6,3.6,2962,0.050,1.00
"r[8]",0.57,0.0044,0.24,0.24,0.53,1.0,2932,0.050,1.00
"r[9]",1.8,0.0081,0.44,1.2,1.8,2.6,2930,0.050,1.0
"r[10]",0.29,0.0026,0.15,0.100,0.26,0.57,3305,0.056,1.0
"r[11]",0.27,0.0025,0.15,0.089,0.25,0.56,3402,0.058,1.0
"r[12]",0.37,0.0031,0.19,0.12,0.34,0.73,3843,0.065,1.00
"r[13]",0.21,0.0020,0.13,0.059,0.18,0.45,3783,0.064,1.0
"r[14]",0.91,0.0069,0.36,0.38,0.87,1.6,2759,0.047,1.0
"r[15]",1.5,0.010,0.51,0.80,1.5,2.5,2535,0.043,1.00
"r[16]",4.0,0.013,0.81,2.8,4.0,5.5,3817,0.065,1.0
"r[17]",2.7,0.010,0.59,1.8,2.7,3.8,3308,0.056,1.00
"r[18]",0.64,0.0055,0.29,0.24,0.61,1.2,2865,0.049,1.00
"r[19]",0.89,0.0064,0.37,0.36,0.85,1.6,3439,0.059,1.00
"r[20]",0.92,0.0078,0.42,0.35,0.86,1.7,2799,0.048,1.00
"r[21]",0.35,0.0036,0.20,0.098,0.31,0.74,3170,0.054,1.0
"r[22]",2.4,0.0092,0.52,1.6,2.3,3.3,3199,0.055,1.00
"r[23]",2.2,0.0087,0.51,1.5,2.2,3.1,3532,0.060,1.00
"r[24]",0.53,0.0040,0.24,0.21,0.49,0.97,3502,0.060,1.00
"r[25]",0.54,0.0044,0.27,0.19,0.50,1.1,3708,0.063,1.00
"r[26]",1.3,0.0070,0.39,0.74,1.3,2.0,3164,0.054,1.00
"r[27]",0.87,0.0071,0.37,0.35,0.82,1.5,2758,0.047,1.0
"r[28]",1.3,0.0078,0.46,0.61,1.2,2.1,3583,0.061,1.0
"r[29]",1.4,0.0077,0.45,0.78,1.4,2.3,3421,0.058,1.0
"r[30]",0.36,0.0031,0.19,0.12,0.32,0.73,3831,0.065,1.0
"r[31]",1.1,0.0071,0.39,0.56,1.1,1.8,3004,0.051,1.0
"r[32]",0.84,0.0063,0.34,0.35,0.81,1.5,2913,0.050,1.0
"r[33]",0.72,0.0054,0.32,0.27,0.67,1.3,3409,0.058,1.00
"r[34]",2.8,0.012,0.61,1.9,2.8,3.9,2822,0.048,1.0
"r[35]",0.54,0.0051,0.29,0.16,0.48,1.1,3216,0.055,1.0
"r[36]",3.1,0.012,0.72,2.1,3.1,4.5,3356,0.057,1.0
"r[37]",3.2,0.014,0.79,2.0,3.2,4.6,2986,0.051,1.0
"r[38]",1.3,0.011,0.56,0.49,1.3,2.3,2696,0.046,1.0
"r[39]",3.4,0.012,0.70,2.4,3.4,4.7,3163,0.054,1.0
"r[40]",0.67,0.0047,0.29,0.27,0.62,1.2,3830,0.065,1.0
"r[41]",0.51,0.0047,0.28,0.15,0.46,1.0,3632,0.062,1.0
"r[42]",3.7,0.017,0.90,2.3,3.6,5.3,2710,0.046,1.0
"r[43]",0.46,0.0044,0.26,0.13,0.41,0.95,3360,0.057,1.0
"r[44]",1.3,0.0083,0.45,0.64,1.3,2.1,2966,0.051,1.0
"r[45]",2.3,0.019,0.85,1.0,2.3,3.8,2083,0.036,1.0
"r[46]",2.5,0.019,0.86,1.2,2.4,4.0,2120,0.036,1.0
"r[47]",2.8,0.016,0.79,1.6,2.7,4.2,2586,0.044,1.0
"r[48]",3.6,0.017,0.90,2.3,3.5,5.2,2858,0.049,1.0
"r[49]",0.70,0.0083,0.46,0.16,0.59,1.6,3142,0.054,1.0
