name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12923.3,0.262076,11.7584,-12943.2,-12923.2,-12904.2,2013,0.0202272,1.00188
"accept_stat__",0.891597,0.0097317,0.154464,0.604873,0.940594,0.997734,251.928,0.00253144,1.01546
"stepsize__",0.15227,0.0101352,0.0124223,0.138082,0.150395,0.168334,1.50225,1.5095e-05,1.00234e+13
"treedepth__",4.57183,0.0252063,0.936475,2,5,5,1380.31,0.0138697,1.00588
"n_leapfrog__",27.5018,0.211543,7.71087,7,31,31,1328.65,0.0133506,1.00527
"divergent__",0.231167,0.00937467,0.421614,0,0,1,2022.63,0.0203239,1.00452
"energy__",13052.3,0.363571,16.4219,13025.2,13052.2,13079.4,2040.19,0.0205003,1.00146
"r[1]",0.49,0.0033,0.25,0.16,0.45,0.96,5650,0.057,1.00
"r[2]",2.5,0.0074,0.55,1.7,2.5,3.5,5477,0.055,1.0
"r[3]",0.90,0.0038,0.32,0.44,0.87,1.5,7068,0.071,1.00
"r[4]",2.8,0.0068,0.59,1.9,2.8,3.9,7683,0.077,1.00
"r[5]",0.47,0.0029,0.24,0.16,0.43,0.92,6879,0.069,1.00
"r[6]",1.5,0.0057,0.45,0.83,1.5,2.3,6434,0.065,1.0
"r[7]",2.4,0.0083,0.59,1.5,2.4,3.4,5065,0.051,1.00
"r[8]",0.84,0.0048,0.37,0.31,0.80,1.5,5759,0.058,1.0
"r[9]",1.4,0.0047,0.39,0.82,1.4,2.1,6790,0.068,1.0
"r[10]",0.44,0.0027,0.22,0.15,0.41,0.86,6679,0.067,1.0
"r[11]",1.8,0.0064,0.51,1.00,1.7,2.7,6474,0.065,1.00
"r[12]",2.1,0.0076,0.60,1.2,2.0,3.1,6229,0.063,1.0
"r[13]",0.49,0.0035,0.27,0.15,0.44,1.00,5782,0.058,1.0
"r[14]",0.32,0.0030,0.21,0.084,0.27,0.72,4847,0.049,1.0
"r[15]",0.29,0.0017,0.14,0.11,0.26,0.55,6824,0.069,1.00
"r[16]",0.56,0.0025,0.21,0.28,0.54,0.95,6754,0.068,1.00
"r[17]",1.2,0.0045,0.36,0.63,1.1,1.8,6588,0.066,1.00
"r[18]",0.86,0.0039,0.30,0.42,0.82,1.4,6131,0.062,1.0
"r[19]",1.2,0.0044,0.35,0.68,1.2,1.8,6493,0.065,1.0
"r[20]",0.24,0.0016,0.13,0.078,0.21,0.50,6926,0.070,1.00
"r[21]",0.51,0.0029,0.22,0.21,0.48,0.94,6076,0.061,1.0
"r[22]",2.1,0.0060,0.48,1.4,2.1,3.0,6568,0.066,1.0
"r[23]",0.49,0.0026,0.20,0.22,0.46,0.87,6069,0.061,1.00
"r[24]",0.26,0.0018,0.14,0.079,0.23,0.52,6513,0.065,1.00
"r[25]",0.69,0.0032,0.26,0.33,0.65,1.2,6528,0.066,1.00
"r[26]",0.98,0.0040,0.33,0.50,0.94,1.6,6820,0.069,1.00
"r[27]",0.35,0.0022,0.19,0.11,0.31,0.69,7174,0.072,1.00
"r[28]",0.28,0.0022,0.16,0.081,0.25,0.58,5178,0.052,1.00
"r[29]",1.8,0.0070,0.57,0.98,1.8,2.9,6667,0.067,1.0
"r[30]",2.6,0.0097,0.74,1.5,2.5,3.9,5832,0.059,1.0
"r[31]",0.54,0.0032,0.26,0.18,0.50,1.1,6778,0.068,1.00
"r[32]",2.2,0.0072,0.52,1.4,2.1,3.1,5223,0.052,1.0
"r[33]",2.1,0.0065,0.53,1.3,2.1,3.1,6626,0.067,1.0
"r[34]",2.1,0.0064,0.52,1.3,2.0,3.0,6632,0.067,1.00
"r[35]",0.58,0.0038,0.31,0.18,0.53,1.2,6528,0.066,1.00
"r[36]",2.0,0.0063,0.54,1.2,1.9,3.0,7476,0.075,1.00
"r[37]",0.21,0.0016,0.13,0.057,0.18,0.45,6292,0.063,1.0
"r[38]",1.5,0.0048,0.39,0.94,1.5,2.2,6502,0.065,1.0
"r[39]",0.78,0.0041,0.30,0.36,0.74,1.3,5274,0.053,1.00
"r[40]",1.2,0.0042,0.36,0.64,1.1,1.8,7228,0.073,1.00
"r[41]",1.3,0.0049,0.41,0.69,1.2,2.0,6958,0.070,1.00
"r[42]",0.79,0.0037,0.30,0.36,0.75,1.3,6755,0.068,1.00
"r[43]",0.46,0.0029,0.24,0.14,0.42,0.91,6995,0.070,1.00
"r[44]",0.82,0.0044,0.37,0.31,0.78,1.5,6833,0.069,1.00
"r[45]",0.60,0.0039,0.30,0.20,0.56,1.1,5597,0.056,1.00
"r[46]",2.0,0.0066,0.51,1.2,1.9,2.9,5862,0.059,1.00
"r[47]",8.0,0.023,1.7,5.5,7.8,11,5305,0.053,1.00
"r[48]",1.7,0.015,0.95,0.37,1.5,3.4,4223,0.042,1.0
"r[49]",4.7,0.019,1.3,2.7,4.6,7.1,4978,0.050,1.0
"r[50]",1.2,0.0071,0.53,0.42,1.2,2.1,5424,0.055,1.0
"r[51]",0.69,0.0029,0.25,0.33,0.66,1.2,7384,0.074,1.00
"r[52]",0.43,0.0025,0.20,0.16,0.40,0.81,6543,0.066,1.0
"r[53]",1.0,0.0053,0.40,0.46,1.0,1.8,5565,0.056,1.0
"r[54]",0.69,0.0044,0.34,0.23,0.64,1.3,5940,0.060,1.0
"r[55]",4.3,0.011,0.88,3.0,4.3,5.9,6475,0.065,1.0
"r[56]",0.83,0.0047,0.35,0.34,0.78,1.5,5626,0.057,1.0
"r[57]",0.32,0.0024,0.20,0.084,0.28,0.71,6851,0.069,1.00
"r[58]",1.0,0.0076,0.51,0.30,0.95,1.9,4494,0.045,1.0
"r[59]",0.96,0.0053,0.40,0.39,0.91,1.7,5925,0.060,1.0
"r[60]",0.95,0.0054,0.42,0.37,0.89,1.7,5845,0.059,1.0
"r[61]",0.46,0.0037,0.30,0.12,0.39,1.0,6434,0.065,1.0
"r[62]",1.7,0.0077,0.60,0.84,1.7,2.8,6129,0.062,1.00
"r[63]",0.38,0.0021,0.18,0.14,0.35,0.73,7281,0.073,1.00
"r[64]",0.65,0.0033,0.25,0.31,0.62,1.1,5482,0.055,1.00
"r[65]",0.49,0.0026,0.21,0.21,0.46,0.86,6428,0.065,1.00
"r[66]",0.38,0.0021,0.18,0.15,0.36,0.72,7259,0.073,1.0
"r[67]",0.64,0.0045,0.33,0.20,0.59,1.3,5267,0.053,1.00
"r[68]",1.0,0.0051,0.38,0.45,0.98,1.7,5706,0.057,1.00
"r[69]",1.0,0.0042,0.32,0.54,0.98,1.6,5853,0.059,1.00
"r[70]",0.80,0.0034,0.28,0.40,0.77,1.3,6946,0.070,1.0
"r[71]",0.39,0.0022,0.18,0.15,0.36,0.73,6921,0.070,1.00
"r[72]",0.33,0.0021,0.16,0.12,0.30,0.63,6262,0.063,1.0
"r[73]",0.82,0.0039,0.32,0.38,0.79,1.4,6690,0.067,1.00
"r[74]",1.1,0.0044,0.35,0.57,1.0,1.7,6472,0.065,1.0
"r[75]",0.46,0.0032,0.26,0.14,0.41,0.97,6839,0.069,1.00
"r[76]",5.2,0.012,0.98,3.8,5.2,7.0,6611,0.066,1.0
"r[77]",1.2,0.0075,0.52,0.40,1.1,2.1,4893,0.049,1.00
"r[78]",1.5,0.0080,0.56,0.65,1.4,2.5,4914,0.049,1.0
"r[79]",0.76,0.0034,0.27,0.38,0.73,1.3,6040,0.061,1.00
"r[80]",0.29,0.0019,0.15,0.095,0.26,0.56,6732,0.068,1.00
"r[81]",0.77,0.0057,0.42,0.22,0.71,1.6,5448,0.055,1.00
"r[82]",6.3,0.016,1.3,4.4,6.2,8.6,6206,0.062,1.0
"r[83]",1.7,0.0056,0.45,1.00,1.6,2.4,6443,0.065,1.00
"r[84]",1.9,0.0059,0.47,1.2,1.9,2.8,6532,0.066,1.00
"r[85]",0.27,0.0018,0.15,0.082,0.24,0.55,7161,0.072,1.00
"r[86]",1.1,0.0039,0.32,0.67,1.1,1.7,7013,0.070,1.00
"r[87]",0.75,0.0039,0.31,0.31,0.70,1.3,6356,0.064,1.0
"r[88]",0.59,0.0040,0.30,0.19,0.55,1.2,5661,0.057,1.00
"r[89]",1.3,0.0054,0.41,0.68,1.2,2.0,5846,0.059,1.0
"r[90]",1.3,0.0074,0.53,0.52,1.3,2.3,5096,0.051,1.0
"r[91]",0.65,0.0036,0.31,0.23,0.60,1.2,7042,0.071,1.00
"r[92]",0.41,0.0030,0.23,0.12,0.37,0.86,6144,0.062,1.00
"r[93]",0.30,0.0024,0.18,0.081,0.26,0.66,6040,0.061,1.00
"r[94]",3.3,0.0075,0.64,2.3,3.2,4.4,7398,0.074,1.0
"r[95]",0.95,0.0048,0.38,0.41,0.91,1.6,6112,0.061,1.0
"r[96]",1.3,0.0055,0.43,0.66,1.3,2.1,6052,0.061,1.00
"r[97]",2.2,0.0089,0.65,1.3,2.2,3.4,5326,0.054,1.00
"r[98]",2.4,0.0080,0.66,1.4,2.4,3.6,6864,0.069,1.00
"r[99]",1.1,0.0048,0.39,0.56,1.1,1.8,6523,0.066,1.0
"r[100]",1.9,0.0056,0.49,1.2,1.9,2.8,7869,0.079,1.00
"r[101]",0.52,0.0030,0.24,0.19,0.48,0.95,6487,0.065,1.00
"r[102]",0.78,0.0036,0.29,0.36,0.75,1.3,6366,0.064,1.0
"r[103]",2.6,0.0075,0.62,1.7,2.6,3.7,6898,0.069,1.00
"r[104]",0.52,0.0038,0.30,0.14,0.45,1.1,6150,0.062,1.0
"r[105]",1.5,0.0073,0.60,0.64,1.4,2.6,6767,0.068,1.00
"r[106]",1.0,0.0071,0.52,0.31,0.94,2.0,5386,0.054,1.00
"r[107]",0.88,0.0050,0.37,0.35,0.84,1.6,5538,0.056,1.0
"r[108]",3.6,0.0088,0.73,2.5,3.5,4.9,6789,0.068,1.00
"r[109]",0.46,0.0025,0.21,0.17,0.43,0.86,7196,0.072,1.00
"r[110]",0.64,0.0031,0.25,0.29,0.60,1.1,6437,0.065,1.0
"r[111]",1.2,0.0057,0.45,0.58,1.2,2.0,6162,0.062,1.00
"r[112]",0.99,0.0057,0.44,0.37,0.93,1.8,5923,0.060,1.00
"r[113]",0.45,0.0027,0.21,0.18,0.42,0.83,6189,0.062,1.0
"r[114]",0.52,0.0027,0.22,0.21,0.49,0.92,6876,0.069,1.0
"r[115]",2.3,0.013,0.88,0.99,2.3,3.9,4303,0.043,1.0
"r[116]",5.7,0.016,1.2,3.9,5.6,7.8,5321,0.053,1.00
"r[117]",2.8,0.014,0.95,1.4,2.7,4.5,4698,0.047,1.0
