name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"r[16]",0.91,0.0067,0.33,0.44,0.87,1.5,2413,0.023,1.00
"r[17]",5.0,0.016,0.89,3.6,5.0,6.6,2929,0.028,1.0
"r[18]",0.35,0.0039,0.22,0.094,0.31,0.78,3271,0.031,1.00
"r[19]",0.71,0.0079,0.39,0.20,0.64,1.4,2425,0.023,1.0
"r[20]",1.8,0.012,0.59,0.94,1.8,2.9,2285,0.022,1.00
"r[21]",0.58,0.0050,0.25,0.24,0.55,1.0,2498,0.024,1.0
"r[22]",0.40,0.0037,0.20,0.14,0.37,0.79,3038,0.029,1.0
"r[23]",2.9,0.012,0.64,1.9,2.9,4.0,2936,0.028,1.00
"r[24]",0.53,0.0054,0.30,0.14,0.47,1.1,3088,0.029,1.0
"r[25]",4.0,0.016,0.88,2.7,4.0,5.6,2865,0.027,1.0
"r[26]",0.67,0.0072,0.37,0.19,0.61,1.4,2647,0.025,1.0
"r[27]",1.0,0.011,0.55,0.29,0.96,2.0,2655,0.025,1.00
"r[28]",3.9,0.019,0.92,2.5,3.8,5.5,2343,0.022,1.0
"r[29]",0.80,0.0093,0.48,0.20,0.71,1.7,2636,0.025,1.0
"r[30]",1.3,0.013,0.64,0.36,1.2,2.5,2576,0.024,1.0
"r[31]",1.7,0.010,0.51,0.98,1.7,2.7,2609,0.025,1.00
"r[32]",1.9,0.010,0.53,1.1,1.8,2.8,2651,0.025,1.0
"r[33]",0.75,0.0058,0.29,0.34,0.72,1.3,2559,0.024,1.0
"r[34]",0.77,0.0056,0.29,0.36,0.73,1.3,2623,0.025,1.0
"r[35]",0.30,0.0032,0.18,0.085,0.27,0.64,3074,0.029,1.0
"r[36]",1.3,0.0083,0.43,0.69,1.2,2.0,2635,0.025,1.0
"r[37]",2.7,0.011,0.57,1.9,2.7,3.8,2615,0.025,1.0
"r[38]",0.67,0.0051,0.27,0.30,0.63,1.1,2667,0.025,1.0
"r[39]",1.9,0.0084,0.45,1.2,1.9,2.7,2819,0.027,1.00
"r[40]",0.36,0.0030,0.17,0.14,0.33,0.67,3108,0.029,1.0
"r[41]",0.24,0.0027,0.14,0.072,0.21,0.50,2726,0.026,1.0
"r[42]",0.45,0.0040,0.22,0.15,0.41,0.87,2954,0.028,1.0
"r[43]",2.3,0.0096,0.55,1.5,2.3,3.3,3230,0.031,1.00
"r[44]",1.7,0.0091,0.49,0.97,1.6,2.6,2866,0.027,1.0
"r[45]",2.1,0.0086,0.50,1.3,2.0,2.9,3376,0.032,1.00
"r[46]",0.65,0.0052,0.28,0.27,0.61,1.2,2905,0.028,1.0
"r[47]",2.0,0.0091,0.50,1.3,2.0,2.9,2940,0.028,1.0
"r[48]",1.1,0.0066,0.35,0.59,1.1,1.7,2860,0.027,1.0
"r[49]",1.0,0.0078,0.37,0.48,0.99,1.7,2315,0.022,1.00
"r[50]",0.63,0.0049,0.27,0.24,0.60,1.1,3104,0.029,1.0
"r[51]",0.34,0.0037,0.18,0.11,0.31,0.68,2329,0.022,1.0
"r[52]",0.70,0.0050,0.26,0.34,0.67,1.2,2707,0.026,1.00
"r[53]",1.1,0.0090,0.42,0.44,1.0,1.8,2181,0.021,1.00
"r[54]",0.76,0.0081,0.38,0.25,0.70,1.5,2139,0.020,1.0
"r[55]",5.5,0.024,1.1,3.8,5.4,7.5,2302,0.022,1.0
"r[56]",1.6,0.013,0.59,0.75,1.6,2.7,2145,0.020,1.0
"r[57]",1.3,0.012,0.58,0.45,1.2,2.3,2249,0.021,1.0
"r[58]",0.45,0.0048,0.25,0.13,0.40,0.94,2782,0.026,1.0
"r[59]",0.56,0.0051,0.28,0.19,0.52,1.1,2971,0.028,1.00
"r[60]",0.30,0.0034,0.18,0.082,0.26,0.64,2747,0.026,1.0
"r[61]",1.0,0.010,0.45,0.41,0.97,1.9,1882,0.018,1.0
"r[62]",3.7,0.018,0.92,2.3,3.6,5.3,2669,0.025,1.0
"r[63]",1.2,0.0073,0.38,0.70,1.2,1.9,2670,0.025,1.0
"r[64]",0.51,0.0041,0.24,0.19,0.47,0.97,3475,0.033,1.00
"r[65]",1.8,0.0088,0.44,1.1,1.8,2.6,2539,0.024,1.0
"r[66]",0.40,0.0035,0.20,0.14,0.37,0.78,3274,0.031,1.0
"r[67]",0.38,0.0040,0.23,0.099,0.33,0.81,3190,0.030,1.0
"r[68]",2.9,0.012,0.64,1.9,2.8,4.0,3009,0.029,1.0
"r[69]",0.38,0.0032,0.17,0.14,0.35,0.70,2961,0.028,1.0
"r[70]",0.64,0.0043,0.24,0.30,0.60,1.1,3084,0.029,1.0
"r[71]",1.5,0.0083,0.42,0.89,1.5,2.3,2530,0.024,1.0
"r[72]",0.62,0.0054,0.27,0.25,0.58,1.1,2485,0.024,1.00
"r[73]",1.5,0.0087,0.43,0.84,1.4,2.2,2422,0.023,1.0
"r[74]",0.44,0.0042,0.22,0.16,0.40,0.86,2707,0.026,1.0
"r[75]",0.60,0.0061,0.31,0.18,0.55,1.2,2658,0.025,1.0
"r[76]",2.6,0.012,0.63,1.7,2.6,3.8,2883,0.027,1.0
"r[77]",0.92,0.0083,0.38,0.36,0.88,1.6,2132,0.020,1.00
"r[78]",0.63,0.0073,0.33,0.20,0.58,1.2,2066,0.020,1.0
"r[79]",0.51,0.0041,0.22,0.20,0.48,0.91,2748,0.026,1.0
"r[80]",0.37,0.0038,0.19,0.12,0.33,0.74,2594,0.025,1.0
"r[81]",0.98,0.011,0.56,0.24,0.88,2.0,2612,0.025,1.00
"r[82]",8.1,0.029,1.6,5.7,7.9,11,2959,0.028,1.0
"r[83]",3.6,0.013,0.65,2.6,3.5,4.7,2369,0.022,1.0
"r[84]",0.30,0.0030,0.17,0.085,0.26,0.61,3207,0.030,1.0
"r[85]",2.1,0.0093,0.50,1.3,2.0,2.9,2850,0.027,1.0
"r[86]",1.5,0.0080,0.43,0.86,1.4,2.2,2831,0.027,1.0
"r[87]",0.42,0.0045,0.24,0.12,0.38,0.87,2779,0.026,1.0
"r[88]",0.38,0.0042,0.22,0.10,0.33,0.81,2824,0.027,1.00
"r[89]",5.0,0.020,1.1,3.4,4.9,6.9,2869,0.027,1.0
"r[90]",2.2,0.017,0.81,0.90,2.1,3.6,2321,0.022,1.0
"r[91]",0.61,0.0071,0.38,0.15,0.53,1.3,2943,0.028,1.0
"r[92]",0.46,0.0050,0.29,0.11,0.39,1.0,3455,0.033,1.0
"r[93]",0.53,0.0058,0.30,0.14,0.47,1.1,2587,0.025,1.00
"r[94]",1.4,0.0085,0.44,0.80,1.4,2.2,2681,0.025,1.0
"r[95]",0.77,0.0056,0.30,0.36,0.73,1.3,2859,0.027,1.0
"r[96]",0.67,0.0058,0.29,0.28,0.63,1.2,2417,0.023,1.0
"r[97]",0.88,0.0090,0.47,0.24,0.82,1.8,2779,0.026,1.00
"r[98]",4.4,0.021,0.98,3.0,4.3,6.1,2247,0.021,1.0
"r[99]",0.65,0.0057,0.27,0.28,0.62,1.1,2264,0.021,1.0
"r[100]",0.55,0.0050,0.25,0.22,0.52,1.0,2492,0.024,1.0
"r[101]",1.8,0.0091,0.49,1.1,1.8,2.7,2860,0.027,1.0
"r[102]",0.61,0.0054,0.29,0.20,0.57,1.1,2936,0.028,1.00
"r[103]",2.6,0.014,0.69,1.5,2.5,3.8,2423,0.023,1.0
"r[104]",0.51,0.0064,0.33,0.12,0.43,1.2,2763,0.026,1.00
"r[105]",6.6,0.026,1.4,4.6,6.5,9.1,2820,0.027,1.0
"r[106]",0.84,0.011,0.54,0.18,0.72,1.9,2417,0.023,1.0
"r[107]",2.0,0.0095,0.48,1.3,2.0,2.8,2489,0.024,1.0
"r[108]",0.45,0.0039,0.22,0.16,0.42,0.87,3166,0.030,1.0
"r[109]",0.41,0.0035,0.19,0.15,0.38,0.75,2793,0.026,1.0
"r[110]",0.30,0.0037,0.16,0.10,0.27,0.60,1785,0.017,1.0
"r[111]",1.1,0.0088,0.40,0.53,1.1,1.8,2060,0.020,1.0
"r[112]",1.3,0.0079,0.43,0.65,1.2,2.0,3022,0.029,1.0
"r[113]",0.86,0.0065,0.34,0.38,0.83,1.4,2673,0.025,1.0
"r[114]",1.1,0.0071,0.38,0.58,1.1,1.8,2804,0.027,1.0
"r[115]",6.0,0.023,1.1,4.3,5.9,7.9,2480,0.024,1.0
"r[116]",1.2,0.010,0.49,0.46,1.1,2.0,2345,0.022,1.0
"r[117]",1.2,0.012,0.58,0.37,1.1,2.2,2302,0.022,1.0
"r[118]",1.5,0.011,0.56,0.64,1.4,2.5,2544,0.024,1.0
"r[119]",2.1,0.013,0.68,1.1,2.1,3.3,2661,0.025,1.0
"r[120]",0.89,0.0093,0.49,0.24,0.82,1.8,2756,0.026,1.0
"r[121]",2.0,0.015,0.76,0.93,2.0,3.4,2541,0.024,1.0
"r[122]",1.8,0.017,0.81,0.66,1.8,3.3,2294,0.022,1.0
"r[123]",0.83,0.011,0.56,0.18,0.71,1.9,2436,0.023,1.0
"r[124]",7.2,0.034,1.6,4.9,7.1,10,2299,0.022,1.0
"r[125]",2.2,0.016,0.82,0.93,2.1,3.6,2602,0.025,1.0
"r[126]",0.42,0.0051,0.28,0.10,0.35,0.96,2989,0.028,1.00
"r[127]",0.25,0.0027,0.15,0.071,0.22,0.54,2933,0.028,1.0
"r[128]",1.0,0.0061,0.31,0.57,0.98,1.6,2603,0.025,1.0
"r[129]",0.72,0.0050,0.26,0.35,0.69,1.2,2791,0.026,1.0
"r[130]",0.94,0.0063,0.31,0.50,0.90,1.5,2512,0.024,1.0
"r[131]",1.1,0.0065,0.37,0.58,1.1,1.8,3129,0.030,1.0
"r[132]",1.9,0.0090,0.47,1.2,1.8,2.7,2780,0.026,1.0
"r[133]",2.3,0.014,0.65,1.3,2.2,3.4,2053,0.019,1.0
"r[134]",6.4,0.026,1.3,4.6,6.3,8.7,2389,0.023,1.00
"r[135]",7.9,0.027,1.4,5.8,7.8,10,2543,0.024,1.0
"r[136]",0.81,0.0070,0.39,0.25,0.76,1.5,3159,0.030,1.0
"r[137]",0.58,0.0064,0.36,0.14,0.50,1.3,3092,0.029,1.0
"r[138]",0.53,0.0068,0.35,0.11,0.46,1.2,2643,0.025,1.0
"r[139]",2.2,0.011,0.58,1.4,2.2,3.3,2952,0.028,1.0
"r[140]",0.34,0.0038,0.20,0.10,0.30,0.74,2678,0.025,1.0
"r[141]",1.2,0.0061,0.35,0.67,1.1,1.8,3270,0.031,1.0
"r[142]",0.63,0.0045,0.25,0.28,0.59,1.1,2971,0.028,1.0
"r[143]",0.71,0.0058,0.28,0.32,0.69,1.2,2215,0.021,1.0
"r[144]",0.63,0.0054,0.27,0.26,0.60,1.1,2426,0.023,1.0
"r[145]",2.5,0.010,0.57,1.7,2.5,3.5,3098,0.029,1.0
"r[146]",0.78,0.0056,0.30,0.35,0.75,1.3,2911,0.028,1.0
"r[147]",2.3,0.011,0.56,1.5,2.2,3.3,2580,0.024,1.0
"r[148]",0.80,0.0072,0.34,0.30,0.76,1.4,2220,0.021,1.0
"r[149]",1.1,0.0070,0.35,0.63,1.1,1.8,2451,0.023,1.00
"r[150]",0.42,0.0041,0.21,0.14,0.38,0.82,2729,0.026,1.0
"r[151]",1.7,0.0100,0.53,0.93,1.7,2.7,2852,0.027,1.0
"r[152]",0.99,0.0091,0.49,0.32,0.92,1.9,2841,0.027,1.0
"r[153]",4.3,0.017,0.92,2.9,4.2,5.9,2901,0.028,1.00
"r[154]",0.35,0.0039,0.21,0.097,0.31,0.76,2722,0.026,1.0
"r[155]",0.25,0.0032,0.16,0.065,0.22,0.56,2402,0.023,1.00
"r[156]",0.25,0.0029,0.16,0.068,0.21,0.55,2792,0.026,1.0
"r[157]",4.1,0.018,0.92,2.7,4.0,5.7,2642,0.025,1.0
"r[158]",2.0,0.015,0.69,1.0,2.0,3.3,2120,0.020,1.00
"r[159]",1.4,0.010,0.48,0.65,1.3,2.2,2251,0.021,1.0
"r[160]",1.3,0.010,0.46,0.61,1.3,2.1,2039,0.019,1.0
"r[161]",2.5,0.017,0.74,1.4,2.4,3.8,1965,0.019,1.0
"r[162]",2.3,0.018,0.85,1.1,2.2,3.8,2150,0.020,1.0
"r[163]",0.54,0.0041,0.22,0.23,0.51,0.94,2879,0.027,1.0
"r[164]",1.2,0.0060,0.34,0.70,1.2,1.8,3221,0.031,1.0
"r[165]",0.16,0.0018,0.094,0.047,0.14,0.34,2629,0.025,1.00
"r[166]",0.27,0.0024,0.13,0.10,0.25,0.52,2952,0.028,1.0
"r[167]",0.79,0.0057,0.29,0.38,0.75,1.3,2591,0.025,1.0
"r[168]",0.40,0.0041,0.21,0.12,0.36,0.79,2629,0.025,1.0
"r[169]",0.96,0.0071,0.38,0.42,0.91,1.7,2899,0.028,1.00
"r[170]",1.4,0.012,0.60,0.49,1.3,2.4,2321,0.022,1.00
"r[171]",3.6,0.016,0.78,2.4,3.5,5.0,2397,0.023,1.0
"r[172]",1.0,0.0085,0.48,0.34,0.95,1.9,3201,0.030,1.0
"r[173]",0.46,0.0037,0.20,0.20,0.43,0.84,2880,0.027,1.0
"r[174]",0.49,0.0037,0.20,0.22,0.47,0.86,2981,0.028,1.0
"r[175]",0.32,0.0031,0.18,0.10,0.28,0.66,3258,0.031,1.00
"r[176]",3.4,0.015,0.77,2.2,3.3,4.8,2489,0.024,1.0
"r[177]",5.0,0.019,0.87,3.7,5.0,6.6,2206,0.021,1.0
"r[178]",0.24,0.0026,0.14,0.074,0.22,0.51,2935,0.028,1.0
"r[179]",1.2,0.0064,0.35,0.67,1.1,1.8,2980,0.028,1.0
"r[180]",1.1,0.0080,0.35,0.66,1.1,1.8,1887,0.018,1.0
"r[181]",0.70,0.0052,0.27,0.33,0.67,1.2,2607,0.025,1.0
"r[182]",0.19,0.0021,0.11,0.052,0.16,0.41,2725,0.026,1.0
"r[183]",1.1,0.0069,0.34,0.58,1.0,1.7,2353,0.022,1.0
"r[184]",0.38,0.0034,0.20,0.12,0.34,0.76,3587,0.034,1.0
"r[185]",1.1,0.0074,0.36,0.54,1.0,1.7,2376,0.023,1.0
"r[186]",0.68,0.0066,0.33,0.24,0.63,1.3,2431,0.023,1.0
"r[187]",0.94,0.0067,0.35,0.45,0.89,1.6,2638,0.025,1.0
"r[188]",0.80,0.0062,0.33,0.35,0.76,1.4,2788,0.026,1.0
"r[189]",3.0,0.015,0.71,1.9,3.0,4.3,2218,0.021,1.0
"r[190]",0.94,0.0096,0.45,0.29,0.89,1.8,2193,0.021,1.0
"r[191]",0.74,0.010,0.44,0.16,0.66,1.6,1825,0.017,1.0
"r[192]",1.2,0.010,0.50,0.42,1.2,2.1,2317,0.022,1.0
"r[193]",9.7,0.052,2.1,6.7,9.4,14,1730,0.016,1.0
"r[194]",2.8,0.020,0.96,1.3,2.8,4.5,2285,0.022,1.0
"r[195]",3.2,0.012,0.64,2.3,3.2,4.4,2719,0.026,1.0
"r[196]",0.54,0.0045,0.23,0.23,0.51,0.97,2655,0.025,1.0
"r[197]",6.6,0.021,1.1,4.9,6.5,8.6,3005,0.029,1.0
"r[198]",0.60,0.0060,0.31,0.18,0.56,1.2,2739,0.026,1.0
"r[199]",0.97,0.0072,0.38,0.43,0.93,1.7,2723,0.026,1.0
"r[200]",0.28,0.0031,0.16,0.079,0.24,0.59,2834,0.027,1.0
"r[201]",0.36,0.0046,0.22,0.090,0.31,0.79,2385,0.023,1.0
"r[202]",1.0,0.015,0.68,0.21,0.86,2.4,2141,0.020,1.0
"r[203]",0.74,0.0061,0.31,0.30,0.70,1.3,2658,0.025,1.0
"r[204]",3.2,0.012,0.66,2.2,3.2,4.4,2909,0.028,1.0
"r[205]",0.44,0.0040,0.20,0.16,0.41,0.82,2646,0.025,1.0
"r[206]",2.1,0.010,0.48,1.4,2.1,3.0,2257,0.021,1.0
"r[207]",0.67,0.0055,0.29,0.27,0.63,1.2,2822,0.027,1.00
"r[208]",1.1,0.0074,0.40,0.52,1.1,1.8,2873,0.027,1.0
"r[209]",0.37,0.0039,0.19,0.13,0.34,0.74,2412,0.023,1.0
"r[210]",0.90,0.0056,0.30,0.47,0.86,1.4,2823,0.027,1.0
"r[211]",1.1,0.0064,0.34,0.63,1.1,1.7,2819,0.027,1.00
"r[212]",1.1,0.0078,0.35,0.64,1.1,1.8,2077,0.020,1.0
"r[213]",0.70,0.0059,0.31,0.28,0.66,1.3,2715,0.026,1.00
"r[214]",1.2,0.0076,0.38,0.66,1.2,1.9,2488,0.024,1.0
"r[215]",0.86,0.0076,0.40,0.31,0.82,1.6,2775,0.026,1.00
"r[216]",1.2,0.0084,0.43,0.53,1.1,1.9,2636,0.025,1.0
"r[217]",2.1,0.012,0.60,1.3,2.1,3.2,2305,0.022,1.0
"r[218]",1.2,0.0093,0.46,0.49,1.1,2.0,2448,0.023,1.0
"r[219]",1.0,0.0064,0.35,0.49,0.97,1.6,2915,0.028,1.00
"r[220]",1.2,0.0068,0.37,0.64,1.2,1.9,3030,0.029,1.0
"r[221]",2.8,0.018,0.89,1.4,2.7,4.4,2433,0.023,1.0
"r[222]",3.5,0.018,0.94,2.1,3.4,5.1,2669,0.025,1.0
"r[223]",4.0,0.020,0.99,2.6,3.9,5.8,2499,0.024,1.0
"r[224]",0.63,0.0057,0.33,0.20,0.57,1.2,3306,0.031,1.0
"r[225]",0.61,0.0056,0.29,0.21,0.57,1.1,2591,0.025,1.00
"r[226]",1.7,0.0086,0.46,0.98,1.6,2.5,2839,0.027,1.0
"r[227]",4.3,0.017,0.91,3.0,4.3,6.0,2951,0.028,1.0
"r[228]",1.4,0.011,0.56,0.55,1.3,2.4,2665,0.025,1.0
"r[229]",1.9,0.016,0.80,0.67,1.8,3.3,2383,0.023,1.0
"r[230]",1.5,0.015,0.70,0.47,1.4,2.8,2146,0.020,1.0
"r[231]",5.2,0.024,1.1,3.5,5.2,7.2,2274,0.022,1.00
"r[232]",0.45,0.0069,0.30,0.11,0.38,1.0,1851,0.018,1.0
"r[233]",0.25,0.0027,0.14,0.078,0.22,0.52,2702,0.026,1.00
"r[234]",0.40,0.0033,0.17,0.16,0.37,0.72,2731,0.026,1.0
"r[235]",0.82,0.0060,0.31,0.37,0.78,1.4,2742,0.026,1.0
"r[236]",0.55,0.0049,0.26,0.19,0.50,1.0,2865,0.027,1.0
"r[237]",3.4,0.014,0.70,2.4,3.4,4.7,2537,0.024,1.0
"r[238]",0.49,0.0052,0.27,0.15,0.45,1.0,2604,0.025,1.0
"r[239]",0.42,0.0047,0.23,0.13,0.38,0.85,2342,0.022,1.0
"r[240]",2.9,0.010,0.59,2.0,2.9,4.0,3243,0.031,1.00
"r[241]",0.72,0.0049,0.25,0.36,0.68,1.2,2535,0.024,1.0
"r[242]",0.37,0.0033,0.18,0.14,0.33,0.70,2944,0.028,1.00
"r[243]",0.72,0.0056,0.31,0.29,0.67,1.3,3077,0.029,1.0
"r[244]",0.85,0.0072,0.35,0.36,0.82,1.5,2353,0.022,1.0
"r[245]",2.4,0.011,0.58,1.6,2.4,3.4,2854,0.027,1.00
"r[246]",1.2,0.0078,0.42,0.60,1.2,2.0,2893,0.027,1.0
"r[247]",0.30,0.0035,0.18,0.083,0.26,0.64,2672,0.025,1.0
"r[248]",1.6,0.011,0.51,0.81,1.5,2.5,2205,0.021,1.00
"r[249]",0.32,0.0033,0.18,0.088,0.28,0.66,3220,0.031,1.0
"r[250]",0.68,0.0066,0.37,0.19,0.62,1.4,3058,0.029,1.00
"r[251]",1.4,0.0093,0.49,0.68,1.3,2.3,2766,0.026,1.00
"r[252]",0.91,0.0074,0.38,0.38,0.86,1.6,2718,0.026,1.0
"r[253]",0.75,0.0087,0.46,0.17,0.67,1.6,2718,0.026,1.0
"r[254]",0.80,0.0096,0.47,0.20,0.72,1.7,2359,0.022,1.0
"a",0.1,0.0,1.0,-1.0,-0.2,2.1,931.4,0.0,1.0
"b",1.0,0.0,0.6,0.3,0.9,2.1,1814.4,0.0,1.0
"h",2.6,0.0,0.8,1.4,2.6,3.8,877.1,0.0,1.0
"yR",-1.1,0.0,0.3,-1.6,-1.1,-0.5,2769.1,0.0,1.0
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (17968, 16633, 18628) seconds, 15 hours total
# Sampling took (26404, 53981, 25012) seconds, 29 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
