name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12857.2,0.274887,11.7623,-12877,-12856.9,-12838.4,1830.94,0.0250188,1.00043
"accept_stat__",0.844327,0.0059287,0.182919,0.5,0.894743,0.994291,951.919,0.0130074,1.0018
"stepsize__",0.19611,0.00869079,0.010652,0.182836,0.196581,0.208913,1.50225,2.05274e-05,9.26412e+12
"treedepth__",3.74983,0.0902266,1.16597,1,4,5,166.995,0.00228188,1.02164
"n_leapfrog__",18.9812,3.44421,9.5722,3,15,31,7.72402,0.000105544,1.11176
"divergent__",0.450333,0.0641426,0.497569,0,0,1,60.1746,0.000822251,1.02115
"energy__",12986.1,0.37557,16.3775,12959.5,12985.8,13013.5,1901.56,0.0259837,1.00069
"r[1]",0.28,0.0026,0.15,0.092,0.25,0.56,3265,0.045,1.00
"r[2]",0.25,0.0022,0.14,0.079,0.23,0.51,3917,0.054,1.0
"r[3]",0.38,0.0032,0.19,0.13,0.35,0.75,3472,0.047,1.0
"r[4]",0.29,0.0029,0.17,0.083,0.25,0.60,3465,0.047,1.0
"r[5]",3.0,0.014,0.81,1.8,3.0,4.4,3227,0.044,1.0
"r[6]",2.8,0.015,0.82,1.6,2.7,4.3,2930,0.040,1.0
"r[7]",0.66,0.0048,0.29,0.25,0.63,1.2,3628,0.050,1.00
"r[8]",1.2,0.0070,0.38,0.62,1.1,1.8,2942,0.040,1.0
"r[9]",1.2,0.0072,0.42,0.57,1.2,1.9,3397,0.046,1.00
"r[10]",1.7,0.0086,0.49,0.99,1.7,2.6,3224,0.044,1.0
"r[11]",1.8,0.010,0.56,1.0,1.8,2.8,2946,0.040,1.0
"r[12]",1.6,0.0085,0.51,0.83,1.5,2.5,3632,0.050,1.0
"r[13]",1.1,0.0095,0.51,0.33,0.99,2.0,2905,0.040,1.0
"r[14]",2.2,0.015,0.79,1.1,2.1,3.6,2701,0.037,1.0
"r[15]",1.9,0.0082,0.50,1.1,1.8,2.7,3814,0.052,1.0
"r[16]",2.5,0.012,0.61,1.6,2.5,3.6,2665,0.036,1.0
"r[17]",0.64,0.0042,0.25,0.29,0.61,1.1,3545,0.048,1.00
"r[18]",0.78,0.0054,0.30,0.36,0.74,1.3,2984,0.041,1.0
"r[19]",0.99,0.0069,0.38,0.44,0.94,1.7,3032,0.041,1.0
"r[20]",1.1,0.0068,0.41,0.49,1.0,1.8,3572,0.049,1.0
"r[21]",0.32,0.0027,0.17,0.099,0.29,0.65,4162,0.057,1.00
"r[22]",1.3,0.0066,0.36,0.80,1.3,2.0,3004,0.041,1.00
"r[23]",1.8,0.0080,0.46,1.1,1.7,2.6,3271,0.045,1.0
"r[24]",0.86,0.0051,0.30,0.42,0.82,1.4,3619,0.049,1.0
"r[25]",0.54,0.0041,0.26,0.19,0.50,1.0,3969,0.054,1.0
"r[26]",0.99,0.0056,0.34,0.49,0.95,1.6,3588,0.049,1.00
"r[27]",0.71,0.0055,0.35,0.25,0.66,1.4,4088,0.056,1.00
"r[28]",1.3,0.0087,0.46,0.61,1.2,2.1,2806,0.038,1.0
"r[29]",1.7,0.010,0.60,0.79,1.6,2.7,3606,0.049,1.0
"r[30]",1.3,0.010,0.59,0.48,1.2,2.4,3288,0.045,1.0
"r[31]",0.36,0.0029,0.17,0.14,0.34,0.68,3375,0.046,1.0
"r[32]",0.17,0.0018,0.11,0.050,0.15,0.38,3276,0.045,1.0
"r[33]",0.86,0.0050,0.28,0.46,0.83,1.4,3129,0.043,1.0
"r[34]",0.29,0.0024,0.15,0.097,0.26,0.57,3756,0.051,1.0
"r[35]",0.74,0.0045,0.27,0.36,0.70,1.2,3521,0.048,1.0
"r[36]",0.30,0.0029,0.16,0.10,0.27,0.60,2980,0.041,1.0
"r[37]",1.0,0.0051,0.31,0.58,0.99,1.6,3563,0.049,1.0
"r[38]",0.59,0.0039,0.21,0.30,0.56,0.96,2788,0.038,1.0
"r[39]",0.62,0.0042,0.25,0.26,0.59,1.1,3522,0.048,1.00
"r[40]",1.6,0.0070,0.41,0.97,1.5,2.3,3419,0.047,1.00
"r[41]",1.0,0.0052,0.33,0.52,0.98,1.6,4192,0.057,1.0
"r[42]",0.49,0.0040,0.23,0.19,0.46,0.91,3105,0.042,1.00
"r[43]",0.27,0.0028,0.17,0.074,0.24,0.60,3597,0.049,1.0
"r[44]",0.72,0.0048,0.29,0.31,0.69,1.2,3570,0.049,1.0
"r[45]",1.5,0.0062,0.39,0.88,1.4,2.1,3973,0.054,1.0
"r[46]",0.45,0.0036,0.22,0.16,0.41,0.86,3684,0.050,1.0
"r[47]",6.2,0.019,1.1,4.5,6.1,8.0,3344,0.046,1.0
"r[48]",0.44,0.0045,0.28,0.11,0.38,0.97,3782,0.052,1.0
"r[49]",2.4,0.011,0.64,1.5,2.4,3.6,3277,0.045,1.0
"r[50]",0.66,0.0066,0.35,0.22,0.60,1.3,2710,0.037,1.00
"r[51]",1.9,0.0080,0.51,1.2,1.9,2.8,4009,0.055,1.0
"r[52]",2.1,0.0088,0.53,1.3,2.0,3.0,3582,0.049,1.0
"r[53]",0.58,0.0037,0.23,0.25,0.54,1.0,4018,0.055,1.00
"r[54]",0.47,0.0036,0.22,0.18,0.44,0.88,3710,0.051,1.00
"r[55]",1.4,0.0091,0.48,0.71,1.3,2.3,2799,0.038,1.0
"r[56]",0.43,0.0041,0.25,0.12,0.37,0.90,3686,0.050,1.0
"r[57]",2.7,0.014,0.82,1.5,2.7,4.2,3270,0.045,1.0
"r[58]",1.5,0.012,0.64,0.57,1.4,2.6,2931,0.040,1.0
"r[59]",1.6,0.016,0.83,0.44,1.5,3.1,2715,0.037,1.0
"r[60]",6.7,0.026,1.4,4.6,6.6,9.3,3086,0.042,1.0
"r[61]",1.7,0.017,0.88,0.47,1.6,3.3,2766,0.038,1.0
"r[62]",0.64,0.0063,0.37,0.17,0.57,1.3,3529,0.048,1.0
"r[63]",9.1,0.027,1.6,6.7,8.9,12,3662,0.050,1.0
"r[64]",0.48,0.0040,0.25,0.14,0.44,0.94,3812,0.052,1.0
"r[65]",0.73,0.0043,0.26,0.36,0.70,1.2,3734,0.051,1.0
"r[66]",0.56,0.0039,0.24,0.23,0.52,1.00,3774,0.052,1.00
"r[67]",0.93,0.0065,0.38,0.38,0.88,1.6,3487,0.048,1.0
"r[68]",0.60,0.0056,0.35,0.16,0.54,1.3,3858,0.053,1.00
"r[69]",3.2,0.012,0.65,2.3,3.2,4.4,2909,0.040,1.0
"r[70]",0.40,0.0034,0.20,0.14,0.37,0.77,3428,0.047,1.0
"r[71]",0.19,0.0023,0.12,0.054,0.16,0.41,2476,0.034,1.0
"r[72]",0.35,0.0025,0.16,0.14,0.32,0.64,3904,0.053,1.0
"r[73]",0.64,0.0048,0.26,0.28,0.60,1.1,2925,0.040,1.0
"r[74]",0.27,0.0025,0.16,0.077,0.24,0.58,4251,0.058,1.00
"r[75]",2.2,0.013,0.73,1.1,2.1,3.4,2912,0.040,1.0
"r[76]",4.1,0.022,1.0,2.6,4.0,5.9,2062,0.028,1.0
"r[77]",2.1,0.0092,0.52,1.3,2.1,3.1,3260,0.045,1.0
"r[78]",1.2,0.0060,0.39,0.64,1.2,1.9,4169,0.057,1.00
"r[79]",7.7,0.022,1.4,5.7,7.6,10,3810,0.052,1.0
"r[80]",1.0,0.0083,0.41,0.38,0.98,1.7,2463,0.034,1.00
"r[81]",0.78,0.0082,0.42,0.21,0.72,1.6,2620,0.036,1.0
"r[82]",1.2,0.0070,0.42,0.60,1.2,2.0,3510,0.048,1.0
"r[83]",1.3,0.0078,0.42,0.62,1.2,2.0,2907,0.040,1.0
"r[84]",6.3,0.023,1.2,4.6,6.2,8.4,2541,0.035,1.0
"r[85]",1.1,0.0062,0.33,0.64,1.1,1.7,2894,0.040,1.00
"r[86]",0.31,0.0028,0.16,0.10,0.29,0.60,3185,0.044,1.00
"r[87]",0.61,0.0046,0.27,0.25,0.58,1.1,3462,0.047,1.0
"r[88]",0.53,0.0057,0.30,0.14,0.48,1.1,2808,0.038,1.0
"r[89]",0.71,0.0050,0.30,0.28,0.67,1.3,3538,0.048,1.0
"r[90]",0.35,0.0036,0.21,0.10,0.31,0.75,3331,0.046,1.0
"r[91]",0.53,0.0052,0.31,0.13,0.47,1.1,3618,0.049,1.0
"r[92]",2.4,0.015,0.77,1.3,2.4,3.8,2590,0.035,1.0
"r[93]",0.60,0.0040,0.25,0.25,0.57,1.1,3942,0.054,1.0
"r[94]",0.83,0.0047,0.29,0.40,0.80,1.3,3696,0.051,1.0
"r[95]",0.56,0.0059,0.32,0.15,0.50,1.2,3075,0.042,1.0
"r[96]",7.8,0.024,1.4,5.7,7.7,10,3683,0.050,1.0
"r[97]",1.3,0.0092,0.49,0.57,1.3,2.2,2823,0.039,1.00
"r[98]",1.1,0.0066,0.42,0.54,1.1,1.9,3942,0.054,1.0
"r[99]",3.2,0.010,0.60,2.2,3.1,4.2,3315,0.045,1.0
"r[100]",0.32,0.0037,0.18,0.095,0.28,0.66,2428,0.033,1.0
"r[101]",1.7,0.0072,0.43,1.1,1.7,2.5,3590,0.049,1.0
"r[102]",1.3,0.0058,0.37,0.73,1.2,1.9,4009,0.055,1.0
"r[103]",0.38,0.0033,0.20,0.12,0.34,0.78,3740,0.051,1.0
"r[104]",0.40,0.0031,0.20,0.14,0.36,0.76,4172,0.057,1.0
"r[105]",1.7,0.0090,0.53,0.91,1.6,2.6,3450,0.047,1.00
"r[106]",1.3,0.0085,0.49,0.59,1.2,2.2,3252,0.044,1.0
"r[107]",1.2,0.0061,0.38,0.67,1.2,1.9,3778,0.052,1.00
"r[108]",1.4,0.0064,0.39,0.82,1.4,2.1,3672,0.050,1.0
"r[109]",0.79,0.0044,0.26,0.42,0.76,1.3,3439,0.047,1.0
"r[110]",0.80,0.0045,0.27,0.41,0.77,1.3,3580,0.049,1.00
"r[111]",0.43,0.0035,0.20,0.15,0.40,0.80,3346,0.046,1.00
"r[112]",0.91,0.0054,0.31,0.45,0.88,1.5,3398,0.046,1.0
"r[113]",0.56,0.0041,0.24,0.23,0.53,1.0,3427,0.047,1.00
"r[114]",0.95,0.0050,0.31,0.51,0.92,1.5,3825,0.052,1.00
"r[115]",0.36,0.0030,0.16,0.14,0.33,0.66,2772,0.038,1.0
"r[116]",1.4,0.0073,0.40,0.84,1.4,2.1,2965,0.041,1.0
"r[117]",1.8,0.0088,0.50,1.1,1.7,2.7,3315,0.045,1.0
"r[118]",1.4,0.0075,0.42,0.75,1.4,2.1,3140,0.043,1.0
"r[119]",0.42,0.0034,0.21,0.14,0.39,0.81,3733,0.051,1.0
"r[120]",0.41,0.0038,0.22,0.13,0.36,0.82,3390,0.046,1.00
"r[121]",1.3,0.0084,0.49,0.60,1.2,2.2,3373,0.046,1.0
"r[122]",2.4,0.012,0.66,1.4,2.3,3.6,2933,0.040,1.0
"r[123]",0.57,0.0059,0.33,0.15,0.50,1.2,3208,0.044,1.0
"r[124]",2.3,0.010,0.65,1.4,2.3,3.5,3967,0.054,1.0
"r[125]",1.8,0.012,0.65,0.86,1.7,3.0,2924,0.040,1.0
"r[126]",0.60,0.0055,0.37,0.15,0.53,1.3,4513,0.062,1.0
"r[127]",2.5,0.011,0.61,1.6,2.4,3.6,2948,0.040,1.0
"r[128]",0.68,0.0053,0.33,0.22,0.64,1.3,4009,0.055,1.0
"r[129]",0.30,0.0023,0.15,0.11,0.27,0.57,3898,0.053,1.00
"r[130]",0.22,0.0019,0.12,0.072,0.20,0.44,3617,0.049,1.00
"r[131]",1.2,0.0073,0.43,0.54,1.1,1.9,3456,0.047,1.0
"r[132]",3.1,0.013,0.74,2.0,3.0,4.4,3334,0.046,1.0
"r[133]",0.95,0.0051,0.29,0.52,0.92,1.5,3226,0.044,1.0
"r[134]",1.3,0.0062,0.35,0.77,1.2,1.9,3252,0.044,1.0
"r[135]",0.42,0.0035,0.20,0.14,0.39,0.80,3261,0.045,1.00
"r[136]",11,0.039,2.1,8.0,11,15,2826,0.039,1.0
"r[137]",0.36,0.0037,0.21,0.10,0.32,0.75,3087,0.042,1.00
"r[138]",0.46,0.0038,0.22,0.16,0.42,0.87,3307,0.045,1.0
"r[139]",0.41,0.0039,0.22,0.12,0.37,0.83,3352,0.046,1.00
"r[140]",0.85,0.0069,0.37,0.31,0.81,1.5,2892,0.040,1.0
"r[141]",1.5,0.0077,0.46,0.84,1.5,2.3,3553,0.049,1.0
"r[142]",3.5,0.013,0.73,2.4,3.5,4.8,3109,0.042,1.0
"r[143]",0.49,0.0032,0.20,0.21,0.46,0.86,3959,0.054,1.0
"r[144]",1.1,0.0053,0.32,0.62,1.0,1.7,3661,0.050,1.0
"r[145]",0.96,0.0079,0.39,0.42,0.91,1.7,2479,0.034,1.0
"r[146]",0.46,0.0046,0.27,0.13,0.41,0.98,3443,0.047,1.0
"r[147]",0.59,0.0061,0.37,0.14,0.52,1.3,3616,0.049,1.0
"r[148]",6.5,0.021,1.2,4.7,6.4,8.6,3285,0.045,1.00
"r[149]",1.2,0.0074,0.46,0.49,1.1,2.0,3912,0.053,1.0
"r[150]",3.5,0.013,0.74,2.4,3.5,4.8,3418,0.047,1.0
"r[151]",1.1,0.0099,0.50,0.36,1.0,2.0,2592,0.035,1.00
"r[152]",2.9,0.016,0.76,1.7,2.8,4.2,2415,0.033,1.0
"r[153]",1.1,0.0084,0.49,0.39,0.99,2.0,3396,0.046,1.00
"r[154]",1.9,0.012,0.63,1.0,1.9,3.0,2576,0.035,1.00
"r[155]",1.3,0.0091,0.54,0.57,1.3,2.3,3553,0.049,1.00
"r[156]",0.71,0.0060,0.35,0.24,0.66,1.4,3369,0.046,1.00
"r[157]",1.9,0.0080,0.45,1.2,1.8,2.7,3158,0.043,1.0
"r[158]",0.48,0.0043,0.24,0.17,0.44,0.93,3085,0.042,1.0
"r[159]",0.22,0.0019,0.12,0.070,0.19,0.45,4095,0.056,1.00
"r[160]",0.70,0.0042,0.25,0.35,0.67,1.2,3512,0.048,1.00
"r[161]",2.3,0.0097,0.53,1.5,2.3,3.2,2962,0.040,1.00
"r[162]",0.92,0.0058,0.35,0.43,0.88,1.5,3568,0.049,1.00
"r[163]",2.4,0.010,0.56,1.5,2.3,3.3,2976,0.041,1.00
"r[164]",0.93,0.0054,0.30,0.50,0.89,1.5,3123,0.043,1.00
"r[165]",3.7,0.014,0.75,2.6,3.6,5.0,3046,0.042,1.0
"r[166]",0.56,0.0059,0.31,0.16,0.50,1.2,2833,0.039,1.0
"r[167]",2.0,0.0087,0.52,1.2,2.0,2.9,3552,0.049,1.0
"r[168]",0.54,0.0047,0.27,0.18,0.51,1.0,3226,0.044,1.0
"r[169]",0.57,0.0044,0.26,0.21,0.53,1.1,3559,0.049,1.0
"r[170]",0.44,0.0041,0.23,0.13,0.40,0.87,3230,0.044,1.0
"r[171]",1.9,0.014,0.67,0.89,1.9,3.1,2423,0.033,1.0
"r[172]",1.4,0.012,0.60,0.47,1.3,2.4,2599,0.036,1.0
"r[173]",2.5,0.010,0.57,1.7,2.5,3.6,3123,0.043,1.0
"r[174]",0.82,0.0060,0.35,0.33,0.78,1.5,3400,0.046,1.0
"r[175]",1.5,0.0092,0.53,0.71,1.5,2.4,3326,0.045,1.0
"r[176]",6.5,0.021,1.3,4.6,6.4,8.8,3882,0.053,1.0
"r[177]",1.2,0.010,0.52,0.45,1.2,2.1,2419,0.033,1.0
"r[178]",5.4,0.018,1.1,3.8,5.3,7.3,3296,0.045,1.0
"r[179]",0.96,0.0063,0.35,0.44,0.92,1.6,3002,0.041,1.0
"r[180]",4.7,0.016,0.94,3.3,4.7,6.4,3399,0.046,1.0
"r[181]",1.1,0.0081,0.43,0.47,1.0,1.9,2815,0.038,1.0
"r[182]",2.1,0.013,0.70,1.0,2.0,3.3,2893,0.040,1.0
"r[183]",0.65,0.0073,0.33,0.21,0.60,1.3,2100,0.029,1.0
"r[184]",0.64,0.0066,0.40,0.16,0.56,1.4,3595,0.049,1.00
"r[185]",0.48,0.0038,0.26,0.16,0.44,0.97,4448,0.061,1.0
"r[186]",0.60,0.0045,0.27,0.23,0.56,1.1,3556,0.049,1.0
"r[187]",1.2,0.0072,0.42,0.57,1.1,1.9,3392,0.046,1.00
"r[188]",1.3,0.0079,0.47,0.63,1.3,2.2,3521,0.048,1.0
"r[189]",2.3,0.0082,0.50,1.5,2.2,3.1,3704,0.051,1.0
"r[190]",0.38,0.0036,0.21,0.11,0.34,0.79,3403,0.047,1.0
"r[191]",0.94,0.010,0.55,0.22,0.85,2.0,2752,0.038,1.0
"r[192]",2.2,0.014,0.70,1.1,2.2,3.4,2573,0.035,1.0
"r[193]",9.0,0.030,1.7,6.5,8.9,12,3360,0.046,1.0
"r[194]",0.76,0.0073,0.42,0.20,0.70,1.5,3270,0.045,1.0
"r[195]",6.7,0.066,2.7,2.1,6.8,11,1744,0.024,1.0
"r[196]",19,0.13,6.6,12,18,31,2635,0.036,1.0
"r[197]",1.0,0.0073,0.46,0.36,0.97,1.8,3875,0.053,1.0
"r[198]",3.4,0.013,0.73,2.3,3.3,4.7,3116,0.043,1.0
"r[199]",0.81,0.0091,0.48,0.20,0.72,1.7,2772,0.038,1.0
"r[200]",3.4,0.063,2.6,0.41,2.7,8.4,1651,0.023,1.0
"r[201]",1.6,0.013,0.69,0.60,1.5,2.9,2991,0.041,1.0
"r[202]",0.67,0.0071,0.40,0.16,0.60,1.4,3089,0.042,1.0
"r[203]",0.32,0.0032,0.18,0.088,0.28,0.66,3320,0.045,1.0
"r[204]",1.3,0.0067,0.37,0.76,1.3,2.0,3067,0.042,1.0
"r[205]",1.2,0.0088,0.46,0.48,1.1,2.0,2711,0.037,1.00
"r[206]",0.85,0.0076,0.42,0.27,0.80,1.6,2990,0.041,1.0
"r[207]",7.9,0.027,1.6,5.7,7.8,11,3418,0.047,1.0
"r[208]",2.5,0.010,0.64,1.6,2.5,3.7,3987,0.054,1.00
"r[209]",0.51,0.0045,0.26,0.17,0.46,0.99,3375,0.046,1.0
"r[210]",1.8,0.0073,0.45,1.1,1.8,2.6,3802,0.052,1.00
"r[211]",0.44,0.0037,0.22,0.14,0.40,0.85,3754,0.051,1.00
"r[212]",1.2,0.0064,0.36,0.72,1.2,1.9,3186,0.044,1.0
"r[213]",1.3,0.0097,0.56,0.47,1.2,2.3,3299,0.045,1.0
"r[214]",2.1,0.012,0.67,1.1,2.0,3.2,3165,0.043,1.00
"r[215]",4.7,0.018,1.1,3.1,4.6,6.6,3312,0.045,1.0
"r[216]",0.29,0.0036,0.18,0.083,0.25,0.64,2441,0.033,1.0
"r[217]",0.50,0.0047,0.30,0.13,0.44,1.1,4064,0.056,1.0
"r[218]",1.8,0.0090,0.57,0.93,1.7,2.8,3957,0.054,1.00
"r[219]",0.85,0.0049,0.27,0.46,0.82,1.3,3066,0.042,1.0
"r[220]",0.42,0.0032,0.18,0.17,0.39,0.76,3380,0.046,1.0
"r[221]",0.69,0.0040,0.25,0.34,0.66,1.1,3823,0.052,1.0
"r[222]",0.94,0.0049,0.30,0.51,0.91,1.5,3637,0.050,1.0
"r[223]",0.24,0.0023,0.14,0.073,0.21,0.52,3860,0.053,1.0
"r[224]",0.30,0.0025,0.15,0.11,0.28,0.59,3809,0.052,1.00
"r[225]",7.3,0.026,1.4,5.2,7.2,9.9,3019,0.041,1.0
"r[226]",2.6,0.014,0.79,1.4,2.5,4.0,3267,0.045,1.0
"r[227]",0.99,0.0059,0.36,0.46,0.95,1.6,3791,0.052,1.0
"r[228]",0.84,0.0052,0.33,0.38,0.80,1.4,3919,0.054,1.0
"r[229]",1.1,0.011,0.57,0.33,1.1,2.2,2573,0.035,1.0
"r[230]",0.83,0.011,0.53,0.19,0.72,1.9,2431,0.033,1.0
"r[231]",5.7,0.022,1.2,3.9,5.6,8.0,3217,0.044,1.0
"r[232]",1.1,0.0090,0.52,0.37,1.1,2.1,3377,0.046,1.0
"r[233]",1.8,0.0071,0.44,1.2,1.8,2.6,3846,0.053,1.0
"r[234]",0.65,0.0044,0.26,0.28,0.62,1.1,3616,0.049,1.00
"r[235]",1.9,0.0078,0.48,1.2,1.8,2.7,3733,0.051,1.00
"r[236]",1.6,0.0070,0.43,0.97,1.6,2.4,3757,0.051,1.0
"r[237]",1.1,0.0066,0.40,0.56,1.1,1.9,3765,0.051,1.0
"r[238]",0.44,0.0037,0.24,0.13,0.40,0.88,3970,0.054,1.0
"r[239]",1.6,0.0071,0.44,0.98,1.6,2.4,3907,0.053,1.0
"r[240]",1.1,0.0064,0.35,0.55,1.0,1.7,3027,0.041,1.0
"r[241]",2.6,0.010,0.60,1.7,2.6,3.7,3369,0.046,1.0
"r[242]",2.9,0.010,0.63,2.0,2.9,4.0,3779,0.052,1.0
"r[243]",0.45,0.0037,0.24,0.13,0.41,0.90,4429,0.061,1.0
"r[244]",0.33,0.0035,0.20,0.090,0.29,0.71,3165,0.043,1.0
"r[245]",1.3,0.0079,0.45,0.63,1.2,2.1,3274,0.045,1.0
"r[246]",0.76,0.0064,0.36,0.27,0.71,1.4,3179,0.043,1.0
"r[247]",2.2,0.012,0.62,1.2,2.1,3.3,2849,0.039,1.00
"r[248]",1.1,0.0092,0.53,0.40,1.1,2.1,3394,0.046,1.0
"r[249]",1.1,0.0070,0.45,0.43,1.0,1.9,4121,0.056,1.0
"r[250]",0.56,0.0048,0.29,0.18,0.51,1.1,3588,0.049,1.0
"r[251]",0.33,0.0038,0.21,0.085,0.28,0.75,3232,0.044,1.00
"r[252]",1.2,0.0088,0.46,0.52,1.1,2.0,2801,0.038,1.0
"r[253]",1.4,0.017,0.85,0.25,1.3,3.0,2628,0.036,1.0
"r[254]",1.4,0.017,0.83,0.27,1.3,2.9,2489,0.034,1.0
"a",-0.6,0.0,0.8,-1.6,-0.7,0.8,898.9,0.0,1.0
"b",-2.1,0.0,0.7,-3.4,-2.0,-1.2,1415.0,0.0,1.0
"h",2.5,0.0,0.7,1.5,2.5,3.8,853.4,0.0,1.0
"yR",0.5,0.0,0.3,0.0,0.5,0.9,3220.1,0.0,1.0
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (16739, 17734, 17410) seconds, 14 hours total
# Sampling took (17065, 26393, 29725) seconds, 20 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
