name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12861.3,0.260553,11.4661,-12880.9,-12861,-12842.6,1936.58,0.0227533,1.00094
"accept_stat__",0.896761,0.0231755,0.13782,0.667041,0.936587,0.998543,35.3647,0.000415508,1.03358
"stepsize__",0.178203,0.0247155,0.030293,0.138563,0.18396,0.212086,1.50225,1.76503e-05,3.40064e+13
"treedepth__",4.2135,0.33187,0.993017,2,4,5,8.95319,0.000105193,1.09248
"n_leapfrog__",22.3705,5.33032,9.25195,6,27,31,3.01273,3.53972e-05,1.36314
"divergent__",0.245667,0.0524252,0.430518,0,0,1,67.4375,0.000792338,1.01987
"energy__",12990.4,0.370725,16.0721,12964.2,12990.2,13017.2,1879.49,0.0220825,1.00151
"r[1]",0.67,0.0034,0.25,0.31,0.64,1.1,5637,0.066,1.0
"r[2]",0.38,0.0026,0.19,0.13,0.35,0.72,5488,0.064,1.0
"r[3]",1.7,0.0063,0.47,0.98,1.7,2.5,5622,0.066,1.00
"r[4]",1.4,0.0063,0.45,0.78,1.4,2.3,5167,0.061,1.0
"r[5]",1.6,0.0066,0.49,0.83,1.5,2.4,5621,0.066,1.00
"r[6]",0.45,0.0038,0.26,0.12,0.39,0.95,4757,0.056,1.0
"r[7]",0.29,0.0023,0.16,0.089,0.26,0.61,4935,0.058,1.0
"r[8]",0.89,0.0039,0.30,0.47,0.86,1.4,5734,0.067,1.0
"r[9]",0.60,0.0044,0.33,0.16,0.54,1.2,5521,0.065,1.0
"r[10]",3.5,0.0095,0.72,2.4,3.4,4.7,5707,0.067,1.0
"r[11]",2.5,0.012,0.75,1.4,2.4,3.8,4264,0.050,1.00
"r[12]",1.9,0.0098,0.64,0.99,1.9,3.1,4216,0.050,1.00
"r[13]",1.5,0.011,0.74,0.51,1.4,2.9,4303,0.051,1.00
"r[14]",4.0,0.016,1.0,2.5,3.9,5.7,4194,0.049,1.0
"r[15]",1.9,0.0064,0.47,1.2,1.9,2.7,5515,0.065,1.00
"r[16]",0.80,0.0046,0.32,0.35,0.76,1.4,4870,0.057,1.00
"r[17]",1.9,0.0061,0.47,1.2,1.8,2.7,5956,0.070,1.0
"r[18]",0.56,0.0038,0.26,0.20,0.52,1.0,4700,0.055,1.0
"r[19]",0.99,0.0049,0.37,0.46,0.94,1.6,5593,0.066,1.00
"r[20]",0.77,0.0048,0.32,0.31,0.73,1.3,4464,0.052,1.00
"r[21]",0.40,0.0031,0.22,0.12,0.36,0.81,5126,0.060,1.0
"r[22]",2.4,0.0069,0.52,1.6,2.3,3.3,5768,0.068,1.00
"r[23]",2.9,0.0088,0.62,2.0,2.9,4.0,4951,0.058,1.0
"r[24]",0.43,0.0033,0.24,0.13,0.39,0.88,5067,0.060,1.00
"r[25]",0.87,0.0061,0.39,0.32,0.82,1.6,4066,0.048,1.00
"r[26]",1.5,0.0063,0.47,0.75,1.4,2.3,5504,0.065,1.00
"r[27]",2.1,0.0077,0.58,1.2,2.0,3.1,5570,0.065,1.00
