name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12992,0.249968,11.3879,-13010.8,-12991.8,-12973.9,2075.49,0.0186205,1.00217
"accept_stat__",0.89552,0.00435432,0.154752,0.591751,0.946731,0.998466,1263.08,0.0113319,1.00437
"stepsize__",0.147498,0.00938329,0.0115008,0.135652,0.143771,0.163071,1.50225,1.34776e-05,1.05002e+13
"treedepth__",4.72767,0.0258038,0.804742,3,5,5,972.625,0.00872601,1.00262
"n_leapfrog__",28.8173,0.196717,6.43458,10,31,31,1069.93,0.009599,1.00168
"divergent__",0.139,0.00850283,0.345975,0,0,1,1655.63,0.0148537,1.00085
"energy__",13120.7,0.345123,16.1251,13094.8,13120.2,13147.5,2183.01,0.0195851,1.0025
"r[1]",0.55,0.0034,0.27,0.18,0.51,1.1,6602,0.059,1.0
"r[2]",1.9,0.0056,0.48,1.2,1.8,2.8,7370,0.066,1.00
"r[3]",0.49,0.0029,0.21,0.19,0.46,0.88,5279,0.047,1.00
"r[4]",0.50,0.0026,0.21,0.21,0.47,0.88,6876,0.062,1.00
"r[5]",1.0,0.0047,0.39,0.46,0.98,1.7,6976,0.063,1.00
"r[6]",3.0,0.0096,0.70,2.0,3.0,4.3,5372,0.048,1.0
"r[7]",3.4,0.015,1.1,1.8,3.4,5.3,5055,0.045,1.00
"r[8]",2.9,0.015,1.0,1.3,2.8,4.7,4352,0.039,1.00
"r[9]",0.86,0.0032,0.31,0.41,0.82,1.4,9257,0.083,1.00
"r[10]",2.0,0.0056,0.49,1.3,2.0,2.9,7741,0.069,1.00
"r[11]",0.95,0.0048,0.41,0.37,0.90,1.7,7210,0.065,1.00
"r[12]",5.3,0.016,1.3,3.4,5.2,7.6,6382,0.057,1.00
"r[13]",0.50,0.0037,0.29,0.13,0.44,1.1,6133,0.055,1.00
"r[14]",0.97,0.0049,0.39,0.41,0.93,1.7,6451,0.058,1.00
"r[15]",0.78,0.0035,0.32,0.32,0.75,1.4,8442,0.076,1.00
"r[16]",4.2,0.0099,0.79,3.0,4.1,5.6,6374,0.057,1.00
"r[17]",1.1,0.0045,0.37,0.59,1.1,1.8,6803,0.061,1.0
"r[18]",1.5,0.0047,0.42,0.85,1.4,2.2,7965,0.071,1.0
"r[19]",1.4,0.0053,0.46,0.76,1.4,2.2,7525,0.068,1.00
"r[20]",0.45,0.0030,0.26,0.13,0.40,0.96,7245,0.065,1.00
"r[21]",1.3,0.0043,0.37,0.75,1.3,2.0,7480,0.067,1.00
"r[22]",0.51,0.0024,0.22,0.20,0.47,0.93,8414,0.075,1.00
"r[23]",0.70,0.0033,0.29,0.30,0.66,1.2,7492,0.067,1.0
"r[24]",2.0,0.0058,0.49,1.3,2.0,2.9,7327,0.066,1.0
"r[25]",0.57,0.0035,0.28,0.19,0.52,1.1,6579,0.059,1.0
"r[26]",0.63,0.0038,0.29,0.23,0.59,1.2,5930,0.053,1.0
"r[27]",4.6,0.013,0.99,3.2,4.6,6.4,5867,0.053,1.00
"r[28]",0.59,0.0042,0.33,0.17,0.53,1.2,6359,0.057,1.00
"r[29]",1.4,0.0061,0.46,0.68,1.3,2.2,5655,0.051,1.0
"r[30]",0.66,0.0037,0.32,0.22,0.61,1.2,7282,0.065,1.00
"r[31]",1.6,0.0064,0.48,0.90,1.6,2.5,5687,0.051,1.00
"r[32]",2.0,0.0061,0.53,1.2,2.0,2.9,7506,0.067,1.00
"r[33]",1.7,0.0050,0.47,0.97,1.6,2.5,8786,0.079,1.00
"r[34]",1.2,0.0046,0.40,0.62,1.1,1.9,7541,0.068,1.00
"r[35]",1.7,0.0056,0.53,0.97,1.7,2.7,8970,0.080,1.00
"r[36]",0.46,0.0033,0.28,0.12,0.40,0.99,7457,0.067,1.00
"r[37]",0.35,0.0025,0.18,0.12,0.32,0.69,5113,0.046,1.00
"r[38]",1.0,0.0035,0.31,0.55,0.97,1.5,7882,0.071,1.00
"r[39]",1.8,0.0052,0.46,1.2,1.8,2.7,7641,0.069,1.00
"r[40]",1.1,0.0040,0.35,0.60,1.1,1.8,7870,0.071,1.00
"r[41]",1.0,0.0049,0.40,0.44,0.96,1.7,6937,0.062,1.0
"r[42]",1.1,0.0046,0.40,0.53,1.1,1.8,7434,0.067,1.00
"r[43]",1.5,0.0068,0.53,0.68,1.4,2.4,6132,0.055,1.0
"r[44]",2.9,0.0084,0.74,1.8,2.8,4.2,7702,0.069,1.0
"r[45]",0.88,0.0044,0.35,0.38,0.85,1.5,6266,0.056,1.00
"r[46]",0.59,0.0036,0.29,0.20,0.55,1.1,6585,0.059,1.00
"r[47]",0.38,0.0028,0.21,0.11,0.34,0.77,5525,0.050,1.00
"r[48]",1.2,0.0042,0.37,0.65,1.1,1.8,7506,0.067,1.00
"r[49]",0.78,0.0059,0.46,0.19,0.70,1.6,6010,0.054,1.00
"r[50]",3.6,0.0096,0.82,2.3,3.5,5.0,7239,0.065,1.00
"r[51]",2.1,0.0062,0.52,1.3,2.0,3.0,7094,0.064,1.00
"r[52]",0.63,0.0036,0.31,0.20,0.58,1.2,7296,0.065,1.00
