name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-12998.9,0.305612,11.84,-13018.8,-12998.6,-12980,1500.95,0.00781381,1.00205
"accept_stat__",0.905498,0.0051105,0.145753,0.633766,0.957822,0.998719,813.402,0.0042345,1.01913
"stepsize__",0.0646942,0.00539467,0.00661206,0.0562686,0.0653963,0.0724177,1.50225,7.8206e-06,1.17701e+13
"treedepth__",5.20183,0.0438832,1.25487,2,6,6,817.708,0.00425692,1.00535
"n_leapfrog__",50.163,0.702977,19.5962,7,63,63,777.076,0.00404539,1.00666
"divergent__",0.400333,0.0166432,0.490007,0,0,1,866.818,0.00451258,1.01125
"energy__",13127.9,0.39345,16.3216,13101.6,13127.5,13155,1720.86,0.00895865,1.00162
"r[1]",2.3,0.0089,0.50,1.5,2.2,3.2,3191,0.017,1.00
"r[2]",0.56,0.0041,0.24,0.24,0.53,1.00,3335,0.017,1.0
"r[3]",0.42,0.0040,0.23,0.13,0.38,0.86,3164,0.016,1.0
"r[4]",3.1,0.011,0.63,2.2,3.1,4.2,3460,0.018,1.00
"r[5]",1.7,0.0082,0.47,0.97,1.6,2.5,3248,0.017,1.00
"r[6]",0.36,0.0035,0.20,0.11,0.32,0.74,3458,0.018,1.0
"r[7]",1.5,0.0077,0.44,0.85,1.4,2.3,3328,0.017,1.0
"r[8]",1.4,0.0077,0.43,0.77,1.4,2.2,3187,0.017,1.00
"r[9]",0.27,0.0024,0.14,0.087,0.25,0.54,3633,0.019,1.0
"r[10]",0.20,0.0024,0.12,0.054,0.17,0.43,2626,0.014,1.00
"r[11]",3.9,0.013,0.78,2.7,3.9,5.3,3842,0.020,1.0
"r[12]",0.60,0.0060,0.33,0.18,0.55,1.2,3039,0.016,1.0
"r[13]",1.2,0.0092,0.51,0.50,1.2,2.2,3096,0.016,1.0
"r[14]",1.8,0.0097,0.56,1.0,1.8,2.8,3345,0.017,1.0
"r[15]",0.65,0.0046,0.28,0.27,0.61,1.2,3541,0.018,1.0
"r[16]",0.92,0.0056,0.33,0.45,0.88,1.5,3484,0.018,1.0
"r[17]",0.33,0.0037,0.21,0.087,0.28,0.72,3117,0.016,1.0
"r[18]",1.1,0.0064,0.36,0.56,1.1,1.7,3136,0.016,1.0
"r[19]",6.8,0.022,1.3,4.9,6.7,9.1,3460,0.018,1.00
"r[20]",1.7,0.012,0.63,0.80,1.7,2.8,2548,0.013,1.0
"r[21]",0.82,0.0053,0.31,0.38,0.78,1.4,3467,0.018,1.0
"r[22]",1.6,0.0072,0.42,0.94,1.5,2.3,3424,0.018,1.00
"r[23]",0.89,0.0063,0.36,0.36,0.85,1.5,3267,0.017,1.0
"r[24]",0.58,0.0054,0.31,0.16,0.53,1.2,3190,0.017,1.0
"r[25]",6.6,0.020,1.2,4.8,6.5,8.8,3660,0.019,1.0
"r[26]",0.33,0.0032,0.20,0.090,0.29,0.73,4120,0.021,1.00
"r[27]",0.96,0.0070,0.39,0.38,0.93,1.7,3167,0.016,1.0
"r[28]",0.88,0.0097,0.51,0.23,0.79,1.8,2741,0.014,1.0
"r[29]",1.4,0.0095,0.51,0.71,1.4,2.4,2873,0.015,1.0
"r[30]",0.98,0.0077,0.44,0.35,0.93,1.8,3211,0.017,1.0
"r[31]",0.84,0.0058,0.36,0.34,0.79,1.5,3892,0.020,1.0
"r[32]",3.6,0.012,0.72,2.5,3.5,4.9,3421,0.018,1.0
"r[33]",1.2,0.0072,0.39,0.67,1.2,1.9,3013,0.016,1.0
"r[34]",0.81,0.0059,0.33,0.34,0.77,1.4,3148,0.016,1.00
"r[35]",3.3,0.012,0.73,2.2,3.2,4.6,3998,0.021,1.00
"r[36]",0.46,0.0041,0.27,0.13,0.41,0.97,4256,0.022,1.00
"r[37]",0.87,0.0051,0.29,0.45,0.83,1.4,3200,0.017,1.00
"r[38]",1.5,0.0069,0.41,0.92,1.5,2.3,3541,0.018,1.0
"r[39]",0.84,0.0043,0.29,0.43,0.81,1.4,4446,0.023,1.0
"r[40]",0.90,0.0051,0.29,0.49,0.86,1.4,3263,0.017,1.0
"r[41]",0.70,0.0049,0.28,0.30,0.67,1.2,3331,0.017,1.00
"r[42]",0.35,0.0032,0.19,0.11,0.32,0.71,3559,0.019,1.0
"r[43]",1.2,0.0072,0.39,0.61,1.1,1.9,2972,0.015,1.0
"r[44]",0.85,0.0066,0.36,0.34,0.81,1.5,3016,0.016,1.0
"r[45]",0.92,0.0050,0.30,0.49,0.89,1.4,3500,0.018,1.0
"r[46]",0.24,0.0024,0.15,0.073,0.21,0.52,3580,0.019,1.00
"r[47]",0.63,0.0041,0.26,0.27,0.60,1.1,3965,0.021,1.00
"r[48]",0.92,0.0061,0.31,0.47,0.89,1.5,2625,0.014,1.0
