name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"r[50]",1.1,0.0055,0.42,0.50,1.1,1.9,5888,0.061,1.00
"r[51]",0.61,0.0044,0.31,0.18,0.57,1.2,5113,0.053,1.00
"r[52]",0.51,0.0041,0.29,0.13,0.47,1.1,4976,0.051,1.00
"r[53]",3.0,0.0096,0.76,1.9,3.0,4.4,6327,0.065,1.00
"r[54]",1.2,0.0081,0.56,0.38,1.1,2.2,4773,0.049,1.0
"r[55]",1.4,0.018,1.0,0.22,1.1,3.4,3144,0.032,1.00
"r[56]",12,0.037,2.5,8.3,11,16,4547,0.047,1.00
"r[57]",3.1,0.019,1.2,1.1,3.1,5.0,3813,0.039,1.00
"r[58]",0.60,0.0037,0.28,0.21,0.55,1.1,5909,0.061,1.0
"r[59]",0.30,0.0024,0.18,0.079,0.26,0.65,5553,0.057,1.00
"r[60]",0.80,0.0063,0.42,0.22,0.74,1.6,4537,0.047,1.00
"r[61]",0.49,0.0038,0.26,0.16,0.45,0.97,4624,0.048,1.0
"r[62]",0.39,0.0034,0.23,0.10,0.34,0.83,4582,0.047,1.00
"r[63]",3.5,0.012,0.92,2.1,3.5,5.1,5712,0.059,1.0
"r[64]",6.8,0.019,1.4,4.7,6.7,9.3,5600,0.058,1.0
"r[65]",1.4,0.0054,0.38,0.84,1.4,2.1,4978,0.051,1.00
"r[66]",0.30,0.0023,0.17,0.084,0.26,0.62,5427,0.056,1.0
"r[67]",0.77,0.0053,0.37,0.27,0.72,1.5,4957,0.051,1.0
"r[68]",1.1,0.0098,0.63,0.27,0.99,2.3,4207,0.043,1.0
"r[69]",5.0,0.014,1.1,3.4,4.9,6.9,5814,0.060,1.0
"r[70]",3.7,0.011,0.86,2.4,3.6,5.2,6069,0.063,1.00
"r[71]",0.89,0.0043,0.32,0.43,0.85,1.5,5482,0.057,1.00
"r[72]",0.71,0.0038,0.28,0.32,0.67,1.2,5290,0.055,1.0
"r[73]",0.93,0.0054,0.42,0.34,0.87,1.7,6056,0.062,1.00
"r[74]",0.99,0.0078,0.54,0.26,0.90,2.0,4721,0.049,1.00
"r[75]",0.84,0.0060,0.46,0.24,0.77,1.7,6006,0.062,1.0
"r[76]",1.6,0.0086,0.62,0.66,1.5,2.7,5258,0.054,1.0
"r[77]",0.54,0.0048,0.34,0.13,0.47,1.2,5040,0.052,1.0
"r[78]",1.1,0.0060,0.44,0.47,1.1,1.9,5338,0.055,1.00
"r[79]",3.3,0.0089,0.68,2.3,3.2,4.5,5789,0.060,1.00
"r[80]",0.60,0.0045,0.33,0.18,0.55,1.2,5273,0.054,1.0
"r[81]",1.2,0.0080,0.58,0.37,1.2,2.2,5136,0.053,1.0
"r[82]",11,0.033,2.3,8.0,11,15,4914,0.051,1.00
"r[83]",2.6,0.0086,0.65,1.6,2.6,3.8,5720,0.059,1.00
"r[84]",1.00,0.0063,0.45,0.35,0.96,1.8,5086,0.052,1.00
"r[85]",0.19,0.0015,0.11,0.056,0.17,0.41,5265,0.054,1.00
"r[86]",0.26,0.0020,0.14,0.084,0.23,0.52,5104,0.053,1.00
"r[87]",6.0,0.017,1.3,4.2,5.9,8.4,5908,0.061,1.00
"r[88]",2.3,0.012,0.88,0.98,2.2,3.9,5262,0.054,1.00
"r[89]",1.6,0.010,0.75,0.50,1.5,2.9,5557,0.057,1.00
"r[90]",0.62,0.0057,0.42,0.13,0.53,1.5,5440,0.056,1.0
"r[91]",0.97,0.0067,0.48,0.32,0.90,1.8,5085,0.052,1.00
"r[92]",4.4,0.013,1.0,2.9,4.3,6.2,6068,0.063,1.00
"r[93]",9.7,0.027,2.0,6.9,9.5,13,5446,0.056,1.00
"r[94]",3.6,0.011,0.86,2.3,3.5,5.1,6551,0.068,1.00
"r[95]",0.71,0.0043,0.32,0.27,0.67,1.3,5578,0.058,1.0
"r[96]",1.6,0.0055,0.46,0.92,1.6,2.4,7026,0.072,1.00
"r[97]",1.0,0.0071,0.51,0.33,0.96,2.0,5269,0.054,1.00
"r[98]",0.53,0.0053,0.37,0.12,0.44,1.2,4809,0.050,1.00
"r[99]",4.6,0.011,0.85,3.3,4.5,6.1,6137,0.063,1.0
"r[100]",0.81,0.0044,0.33,0.34,0.77,1.4,5800,0.060,1.00
"r[101]",1.9,0.0061,0.46,1.2,1.8,2.7,5636,0.058,1.00
"r[102]",0.48,0.0035,0.24,0.16,0.44,0.93,4619,0.048,1.0
"r[103]",1.0,0.0053,0.37,0.49,0.98,1.7,4937,0.051,1.0
"r[104]",0.62,0.0046,0.33,0.18,0.57,1.2,5339,0.055,1.0
"r[105]",0.44,0.0034,0.26,0.12,0.38,0.95,5852,0.060,1.00
"r[106]",4.7,0.014,1.0,3.1,4.6,6.5,5808,0.060,1.00
"r[107]",1.0,0.0067,0.42,0.42,1.0,1.8,3970,0.041,1.0
"r[108]",0.66,0.0057,0.36,0.19,0.61,1.4,3966,0.041,1.00
"r[109]",1.2,0.0063,0.48,0.50,1.1,2.1,5794,0.060,1.00
"r[110]",2.9,0.0094,0.71,1.9,2.9,4.2,5676,0.059,1.00
"r[111]",0.81,0.0069,0.53,0.18,0.70,1.8,5819,0.060,1.0
"r[112]",4.4,0.013,0.99,2.9,4.3,6.1,6026,0.062,1.00
"r[113]",1.2,0.0065,0.47,0.55,1.2,2.1,5180,0.053,1.00
"r[114]",2.6,0.0083,0.62,1.7,2.5,3.7,5618,0.058,1.00
"r[115]",0.83,0.0040,0.32,0.37,0.80,1.4,6419,0.066,1.00
"r[116]",0.93,0.0046,0.35,0.44,0.89,1.6,5645,0.058,1.0
"r[117]",1.7,0.0073,0.52,0.93,1.6,2.6,5050,0.052,1.0
"r[118]",1.7,0.0073,0.56,0.89,1.7,2.7,5905,0.061,1.00
"r[119]",0.71,0.0054,0.40,0.18,0.63,1.5,5595,0.058,1.0
"r[120]",6.2,0.020,1.4,4.2,6.1,8.6,4814,0.050,1.00
"r[121]",0.79,0.0055,0.41,0.24,0.72,1.6,5633,0.058,1.00
"r[122]",0.57,0.0037,0.30,0.18,0.52,1.1,6541,0.067,1.00
"r[123]",1.1,0.0057,0.44,0.47,1.0,1.9,5873,0.061,1.00
"r[124]",0.70,0.0049,0.38,0.21,0.63,1.4,6013,0.062,1.00
"r[125]",0.62,0.0049,0.35,0.18,0.56,1.3,5185,0.053,1.0
"r[126]",1.2,0.0063,0.45,0.55,1.2,2.0,5012,0.052,1.0
"r[127]",2.9,0.0081,0.60,2.0,2.9,4.0,5514,0.057,1.0
"r[128]",0.98,0.0041,0.30,0.54,0.95,1.5,5435,0.056,1.00
"r[129]",0.45,0.0029,0.20,0.18,0.42,0.83,4868,0.050,1.00
"r[130]",0.59,0.0027,0.22,0.28,0.56,1.0,6990,0.072,1.00
"r[131]",0.41,0.0024,0.19,0.16,0.38,0.78,6440,0.066,1.00
"r[132]",0.26,0.0019,0.15,0.075,0.22,0.55,6144,0.063,1.00
"r[133]",1.5,0.0054,0.41,0.94,1.5,2.2,5658,0.058,1.00
"r[134]",0.80,0.0037,0.29,0.38,0.77,1.3,6344,0.065,1.0
"r[135]",7.2,0.017,1.3,5.3,7.1,9.5,5913,0.061,1.00
"r[136]",0.97,0.0060,0.43,0.34,0.93,1.7,5161,0.053,1.0
"r[137]",0.80,0.0061,0.41,0.23,0.75,1.6,4632,0.048,1.0
"r[138]",1.3,0.0055,0.42,0.65,1.2,2.0,5901,0.061,1.00
"r[139]",0.75,0.0039,0.32,0.32,0.71,1.3,6626,0.068,1.00
"r[140]",1.3,0.0046,0.39,0.74,1.3,2.0,7115,0.073,1.00
"r[141]",1.6,0.0056,0.42,0.95,1.5,2.3,5655,0.058,1.00
"r[142]",0.90,0.0042,0.32,0.44,0.87,1.5,5719,0.059,1.00
"r[143]",1.3,0.0050,0.38,0.73,1.3,2.0,5530,0.057,1.00
"r[144]",1.1,0.0045,0.34,0.59,1.0,1.7,5672,0.058,1.0
"r[145]",0.94,0.0044,0.35,0.43,0.89,1.6,6348,0.065,1.00
"r[146]",0.97,0.0044,0.34,0.47,0.94,1.6,5997,0.062,1.00
"r[147]",1.1,0.0045,0.33,0.64,1.1,1.7,5330,0.055,1.00
"r[148]",0.44,0.0026,0.20,0.17,0.41,0.83,6061,0.062,1.0
"r[149]",0.59,0.0042,0.27,0.22,0.55,1.1,4016,0.041,1.00
"r[150]",0.80,0.0041,0.30,0.39,0.77,1.3,5255,0.054,1.00
"r[151]",3.6,0.0098,0.76,2.5,3.6,5.0,5972,0.062,1.0
"r[152]",1.1,0.0047,0.36,0.56,1.0,1.8,5924,0.061,1.0
"r[153]",0.33,0.0025,0.20,0.094,0.29,0.71,6322,0.065,1.00
"r[154]",0.55,0.0037,0.26,0.20,0.51,1.0,5047,0.052,1.0
"r[155]",0.61,0.0033,0.27,0.24,0.58,1.1,6690,0.069,1.0
"r[156]",0.38,0.0028,0.21,0.12,0.33,0.76,5480,0.057,1.0
"r[157]",3.7,0.011,0.72,2.6,3.7,4.9,4463,0.046,1.0
"r[158]",0.65,0.0039,0.30,0.24,0.61,1.2,5673,0.058,1.00
"r[159]",0.22,0.0015,0.12,0.074,0.20,0.45,5926,0.061,1.00
"r[160]",0.23,0.0015,0.12,0.072,0.20,0.46,6508,0.067,1.00
"r[161]",0.66,0.0054,0.36,0.19,0.61,1.3,4404,0.045,1.0
"r[162]",0.71,0.0053,0.37,0.21,0.65,1.4,4790,0.049,1.0
"r[163]",0.34,0.0027,0.19,0.10,0.31,0.72,4990,0.051,1.0
"r[164]",0.81,0.0038,0.29,0.40,0.78,1.3,5818,0.060,1.00
"r[165]",0.74,0.0039,0.28,0.34,0.71,1.3,5180,0.053,1.00
"r[166]",0.53,0.0032,0.24,0.20,0.49,0.97,5821,0.060,1.00
"r[167]",2.7,0.0088,0.67,1.7,2.6,3.9,5801,0.060,1.0
"r[168]",1.5,0.0071,0.53,0.70,1.5,2.4,5450,0.056,1.00
"r[169]",1.3,0.0088,0.60,0.43,1.2,2.4,4674,0.048,1.0
"r[170]",8.2,0.021,1.6,5.9,8.1,11,5759,0.059,1.00
"r[171]",1.7,0.0061,0.46,0.97,1.6,2.5,5754,0.059,1.00
"r[172]",0.98,0.0047,0.36,0.46,0.94,1.6,5841,0.060,1.00
"r[173]",0.23,0.0017,0.13,0.067,0.20,0.48,6128,0.063,1.00
"r[174]",0.67,0.0031,0.24,0.32,0.64,1.1,6063,0.063,1.00
"r[175]",2.3,0.0072,0.57,1.5,2.3,3.3,6358,0.066,1.0
"r[176]",1.7,0.0073,0.54,0.95,1.7,2.7,5415,0.056,1.0
"r[177]",0.35,0.0026,0.19,0.10,0.31,0.70,5234,0.054,1.00
"r[178]",0.60,0.0033,0.25,0.25,0.57,1.1,5414,0.056,1.00
"r[179]",0.46,0.0042,0.27,0.12,0.41,0.98,4190,0.043,1.0
"r[180]",0.66,0.0042,0.31,0.21,0.63,1.2,5327,0.055,1.0
"r[181]",17,0.064,4.2,12,17,25,4241,0.044,1.0
"r[182]",0.82,0.0072,0.47,0.19,0.75,1.7,4204,0.043,1.00
"r[183]",0.85,0.0067,0.47,0.22,0.78,1.7,4763,0.049,1.0
"r[184]",0.93,0.0056,0.41,0.35,0.88,1.7,5448,0.056,1.0
"r[185]",0.47,0.0036,0.27,0.13,0.42,0.97,5444,0.056,1.0
"r[186]",0.76,0.0061,0.46,0.19,0.67,1.6,5585,0.058,1.00
"r[187]",0.82,0.0052,0.39,0.28,0.77,1.5,5615,0.058,1.00
"r[188]",0.72,0.0048,0.37,0.23,0.67,1.4,5738,0.059,1.0
"r[189]",0.29,0.0020,0.16,0.095,0.26,0.59,5997,0.062,1.00
"r[190]",0.52,0.0029,0.22,0.22,0.49,0.92,5526,0.057,1.0
"r[191]",0.30,0.0019,0.16,0.099,0.27,0.58,6508,0.067,1.00
"r[192]",1.7,0.0054,0.42,1.1,1.7,2.5,6054,0.062,1.0
"r[193]",0.30,0.0022,0.17,0.088,0.27,0.63,6075,0.063,1.00
"r[194]",2.1,0.0058,0.48,1.4,2.1,3.0,6690,0.069,1.0
"r[195]",6.8,0.018,1.2,5.1,6.7,9.0,4409,0.045,1.0
"r[196]",0.35,0.0025,0.18,0.11,0.32,0.69,5323,0.055,1.00
"r[197]",0.54,0.0029,0.22,0.23,0.51,0.95,6073,0.063,1.00
"r[198]",1.5,0.0048,0.39,0.98,1.5,2.3,6507,0.067,1.00
"r[199]",0.28,0.0020,0.15,0.087,0.25,0.58,6171,0.064,1.00
"r[200]",0.31,0.0024,0.18,0.091,0.28,0.65,5337,0.055,1.0
"r[201]",0.62,0.0033,0.27,0.26,0.58,1.1,6415,0.066,1.00
"r[202]",0.40,0.0026,0.20,0.14,0.36,0.78,5863,0.060,1.00
"r[203]",2.1,0.0082,0.60,1.3,2.1,3.2,5419,0.056,1.0
"r[204]",1.8,0.0073,0.58,0.97,1.8,2.9,6304,0.065,1.00
"r[205]",0.18,0.0014,0.10,0.050,0.16,0.38,5468,0.056,1.0
"r[206]",0.57,0.0028,0.21,0.29,0.54,0.96,5604,0.058,1.00
"r[207]",0.53,0.0038,0.27,0.17,0.48,1.0,5196,0.054,1.00
"r[208]",3.4,0.011,0.78,2.2,3.3,4.8,5431,0.056,1.00
"r[209]",0.72,0.0040,0.32,0.28,0.69,1.3,6216,0.064,1.0
"r[210]",1.2,0.0055,0.40,0.65,1.2,2.0,5286,0.054,1.00
"r[211]",4.5,0.012,0.88,3.1,4.4,6.0,5341,0.055,1.0
"r[212]",0.81,0.0063,0.43,0.23,0.75,1.6,4689,0.048,1.00
"r[213]",0.85,0.0065,0.47,0.23,0.77,1.7,5171,0.053,1.00
"r[214]",2.1,0.0078,0.63,1.2,2.0,3.2,6401,0.066,1.0
"r[215]",3.2,0.010,0.80,2.0,3.2,4.6,5865,0.060,1.0
"r[216]",0.39,0.0029,0.25,0.099,0.33,0.87,7138,0.074,1.00
"r[217]",1.4,0.0059,0.49,0.73,1.4,2.3,6756,0.070,1.00
"r[218]",1.4,0.0071,0.48,0.70,1.3,2.3,4584,0.047,1.00
"r[219]",4.6,0.012,0.88,3.3,4.5,6.2,5460,0.056,1.00
"r[220]",0.89,0.0058,0.41,0.31,0.85,1.6,4900,0.051,1.0
"r[221]",0.55,0.0030,0.23,0.24,0.52,0.98,5847,0.060,1.00
"r[222]",0.53,0.0031,0.22,0.22,0.50,0.94,5150,0.053,1.00
"r[223]",0.74,0.0043,0.33,0.28,0.70,1.4,5834,0.060,1.0
"r[224]",1.0,0.0066,0.48,0.36,0.99,1.9,5360,0.055,1.00
"r[225]",0.62,0.0036,0.26,0.23,0.59,1.1,5293,0.055,1.00
"r[226]",0.34,0.0030,0.20,0.091,0.30,0.72,4617,0.048,1.00
"r[227]",0.40,0.0036,0.22,0.12,0.36,0.80,3603,0.037,1.0
"r[228]",0.42,0.0030,0.21,0.14,0.39,0.81,4960,0.051,1.0
"r[229]",5.7,0.032,1.9,2.9,5.6,8.9,3357,0.035,1.0
"r[230]",3.1,0.028,1.6,0.77,3.0,6.0,3402,0.035,1.0
"r[231]",8.3,0.035,2.3,5.0,8.0,12,4256,0.044,1.00
"r[232]",1.7,0.011,0.73,0.54,1.6,3.0,4431,0.046,1.0
"r[233]",0.44,0.0029,0.24,0.13,0.39,0.89,6477,0.067,1.0
"r[234]",1.4,0.0054,0.40,0.85,1.4,2.2,5474,0.056,1.0
"r[235]",1.6,0.0068,0.51,0.87,1.6,2.6,5739,0.059,1.00
"r[236]",1.6,0.0063,0.49,0.83,1.5,2.5,6116,0.063,1.0
"r[237]",0.99,0.0067,0.50,0.30,0.93,1.9,5574,0.057,1.0
"r[238]",3.1,0.010,0.76,2.0,3.1,4.5,5622,0.058,1.0
"r[239]",0.26,0.0020,0.16,0.075,0.23,0.56,5829,0.060,1.0
"r[240]",1.5,0.0050,0.39,0.89,1.4,2.1,5930,0.061,1.00
"r[241]",0.42,0.0027,0.20,0.15,0.39,0.80,5835,0.060,1.00
"r[242]",0.71,0.0037,0.26,0.34,0.68,1.2,5124,0.053,1.00
"r[243]",1.3,0.0062,0.44,0.69,1.3,2.1,5048,0.052,1.0
"r[244]",1.3,0.0055,0.43,0.71,1.3,2.1,6049,0.062,1.00
"r[245]",0.86,0.0056,0.40,0.31,0.81,1.6,5284,0.054,1.00
"r[246]",2.1,0.0088,0.68,1.1,2.0,3.3,5997,0.062,1.0
"r[247]",0.90,0.0064,0.44,0.28,0.84,1.7,4755,0.049,1.00
"r[248]",1.1,0.0099,0.65,0.24,0.97,2.3,4340,0.045,1.0
"r[249]",0.74,0.0060,0.42,0.19,0.67,1.6,5025,0.052,1.0
"r[250]",1.0,0.0069,0.49,0.34,0.95,1.9,5078,0.052,1.0
"r[251]",5.1,0.016,1.2,3.4,5.0,7.1,5508,0.057,1.0
"r[252]",3.9,0.012,0.95,2.4,3.8,5.6,6107,0.063,1.0
"r[253]",0.56,0.0055,0.38,0.13,0.47,1.3,4805,0.050,1.00
"r[254]",0.54,0.0049,0.37,0.12,0.44,1.3,5784,0.060,1.0
"a",0.8,0.0,1.3,-0.8,0.6,3.2,1765.8,0.0,1.0
"b",-1.2,0.0,1.1,-3.1,-1.1,0.5,3790.0,0.0,1.0
"h",2.2,0.0,0.7,1.2,2.0,3.7,1377.4,0.0,1.0
"yR",1.4,0.0,0.3,0.8,1.4,1.9,5604.7,0.1,1.0
# Inference for Stan model: stan_halcyon_logistic_model
# 3 chains: each with iter=(2000,2000,2000); warmup=(0,0,0); thin=(1,1,1); 6000 iterations saved.
# 
# Warmup took (20779, 21322, 22618) seconds, 18 hours total
# Sampling took (32346, 33013, 31636) seconds, 27 hours total
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
